ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,qc_log
U17165,NA,DE533N2,CU,P1117,NA,NA,121,23,14.5,salmoncoast_motiles,SEMSP,,
U17166,NA,DE533N2,CU,P1117,NA,NA,96,18,6.6,salmoncoast_motiles,SEMSP,,
U17167,NA,DE533N2,CU,P1117,NA,NA,104,21,8.2,salmoncoast_motiles,SEMSP,,
U17168,NA,DE533N2,CU,P1117,NA,NA,85,15,5.2,salmoncoast_motiles,SEMSP,,
U17169,NA,DE533N2,CU,P1117,NA,NA,94,15,6.3,salmoncoast_motiles,SEMSP,,
U17170,NA,DE533N2,CU,P1117,NA,NA,98,17,8.5,salmoncoast_motiles,SEMSP,,
U17211,NA,DE523N3,CU,P1122,NA,NA,76,14,4.6,salmoncoast_motiles,SEMSP,,
U17212,NA,DE523N3,CU,P1122,NA,NA,95,17,7.9,salmoncoast_motiles,SEMSP,,
U17213,NA,DE523N3,CU,P1122,NA,NA,94,17,7.5,salmoncoast_motiles,SEMSP,,
U17214,NA,DE523N3,CU,P1122,NA,NA,103,19,10.5,salmoncoast_motiles,SEMSP,,
U17215,NA,DE523N3,CU,P1122,NA,NA,96,17,8,salmoncoast_motiles,SEMSP,,
U17216,NA,DE523N3,CU,P1122,NA,NA,78,14,4.1,salmoncoast_motiles,SEMSP,,
U17217,NA,DE523N3,CU,P1122,NA,NA,124,25,19.5,salmoncoast_motiles,SEMSP,,
U17218,NA,DE523N3,CU,P1122,NA,NA,113,21,13.5,salmoncoast_motiles,SEMSP,,
U17219,NA,DE523N3,CU,P1122,NA,NA,93,15,6.8,salmoncoast_motiles,SEMSP,,
U17220,NA,DE523N3,CU,P1122,NA,NA,94,16,7.2,salmoncoast_motiles,SEMSP,,
U17344,NA,DE535N1,CU,P1135,NA,NA,95,16,6,salmoncoast_motiles,SEMSP,,
U17346,NA,DE535N1,CU,P1135,NA,NA,93,17,5.4,salmoncoast_motiles,SEMSP,,
U16261,NA,DE520N3,CU,P1027,NA,NA,122,21,14.8,salmoncoast_motiles,SEMSP,,
U16262,NA,DE520N3,CU,P1027,NA,NA,94,18,7.6,salmoncoast_motiles,SEMSP,,
U16263,NA,DE520N3,CU,P1027,NA,NA,92,7,6.8,salmoncoast_motiles,SEMSP,,
U17162,NA,DE533N2,CU,P1117,NA,NA,102,17,8.6,salmoncoast_motiles,SEMSP,,
U17163,NA,DE533N2,CU,P1117,NA,NA,118,21,13.8,salmoncoast_motiles,SEMSP,,
U16433,NA,DE506N1,CU,P1044,NA,NA,74,14,3.4,salmoncoast_motiles,SEMSP,,
U16435,NA,DE506N1,CU,P1044,NA,NA,98,21,9.8,salmoncoast_motiles,SEMSP,,
U16436,NA,DE506N1,CU,P1044,NA,NA,76,14,4.1,salmoncoast_motiles,SEMSP,,
U16437,NA,DE506N1,CU,P1044,NA,NA,79,16,4.1,salmoncoast_motiles,SEMSP,,
U16438,NA,DE506N1,CU,P1044,NA,NA,69,13,2.8,salmoncoast_motiles,SEMSP,,
U16439,NA,DE506N1,CU,P1044,NA,NA,63,12,2.2,salmoncoast_motiles,SEMSP,,
U16440,NA,DE506N1,CU,P1044,NA,NA,76,13,4.4,salmoncoast_motiles,SEMSP,,
U16466,NA,DE519N1,CU,P1047,NA,NA,108,22,11.3,salmoncoast_motiles,SEMSP,,
U16467,NA,DE519N1,CU,P1047,NA,NA,94,18,7.3,salmoncoast_motiles,SEMSP,,
U16468,NA,DE519N1,CU,P1047,NA,NA,88,16,5.3,salmoncoast_motiles,SEMSP,,
U16469,NA,DE519N1,CU,P1047,NA,NA,81,14,5.1,salmoncoast_motiles,SEMSP,,
U16470,NA,DE519N1,CU,P1047,NA,NA,88,17,5.9,salmoncoast_motiles,SEMSP,,
U16264,NA,DE520N3,CU,P1027,NA,NA,118,22,14,salmoncoast_motiles,SEMSP,,
U16265,NA,DE520N3,CU,P1027,NA,NA,99,19,8.5,salmoncoast_motiles,SEMSP,,
U16266,NA,DE520N3,CU,P1027,NA,NA,104,19,9.4,salmoncoast_motiles,SEMSP,,
U16267,NA,DE520N3,CU,P1027,NA,NA,115,21,13.8,salmoncoast_motiles,SEMSP,,
U16268,NA,DE520N3,CU,P1027,NA,NA,85,16,5.5,salmoncoast_motiles,SEMSP,,
U16269,NA,DE520N3,CU,P1027,NA,NA,103,19,9.4,salmoncoast_motiles,SEMSP,,
U16270,NA,DE520N3,CU,P1027,NA,NA,98,16,8.2,salmoncoast_motiles,SEMSP,,
U17381,NA,DE534N2,CU,P1139,NA,NA,124,24,17.4,salmoncoast_motiles,SEMSP,,
U17382,NA,DE534N2,CU,P1139,NA,NA,94,17,5.6,salmoncoast_motiles,SEMSP,,
U17383,NA,DE534N2,CU,P1139,NA,NA,95,18,6.8,salmoncoast_motiles,SEMSP,,
U17384,NA,DE534N2,CU,P1139,NA,NA,96,16,6.8,salmoncoast_motiles,SEMSP,,
U17385,NA,DE534N2,CU,P1139,NA,NA,112,21,12.4,salmoncoast_motiles,SEMSP,,
U17386,NA,DE534N2,CU,P1139,NA,NA,94,17,5.2,salmoncoast_motiles,SEMSP,,
U16431,NA,DE506N1,CU,P1044,NA,NA,80,16,5,salmoncoast_motiles,SEMSP,,
U16432,NA,DE506N1,CU,P1044,NA,NA,80,15,4.2,salmoncoast_motiles,SEMSP,,
U16434,NA,DE506N1,CU,P1044,NA,NA,74,12,3.8,salmoncoast_motiles,SEMSP,,
U17971,NA,JE429N1,CU,P1198,NA,NA,121,22,16,salmoncoast_motiles,SEMSP,,
U17388,NA,DE534N2,CU,P1139,NA,NA,90,11,5.4,salmoncoast_motiles,SEMSP,,
U17561,NA,JE427N1,CU,P1157,NA,NA,109,21,11.2,salmoncoast_motiles,SEMSP,,
U17562,NA,JE427N1,CU,P1157,NA,NA,93,17,7.6,salmoncoast_motiles,SEMSP,,
U17563,NA,JE427N1,CU,P1157,NA,NA,129,26,20.1,salmoncoast_motiles,SEMSP,,
U17564,NA,JE427N1,CU,P1157,NA,NA,99,18,6.6,salmoncoast_motiles,SEMSP,,
U17565,NA,JE427N1,CU,P1157,NA,NA,119,21,12.8,salmoncoast_motiles,SEMSP,,
U17566,NA,JE427N1,CU,P1157,NA,NA,111,20,10.8,salmoncoast_motiles,SEMSP,,
U17567,NA,JE427N1,CU,P1157,NA,NA,105,19,9.9,salmoncoast_motiles,SEMSP,,
U17568,NA,JE427N1,CU,P1157,NA,NA,95,17,8.8,salmoncoast_motiles,SEMSP,,
U17569,NA,JE427N1,CU,P1157,NA,NA,115,21,12.4,salmoncoast_motiles,SEMSP,,
U17972,NA,JE429N1,CU,P1198,NA,NA,121,24,17.4,salmoncoast_motiles,SEMSP,,
U17973,NA,JE429N1,CU,P1198,NA,NA,118,21,15,salmoncoast_motiles,SEMSP,,
U17974,NA,JE429N1,CU,P1198,NA,NA,109,17,7.8,salmoncoast_motiles,SEMSP,,
U17975,NA,JE429N1,CU,P1198,NA,NA,110,19,13.6,salmoncoast_motiles,SEMSP,,
U17976,NA,JE429N1,CU,P1198,NA,NA,116,24,13.2,salmoncoast_motiles,SEMSP,,
U17977,NA,JE429N1,CU,P1198,NA,NA,126,24,19.4,salmoncoast_motiles,SEMSP,,
U17978,NA,JE429N1,CU,P1198,NA,NA,115,20,12.4,salmoncoast_motiles,SEMSP,,
U17979,NA,JE429N1,CU,P1198,NA,NA,111,21,16.6,salmoncoast_motiles,SEMSP,,
U17980,NA,JE429N1,CU,P1198,NA,NA,110,19,10.8,salmoncoast_motiles,SEMSP,,
U16061,NA,DE517N2,SO,P1007,2018-05-22 08:40:00 PDT,2018-05-22 09:11:00 PDT,135,23,24,salmoncoast_allstages,SEMSP,,
U16062,NA,DE517N2,SO,P1007,2018-05-22 08:42:00 PDT,2018-05-22 09:11:00 PDT,118,23,17,salmoncoast_allstages,SEMSP,,
U16063,NA,DE517N2,SO,P1007,2018-05-22 08:50:00 PDT,2018-05-22 09:23:00 PDT,136,27,24.5,salmoncoast_allstages,SEMSP,,
U16064,NA,DE517N2,SO,P1007,2018-05-22 08:54:00 PDT,2018-05-22 09:23:00 PDT,126,24,18.5,salmoncoast_allstages,SEMSP,,
U16065,NA,DE517N2,SO,P1007,2018-05-22 08:57:00 PDT,2018-05-22 09:30:00 PDT,123,23,16,salmoncoast_allstages,SEMSP,,
U16066,NA,DE517N2,SO,P1007,2018-05-22 09:08:00 PDT,2018-05-22 09:30:00 PDT,130,27,21.5,salmoncoast_allstages,SEMSP,,
U16067,NA,DE517N2,SO,P1007,2018-05-22 09:20:00 PDT,2018-05-22 09:40:00 PDT,126,21,15.5,salmoncoast_allstages,SEMSP,,
U16068,NA,DE517N2,SO,P1007,2018-05-22 09:23:00 PDT,2018-05-22 09:40:00 PDT,130,25,20.5,salmoncoast_allstages,SEMSP,,
U16069,NA,DE517N2,SO,P1007,2018-05-22 09:29:00 PDT,2018-05-22 09:50:00 PDT,129,24,18,salmoncoast_allstages,SEMSP,,
U16070,NA,DE517N2,SO,P1007,2018-05-22 09:39:00 PDT,2018-05-22 09:50:00 PDT,111,21,14,salmoncoast_allstages,SEMSP,,
U17387,NA,DE534N2,CU,P1139,NA,NA,89,15,5.5,salmoncoast_motiles,SEMSP,,
U17389,NA,DE534N2,CU,P1139,NA,NA,93,18,7.3,salmoncoast_motiles,SEMSP,,
U17390,NA,DE534N2,CU,P1139,NA,NA,71,14,3,salmoncoast_motiles,SEMSP,,
U17711,NA,JE428N1,CU,P1172,NA,NA,108,19,9.7,salmoncoast_motiles,SEMSP,,
U17712,NA,JE428N1,CU,P1172,NA,NA,104,19,10.2,salmoncoast_motiles,SEMSP,,
U17713,NA,JE428N1,CU,P1172,NA,NA,118,24,16.5,salmoncoast_motiles,SEMSP,,
U17715,NA,JE428N1,CU,P1172,NA,NA,122,24,18.8,salmoncoast_motiles,SEMSP,,
U17716,NA,JE428N1,CU,P1172,NA,NA,108,19,10.7,salmoncoast_motiles,SEMSP,,
U17717,NA,JE428N1,CU,P1172,NA,NA,113,21,12.9,salmoncoast_motiles,SEMSP,,
U17718,NA,JE428N1,CU,P1172,NA,NA,111,21,15.2,salmoncoast_motiles,SEMSP,,
U17719,NA,JE428N1,CU,P1172,NA,NA,119,20,13.4,salmoncoast_motiles,SEMSP,,
U17720,NA,JE428N1,CU,P1172,NA,NA,137,25,23,salmoncoast_motiles,SEMSP,,
U17570,NA,JE427N1,CU,P1157,NA,NA,102,18,8.7,salmoncoast_motiles,SEMSP,,
U17631,NA,JE426N1,CU,P1164,NA,NA,114,20,11.8,salmoncoast_motiles,SEMSP,,
U17632,NA,JE426N1,CU,P1164,NA,NA,120,24,14.7,salmoncoast_motiles,SEMSP,,
U17633,NA,JE426N1,CU,P1164,NA,NA,115,21,12.9,salmoncoast_motiles,SEMSP,,
U17634,NA,JE426N1,CU,P1164,NA,NA,106,18,10.9,salmoncoast_motiles,SEMSP,,
U17635,NA,JE426N1,CU,P1164,NA,NA,101,18,9.1,salmoncoast_motiles,SEMSP,,
U17636,NA,JE426N1,CU,P1164,NA,NA,108,21,10.6,salmoncoast_motiles,SEMSP,,
U17637,NA,JE426N1,CU,P1164,NA,NA,129,24,18,salmoncoast_motiles,SEMSP,,
U17638,NA,JE426N1,CU,P1164,NA,NA,109,19,9.7,salmoncoast_motiles,SEMSP,,
U17639,NA,JE426N1,CU,P1164,NA,NA,113,20,11.6,salmoncoast_motiles,SEMSP,,
U17640,NA,JE426N1,CU,P1164,NA,NA,105,19,9.1,salmoncoast_motiles,SEMSP,,
U17111,NA,DE521N1,CU,P1112,NA,NA,116,22,11,salmoncoast_motiles,SEMSP,,
U17112,NA,DE521N1,CU,P1112,NA,NA,96,18,9,salmoncoast_motiles,SEMSP,,
U17113,NA,DE521N1,CU,P1112,NA,NA,91,16,7.6,salmoncoast_motiles,SEMSP,,
U17114,NA,DE521N1,CU,P1112,NA,NA,108,19,10.2,salmoncoast_motiles,SEMSP,,
U17115,NA,DE521N1,CU,P1112,NA,NA,107,18,10.4,salmoncoast_motiles,SEMSP,,
U17116,NA,DE521N1,CU,P1112,NA,NA,106,21,11,salmoncoast_motiles,SEMSP,,
U17117,NA,DE521N1,CU,P1112,NA,NA,124,25,15.3,salmoncoast_motiles,SEMSP,,
U17118,NA,DE521N1,CU,P1112,NA,NA,105,19,8.8,salmoncoast_motiles,SEMSP,,
U17119,NA,DE521N1,CU,P1112,NA,NA,98,18,9.7,salmoncoast_motiles,SEMSP,,
U17120,NA,DE521N1,CU,P1112,NA,NA,108,19,8.5,salmoncoast_motiles,SEMSP,,
U17714,NA,JE428N1,CU,P1172,NA,NA,110,22,12.9,salmoncoast_motiles,SEMSP,,
U16112,NA,DE517N2,CU,P1012,NA,NA,99,22,10,salmoncoast_motiles,SEMSP,,
U16114,NA,DE517N2,CU,P1012,NA,NA,118,23,7.8,salmoncoast_motiles,SEMSP,,
U16115,NA,DE517N2,CU,P1012,NA,NA,95,17,6.9,salmoncoast_motiles,SEMSP,,
U16116,NA,DE517N2,CU,P1012,NA,NA,84,15,4.5,salmoncoast_motiles,SEMSP,,
U16117,NA,DE517N2,CU,P1012,NA,NA,77,14,3.7,salmoncoast_motiles,SEMSP,,
U16118,NA,DE517N2,CU,P1012,NA,NA,102,17,8.8,salmoncoast_motiles,SEMSP,,
U17311,NA,DE526N1,CU,P1132,NA,NA,95,17,7.9,salmoncoast_motiles,SEMSP,,
U17312,NA,DE526N1,CU,P1132,NA,NA,90,16,7.1,salmoncoast_motiles,SEMSP,,
U17313,NA,DE526N1,CU,P1132,NA,NA,94,17,6.2,salmoncoast_motiles,SEMSP,,
U17314,NA,DE526N1,CU,P1132,NA,NA,91,16,6.5,salmoncoast_motiles,SEMSP,,
U17315,NA,DE526N1,CU,P1132,NA,NA,95,17,9.2,salmoncoast_motiles,SEMSP,,
U17316,NA,DE526N1,CU,P1132,NA,NA,91,15,5.7,salmoncoast_motiles,SEMSP,,
U17317,NA,DE526N1,CU,P1132,NA,NA,80,14,3.8,salmoncoast_motiles,SEMSP,,
U17318,NA,DE526N1,CU,P1132,NA,NA,82,15,3.5,salmoncoast_motiles,SEMSP,,
U17319,NA,DE526N1,CU,P1132,NA,NA,105,18,10.1,salmoncoast_motiles,SEMSP,,
U17320,NA,DE526N1,CU,P1132,NA,NA,105,18,11.9,salmoncoast_motiles,SEMSP,,
U16111,NA,DE517N2,CU,P1012,NA,NA,88,NA,6.2,salmoncoast_motiles,SEMSP,,
U16113,NA,DE517N2,CU,P1012,NA,NA,79,15,4.1,salmoncoast_motiles,SEMSP,,
U16601,NA,JE417N1,CU,P1061,NA,NA,124,24,17.6,salmoncoast_motiles,SEMSP,,
U16602,NA,JE417N1,CU,P1061,NA,NA,125,25,18.4,salmoncoast_motiles,SEMSP,,
U16603,NA,JE417N1,CU,P1061,NA,NA,103,21,9.8,salmoncoast_motiles,SEMSP,,
U16604,NA,JE417N1,CU,P1061,NA,NA,131,26,20.4,salmoncoast_motiles,SEMSP,,
U16605,NA,JE417N1,CU,P1061,NA,NA,116,24,15.4,salmoncoast_motiles,SEMSP,,
U16606,NA,JE417N1,CU,P1061,NA,NA,129,26,20.2,salmoncoast_motiles,SEMSP,,
U16607,NA,JE417N1,CU,P1061,NA,NA,130,27,20.2,salmoncoast_motiles,SEMSP,,
U16608,NA,JE417N1,CU,P1061,NA,NA,128,24,18,salmoncoast_motiles,SEMSP,,
U16609,NA,JE417N1,CU,P1061,NA,NA,125,26,19.4,salmoncoast_motiles,SEMSP,,
U16610,NA,JE417N1,CU,P1061,NA,NA,117,21,15.2,salmoncoast_motiles,SEMSP,,
U16231,NA,DE513N2,CU,P1024,NA,NA,99,18,9.5,salmoncoast_motiles,SEMSP,,
U16232,NA,DE513N2,CU,P1024,NA,NA,84,15,5.1,salmoncoast_motiles,SEMSP,,
U16233,NA,DE513N2,CU,P1024,NA,NA,85,17,5.8,salmoncoast_motiles,SEMSP,,
U16234,NA,DE513N2,CU,P1024,NA,NA,83,15,4.8,salmoncoast_motiles,SEMSP,,
U16235,NA,DE513N2,CU,P1024,NA,NA,79,14,6.1,salmoncoast_motiles,SEMSP,,
U16981,NA,JE418N1,CU,P1099,NA,NA,122,23,14.6,salmoncoast_motiles,SEMSP,,
U16982,NA,JE418N1,CU,P1099,NA,NA,108,23,10.4,salmoncoast_motiles,SEMSP,,
U16983,NA,JE418N1,CU,P1099,NA,NA,132,25,17.8,salmoncoast_motiles,SEMSP,,
U16984,NA,JE418N1,CU,P1099,NA,NA,121,23,14.6,salmoncoast_motiles,SEMSP,,
U16985,NA,JE418N1,CU,P1099,NA,NA,129,24,16.4,salmoncoast_motiles,SEMSP,,
U16986,NA,JE418N1,CU,P1099,NA,NA,113,21,11,salmoncoast_motiles,SEMSP,,
U16987,NA,JE418N1,CU,P1099,NA,NA,129,27,16.8,salmoncoast_motiles,SEMSP,,
U16988,NA,JE418N1,CU,P1099,NA,NA,117,23,12,salmoncoast_motiles,SEMSP,,
U16989,NA,JE418N1,CU,P1099,NA,NA,107,21,9.8,salmoncoast_motiles,SEMSP,,
U16990,NA,JE418N1,CU,P1099,NA,NA,137,28,24,salmoncoast_motiles,SEMSP,,
U16236,NA,DE513N2,CU,P1024,NA,NA,114,22,14.2,salmoncoast_motiles,SEMSP,,
U16237,NA,DE513N2,CU,P1024,NA,NA,91,18,7.2,salmoncoast_motiles,SEMSP,,
U16238,NA,DE513N2,CU,P1024,NA,NA,108,20,10.4,salmoncoast_motiles,SEMSP,,
U16239,NA,DE513N2,CU,P1024,NA,NA,86,14,6,salmoncoast_motiles,SEMSP,,
U16240,NA,DE513N2,CU,P1024,NA,NA,107,19,11.5,salmoncoast_motiles,SEMSP,,
U16522,NA,JE414N1,CU,P1053,NA,NA,115,23,12.2,salmoncoast_motiles,SEMSP,,
U16523,NA,JE414N1,CU,P1053,NA,NA,117,21,14,salmoncoast_motiles,SEMSP,,
U16524,NA,JE414N1,CU,P1053,NA,NA,102,20,8.9,salmoncoast_motiles,SEMSP,,
U16525,NA,JE414N1,CU,P1053,NA,NA,120,25,16.8,salmoncoast_motiles,SEMSP,,
U16526,NA,JE414N1,CU,P1053,NA,NA,133,25,19.6,salmoncoast_motiles,SEMSP,,
U16527,NA,JE414N1,CU,P1053,NA,NA,118,21,15.4,salmoncoast_motiles,SEMSP,,
U16528,NA,JE414N1,CU,P1053,NA,NA,120,23,14,salmoncoast_motiles,SEMSP,,
U16529,NA,JE414N1,CU,P1053,NA,NA,116,23,15.4,salmoncoast_motiles,SEMSP,,
U5450,2015-06-02-J07-CU-5,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5451,2015-06-02-J07-CU-2,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U16491,NA,DE510N1,CU,P1050,NA,NA,109,21,12,salmoncoast_motiles,SEMSP,,
U16496,NA,DE510N1,CU,P1050,NA,NA,88,18,6.9,salmoncoast_motiles,SEMSP,,
U16498,NA,DE510N1,CU,P1050,NA,NA,90,16,6,salmoncoast_motiles,SEMSP,,
U16499,NA,DE510N1,CU,P1050,NA,NA,95,18,7,salmoncoast_motiles,SEMSP,,
U16500,NA,DE510N1,CU,P1050,NA,NA,89,17,7,salmoncoast_motiles,SEMSP,,
U16521,NA,JE414N1,CU,P1053,NA,NA,109,20,9.1,salmoncoast_motiles,SEMSP,,
U16530,NA,JE414N1,CU,P1053,NA,NA,110,21,12.8,salmoncoast_motiles,SEMSP,,
U5452,2015-06-02-J07-CU-6,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5453,2015-06-02-J07-CU-8,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5454,2015-06-02-J07-CU-1,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5455,2015-06-02-J07-CU-10,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5456,2015-06-02-J07-CU-4,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5457,2015-06-02-J07-CU-3,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5458,2015-06-02-J07-CU-7,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5459,2015-06-02-J07-CU-9,JE140N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5460,2015-06-02-J07-PI-2,JE140N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U5461,2015-06-02-J07-PI-1,JE140N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U16102,NA,DE516N2,CU,P1011,NA,NA,111,24,14.5,salmoncoast_motiles,SEMSP,,
U16106,NA,DE516N2,CU,P1011,NA,NA,78,15,4.7,salmoncoast_motiles,SEMSP,,
U16107,NA,DE516N2,CU,P1011,NA,NA,81,14,5.1,salmoncoast_motiles,SEMSP,,
U16241,NA,DE512N1,CU,P1025,NA,NA,94,17,6.2,salmoncoast_motiles,SEMSP,,
U16242,NA,DE512N1,CU,P1025,NA,NA,96,18,8.4,salmoncoast_motiles,SEMSP,,
U16243,NA,DE512N1,CU,P1025,NA,NA,82,15,5,salmoncoast_motiles,SEMSP,,
U16244,NA,DE512N1,CU,P1025,NA,NA,65,11,2,salmoncoast_motiles,SEMSP,,
U16245,NA,DE512N1,CU,P1025,NA,NA,82,20,6.3,salmoncoast_motiles,SEMSP,,
U16246,NA,DE512N1,CU,P1025,NA,NA,84,11,5.6,salmoncoast_motiles,SEMSP,,
U16247,NA,DE512N1,CU,P1025,NA,NA,93,19,7.4,salmoncoast_motiles,SEMSP,,
U16248,NA,DE512N1,CU,P1025,NA,NA,85,15,6.2,salmoncoast_motiles,SEMSP,,
U16249,NA,DE512N1,CU,P1025,NA,NA,75,19,4.3,salmoncoast_motiles,SEMSP,,
U16492,NA,DE510N1,CU,P1050,NA,NA,102,19,10.9,salmoncoast_motiles,SEMSP,,
U16493,NA,DE510N1,CU,P1050,NA,NA,97,18,9.2,salmoncoast_motiles,SEMSP,,
U16494,NA,DE510N1,CU,P1050,NA,NA,101,19,10.7,salmoncoast_motiles,SEMSP,,
U16495,NA,DE510N1,CU,P1050,NA,NA,91,16,6.9,salmoncoast_motiles,SEMSP,,
U16497,NA,DE510N1,CU,P1050,NA,NA,84,18,6.6,salmoncoast_motiles,SEMSP,,
U16101,NA,DE516N2,CU,P1011,NA,NA,79,15,4.8,salmoncoast_motiles,SEMSP,,
U16103,NA,DE516N2,CU,P1011,NA,NA,82,15,5.3,salmoncoast_motiles,SEMSP,,
U16104,NA,DE516N2,CU,P1011,NA,NA,73,12,2.4,salmoncoast_motiles,SEMSP,,
U16105,NA,DE516N2,CU,P1011,NA,NA,87,15,6.5,salmoncoast_motiles,SEMSP,,
U16361,NA,DE531N1,CU,P1037,NA,NA,84,17,5.8,salmoncoast_motiles,SEMSP,,
U16362,NA,DE531N1,CU,P1037,NA,NA,97,19,9.4,salmoncoast_motiles,SEMSP,,
U16363,NA,DE531N1,CU,P1037,NA,NA,70,14,3.3,salmoncoast_motiles,SEMSP,,
U16364,NA,DE531N1,CU,P1037,NA,NA,81,15,4.8,salmoncoast_motiles,SEMSP,,
U16391,NA,DE537N1,CU,P1040,NA,NA,117,21,19,salmoncoast_motiles,SEMSP,,
U17011,NA,DE538N2,CU,P1102,NA,NA,97,18,8.5,salmoncoast_motiles,SEMSP,,
U17391,NA,DE536N1,CU,P1140,NA,NA,114,22,12.8,salmoncoast_motiles,SEMSP,,
U17221,NA,DE541N1,PI,P1123,NA,NA,115,18,12.5,salmoncoast_motiles,SEMSP,,
U17222,NA,DE541N1,PI,P1123,NA,NA,114,21,13.5,salmoncoast_motiles,SEMSP,,
U17223,NA,DE541N1,PI,P1123,NA,NA,111,20,13,salmoncoast_motiles,SEMSP,,
U17224,NA,DE541N1,PI,P1123,NA,NA,113,22,14.5,salmoncoast_motiles,SEMSP,,
U17225,NA,DE541N1,PI,P1123,NA,NA,112,21,13.5,salmoncoast_motiles,SEMSP,,
U17226,NA,DE541N1,PI,P1123,NA,NA,128,26,19.5,salmoncoast_motiles,SEMSP,,
U17227,NA,DE541N1,PI,P1123,NA,NA,120,22,15,salmoncoast_motiles,SEMSP,,
U17228,NA,DE541N1,PI,P1123,NA,NA,109,20,12,salmoncoast_motiles,SEMSP,,
U17230,NA,DE541N1,PI,P1123,NA,NA,113,21,14.5,salmoncoast_motiles,SEMSP,,
U16811,NA,JE415N2,PI,P1082,NA,NA,104,18,7.9,salmoncoast_motiles,SEMSP,,
U16812,NA,JE415N2,PI,P1082,NA,NA,112,20,12.2,salmoncoast_motiles,SEMSP,,
U16813,NA,JE415N2,PI,P1082,NA,NA,106,17,9,salmoncoast_motiles,SEMSP,,
U16814,NA,JE415N2,PI,P1082,NA,NA,114,21,12.5,salmoncoast_motiles,SEMSP,,
U16815,NA,JE415N2,PI,P1082,NA,NA,109,20,7.3,salmoncoast_motiles,SEMSP,,
U16816,NA,JE415N2,PI,P1082,NA,NA,112,18,10.8,salmoncoast_motiles,SEMSP,,
U16817,NA,JE415N2,PI,P1082,NA,NA,115,19,10.1,salmoncoast_motiles,SEMSP,,
U16818,NA,JE415N2,PI,P1082,NA,NA,111,19,10.5,salmoncoast_motiles,SEMSP,,
U16819,NA,JE415N2,PI,P1082,NA,NA,121,21,12,salmoncoast_motiles,SEMSP,,
U16820,NA,JE415N2,PI,P1082,NA,NA,110,19,13,salmoncoast_motiles,SEMSP,,
U17131,NA,DE540N1,PI,P1114,NA,NA,95,19,11.2,salmoncoast_motiles,SEMSP,,
U17132,NA,DE540N1,PI,P1114,NA,NA,92,16,8.1,salmoncoast_motiles,SEMSP,,
U17133,NA,DE540N1,PI,P1114,NA,NA,90,17,6.2,salmoncoast_motiles,SEMSP,,
U17134,NA,DE540N1,PI,P1114,NA,NA,90,16,6.7,salmoncoast_motiles,SEMSP,,
U17135,NA,DE540N1,PI,P1114,NA,NA,92,20,8.1,salmoncoast_motiles,SEMSP,,
U17136,NA,DE540N1,PI,P1114,NA,NA,96,17,7.4,salmoncoast_motiles,SEMSP,,
U17137,NA,DE540N1,PI,P1114,NA,NA,99,20,8.4,salmoncoast_motiles,SEMSP,,
U17138,NA,DE540N1,PI,P1114,NA,NA,105,22,8.7,salmoncoast_motiles,SEMSP,,
U17139,NA,DE540N1,PI,P1114,NA,NA,99,19,8.3,salmoncoast_motiles,SEMSP,,
U17140,NA,DE540N1,PI,P1114,NA,NA,100,20,8.5,salmoncoast_motiles,SEMSP,,
U16871,NA,JE420N1,PI,P1088,NA,NA,111,19,13,salmoncoast_motiles,SEMSP,,
U16872,NA,JE420N1,PI,P1088,NA,NA,115,20,14.6,salmoncoast_motiles,SEMSP,,
U16873,NA,JE420N1,PI,P1088,NA,NA,111,21,13.4,salmoncoast_motiles,SEMSP,,
U16874,NA,JE420N1,PI,P1088,NA,NA,110,21,10.5,salmoncoast_motiles,SEMSP,,
U16875,NA,JE420N1,PI,P1088,NA,NA,119,21,12.8,salmoncoast_motiles,SEMSP,,
U16876,NA,JE420N1,PI,P1088,NA,NA,108,21,12.2,salmoncoast_motiles,SEMSP,,
U16877,NA,JE420N1,PI,P1088,NA,NA,109,19,12,salmoncoast_motiles,SEMSP,,
U16878,NA,JE420N1,PI,P1088,NA,NA,103,20,9.2,salmoncoast_motiles,SEMSP,,
U16879,NA,JE420N1,PI,P1088,NA,NA,110,20,10.9,salmoncoast_motiles,SEMSP,,
U16880,NA,JE420N1,PI,P1088,NA,NA,104,19,9,salmoncoast_motiles,SEMSP,,
