survey_date,site_id,gather_lat,gather_long,ysi_unit_sn,sampling_bout,line_out_depth,collected,temperature,salinity,quality_level,quality_log,
2017-06-20,J02,50.60208876,-126.7038797,15C101449,1,0,2017-06-20 12:36:00 PST,10.6,28.7,Technician,NA,
2017-06-20,J02,50.60208876,-126.7038797,15C101449,1,1,2017-06-20 12:36:00 PST,10,29,Technician,NA,
2017-06-21,D08,50.31992426,-125.0411054,15B102233,1,0,2017-06-21 10:09:57 PST,15.3,17.4,Technician,NA,
2017-06-21,D08,50.31992426,-125.0411054,15B102233,1,1,2017-06-21 10:09:57 PST,15.2,20.5,Technician,NA,
2017-06-21,J09,50.54495212,-126.8125306,15C101449,1,1,2017-06-21 10:11:00 PST,9.9,29.6,Technician,NA,
2017-06-21,J09,50.54495212,-126.8125306,15C101449,1,0,2017-06-21 10:11:00 PST,10.1,29.2,Technician,NA,
2017-06-21,D29,50.30374111,-125.0310753,15B102233,1,0,2017-06-21 11:03:28 PST,15.5,16.3,Technician,NA,
2017-06-21,D29,50.30374111,-125.0310753,15B102233,1,1,2017-06-21 11:03:28 PST,15.5,17.5,Technician,NA,
2017-06-26,D09,50.30626284,-125.3311263,15B102233,1,0,2017-06-26 07:43:57 PST,10.8,28.3,Technician,NA,
2017-06-26,D09,50.30626284,-125.3311263,15B102233,1,1,2017-06-26 07:43:57 PST,10.8,28.3,Technician,NA,
2017-06-27,D22,50.24400736,-125.3953343,15B102233,1,1,2017-06-27 07:21:36 PST,10.4,28.5,Technician,NA,
2017-06-27,D22,50.24400736,-125.3953343,15B102233,1,0,2017-06-27 07:21:36 PST,10.5,28.4,Technician,NA,
2017-06-27,D27,50.27121365,-125.3728963,15B102233,1,1,2017-06-27 08:42:01 PST,10.5,28.5,Technician,NA,
2017-06-27,D27,50.27121365,-125.3728963,15B102233,1,0,2017-06-27 08:42:01 PST,10.5,28.5,Technician,NA,
2017-06-27,J09,50.54569295,-126.8165901,15C101449,1,1,2017-06-27 10:03:00 PST,9.7,30.2,Technician,NA,
2017-06-27,J09,50.54569295,-126.8165901,15C101449,1,0,2017-06-27 10:03:00 PST,9.8,30,Technician,NA,
2017-06-28,D10,50.44220425,-125.2728974,15B102233,1,1,2017-06-28 08:57:48 PST,10.3,28.3,Technician,NA,
2017-06-28,D10,50.44220425,-125.2728974,15B102233,1,0,2017-06-28 08:57:48 PST,10.3,28.3,Technician,NA,
2017-06-28,J02,50.60218641,-126.703031,15C101449,1,1,2017-06-28 14:48:00 PST,9.6,30,Technician,NA,
2017-06-28,J02,50.60218641,-126.703031,15C101449,1,0,2017-06-28 14:48:00 PST,9.6,30,Technician,NA,
2017-06-29,D09,50.29712418,-125.340398,15B102233,1,0,2017-06-29 05:20:02 PST,10.7,28.4,Technician,NA,
2017-06-29,D09,50.29712418,-125.340398,15B102233,1,1,2017-06-29 05:20:02 PST,10.7,28.5,Technician,NA,
2017-06-29,D09,50.3096888,-125.3213712,15B102233,2,0,2017-06-29 08:05:00 PST,10.5,28.5,Technician,NA,
2017-06-29,D09,50.3096888,-125.3213712,15B102233,2,1,2017-06-29 08:05:00 PST,10.5,28.5,Technician,NA,
2017-06-29,D09,50.30955096,-125.3066342,15B102233,3,0,2017-06-29 11:23:37 PST,12,28.4,Technician,NA,
2017-06-29,D09,50.30955096,-125.3066342,15B102233,3,1,2017-06-29 11:23:37 PST,11.9,28.5,Technician,NA,
2017-06-29,D09,50.3095439,-125.3066304,15B102233,4,0,2017-06-29 12:00:35 PST,11.5,28.2,Technician,NA,
2017-06-29,D09,50.3095439,-125.3066304,15B102233,4,1,2017-06-29 12:00:35 PST,11.4,28.3,Technician,NA,
2017-06-29,D09,50.29855404,-125.3378304,15B102233,5,1,2017-06-29 14:54:58 PST,10.9,28.4,Technician,NA,
2017-06-29,D09,50.29855404,-125.3378304,15B102233,5,0,2017-06-29 14:54:58 PST,11.2,28.3,Technician,NA,
2017-06-30,D09,50.30650239,-125.3305996,15B102233,1,1,2017-06-30 14:49:03 PST,11.1,28.4,Technician,NA,
2017-06-30,D09,50.30650239,-125.3305996,15B102233,1,0,2017-06-30 14:49:03 PST,11.3,28.5,Technician,NA,
2017-06-30,D09,50.30819675,-125.3273584,15B102233,2,1,2017-06-30 16:32:11 PST,11.4,28.3,Technician,NA,
2017-06-30,D09,50.30819675,-125.3273584,15B102233,2,0,2017-06-30 16:32:11 PST,11.7,28.4,Technician,NA,
2017-06-30,D09,50.30811677,-125.3268965,15B102233,3,0,2017-06-30 20:12:15 PST,10.9,28.3,Technician,NA,
2017-07-04,D22,50.24411394,-125.3959049,15B102233,1,1,2017-07-04 06:42:30 PST,10.8,28.6,Technician,NA,
2017-07-04,D22,50.24411394,-125.3959049,15B102233,1,0,2017-07-04 06:42:30 PST,10.8,28.6,Technician,NA,
2017-07-04,D27,50.27127346,-125.3765306,15B102233,1,0,2017-07-04 10:46:01 PST,11,28.6,Technician,NA,
2017-07-04,D27,50.27127346,-125.3765306,15B102233,1,1,2017-07-04 10:46:01 PST,11,28.6,Technician,NA,
2017-07-05,D09,50.30614264,-125.3307708,15B102233,1,1,2017-07-05 10:10:13 PST,11.7,28.1,Technician,NA,
2017-07-05,D09,50.30614264,-125.3307708,15B102233,1,0,2017-07-05 10:10:13 PST,12.6,28.2,Technician,NA,
2017-07-06,D10,50.44448556,-125.2789286,15B102233,1,0,2017-07-06 07:53:29 PST,10.3,28.3,Technician,NA,
2017-07-06,D10,50.44448556,-125.2789286,15B102233,1,1,2017-07-06 07:53:29 PST,10.3,28.4,Technician,NA,
2017-07-06,J09,50.54392937,-126.8170741,15C101449,2,0,2017-07-06 08:57:00 PST,10.6,29.5,Technician,NA,
2017-07-06,J09,50.54392937,-126.8170741,15C101449,2,1,2017-07-06 08:58:00 PST,10.5,29.5,Technician,NA,
2017-07-06,D08,50.31984638,-125.0400481,15B102233,1,0,2017-07-06 10:29:35 PST,19.1,13.8,Technician,NA,
2017-07-06,D08,50.31984638,-125.0400481,15B102233,1,1,2017-07-06 10:29:35 PST,18.8,18.8,Technician,NA,
2017-07-06,D29,50.30412078,-125.0335894,15B102233,1,0,2017-07-06 11:27:27 PST,19,13.8,Technician,NA,
2017-07-06,D29,50.30412078,-125.0335894,15B102233,1,1,2017-07-06 11:27:27 PST,18.5,15,Technician,NA,
2017-07-07,J03,50.54486732,-126.6569614,15C101449,1,0,2017-07-07 08:20:00 PST,10.7,29.7,Technician,NA,
2017-07-07,J03,50.54486732,-126.6569614,15C101449,1,1,2017-07-07 08:21:00 PST,10.5,29.8,Technician,NA,
2017-07-10,D09,50.30704661,-125.3290145,15B102233,1,0,2017-07-10 10:45:53 PST,11.4,28.3,Technician,NA,
2017-07-10,D09,50.30704661,-125.3290145,15B102233,1,1,2017-07-10 10:45:53 PST,11.4,28.3,Technician,NA,
2017-07-12,J09,50.54592746,-126.8152337,15C101449,1,1,2017-07-12 07:41:00 PST,10.2,30,Technician,NA,
2017-07-12,J09,50.54592746,-126.8152337,15C101449,1,0,2017-07-12 07:41:00 PST,10.3,29.9,Technician,NA,
2017-07-12,J11,50.53882559,-126.7770512,15C101449,1,1,2017-07-12 08:51:00 PST,10.3,29.8,Technician,NA,
2017-07-12,J11,50.53882559,-126.7770512,15C101449,1,0,2017-07-12 08:51:00 PST,10.4,29.8,Technician,NA,
2017-07-12,J12,50.52657203,-126.7278869,15C101449,1,1,2017-07-12 09:32:00 PST,10.2,29.9,Technician,NA,
2017-07-12,J12,50.52657203,-126.7278869,15C101449,1,0,2017-07-12 09:32:00 PST,10.4,29.5,Technician,NA,
2017-07-12,J03,50.54537335,-126.6582523,15C101449,1,1,2017-07-12 12:00:00 PST,10.5,29.7,Technician,NA,
2017-07-12,J03,50.54537335,-126.6582523,15C101449,1,0,2017-07-12 12:00:00 PST,10.6,29.7,Technician,NA,
2017-07-12,J13,50.53760593,-126.6320848,15C101449,1,1,2017-07-12 12:55:00 PST,10.6,29.7,Technician,NA,
2017-07-12,J13,50.53760593,-126.6320848,15C101449,1,0,2017-07-12 12:55:00 PST,10.7,29.7,Technician,NA,
2017-07-12,J02,50.59942039,-126.703222,15C101449,1,1,2017-07-12 14:33:00 PST,9.8,30.1,Technician,NA,
2017-07-12,J02,50.59942039,-126.703222,15C101449,1,0,2017-07-12 14:33:00 PST,10.1,30.2,Technician,NA,
2018-05-01,D08,50.318667,-125.0407388,15B102233,1,1,2018-05-01 14:02:00 PST,10.5,27.4,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-01,D08,50.318667,-125.0407388,15B102233,1,0,2018-05-01 14:02:00 PST,11.7,26.2,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-09,D09,50.30730015,-125.3300131,15B102233,1,0,2018-05-09 08:05:00 PST,10.2,29.1,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-09,D09,50.30730015,-125.3300131,15B102233,1,1,2018-05-09 08:05:00 PST,10.1,29.1,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-10,D22,50.24414945,-125.3957858,15B102233,1,0,2018-05-10 07:52:00 PST,9.5,28,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-10,D22,50.24414945,-125.3957858,15B102233,1,1,2018-05-10 07:52:00 PST,9.6,29.4,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-10,D27,50.27174121,-125.3761435,15B102233,1,0,2018-05-10 10:07:00 PST,9.7,29.4,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-10,D27,50.27174121,-125.3761435,15B102233,1,1,2018-05-10 10:07:00 PST,9.7,29.4,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-11,D10,50.44241082,-125.2735609,15B102233,1,0,2018-05-11 08:21:00 PST,9.6,29.3,Technician,NA,
2018-05-11,D10,50.44241082,-125.2735609,15B102233,1,1,2018-05-11 08:21:00 PST,9.6,29.3,Technician,NA,
2018-05-11,D08,50.31973271,-125.0406061,15B102233,1,0,2018-05-11 11:08:00 PST,15.5,17.2,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-11,D08,50.31973271,-125.0406061,15B102233,1,1,2018-05-11 11:08:00 PST,15,18.2,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-14,D07,50.19038837,-125.1395819,15B102233,1,1,2018-05-14 09:56:00 PST,14.4,27.1,Technician,NA,
2018-05-14,D07,50.19038837,-125.1395819,15B102233,1,0,2018-05-14 09:56:00 PST,14.5,27,Technician,NA,
2018-05-14,D09,50.3074697,-125.3300583,15B102233,2,1,2018-05-14 11:12:00 PST,10.4,29.4,Technician,NA,
2018-05-14,D09,50.3074697,-125.3300583,15B102233,2,0,2018-05-14 11:12:00 PST,10.6,29.3,Technician,NA,
2018-05-15,D22,50.24439368,-125.3958847,15B102233,1,0,2018-05-15 07:00:00 PST,9.9,30.1,Technician,NA,
2018-05-15,D22,50.24439368,-125.3958847,15B102233,1,1,2018-05-15 07:00:00 PST,9.9,30.1,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-15,D27,50.2718884,-125.3765032,15B102233,1,1,2018-05-15 08:28:00 PST,9.9,30.2,Technician,NA,
2018-05-15,D27,50.2718884,-125.3765032,15B102233,1,0,2018-05-15 08:28:00 PST,9.9,30.2,Technician,NA,
2018-05-15,D09,50.30747871,-125.3299974,15B102233,1,0,2018-05-15 12:14:00 PST,10.7,30,Technician,NA,
2018-05-15,D09,50.30747871,-125.3299974,15B102233,1,1,2018-05-15 12:14:00 PST,10.5,29.9,Technician,NA,
2018-05-16,J03,50.54651203,-126.6726696,15C101449,2,0,2018-05-16 06:44:00 PST,9.3,30.3,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-16,J03,50.54651203,-126.6726696,15C101449,2,1,2018-05-16 06:44:00 PST,9.2,30.3,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-16,J02,50.59936914,-126.7029469,15C101449,2,0,2018-05-16 07:46:00 PST,9,30.7,Technician,NA,
2018-05-16,J02,50.59936914,-126.7029469,15C101449,2,1,2018-05-16 07:46:00 PST,9,30.8,Technician,NA,
2018-05-17,J09,50.54433785,-126.8151244,15C101449,1,0,2018-05-17 06:32:00 PST,8.8,30.7,Technician,NA,
2018-05-17,J09,50.54433785,-126.8151244,15C101449,1,1,2018-05-17 06:32:00 PST,8.9,30.8,Technician,NA,
2018-05-17,D10,50.44249503,-125.273261,15B102233,1,0,2018-05-17 07:11:00 PST,9.7,29.5,Technician,NA,
2018-05-17,D10,50.44249503,-125.273261,15B102233,1,1,2018-05-17 07:11:00 PST,9.7,29.8,Technician,NA,
2018-05-17,J11,50.5392495,-126.7757926,15C101449,1,0,2018-05-17 09:42:00 PST,9.4,30.1,Technician,NA,
2018-05-17,J11,50.5392495,-126.7757926,15C101449,1,1,2018-05-17 09:42:00 PST,9.2,30.3,Technician,NA,
2018-05-17,J03,50.54626794,-126.6702179,15C101449,1,0,2018-05-17 10:44:00 PST,9.6,30.3,Technician,NA,
2018-05-17,J03,50.54626794,-126.6702179,15C101449,1,1,2018-05-17 10:44:00 PST,9.4,30.3,Technician,NA,
2018-05-17,D08,50.31935539,-125.0401972,15B102233,1,1,2018-05-17 12:07:00 PST,16.8,16.3,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-17,D08,50.31935539,-125.0401972,15B102233,1,0,2018-05-17 12:07:00 PST,17.1,15.5,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-21,J09,NA,NA,15C101449,1,0,2018-05-21 07:30:00 PST,8.9,30.4,Technician,1: Gather location did not work,
2018-05-21,J09,NA,NA,15C101449,1,1,2018-05-21 07:30:00 PST,8.9,30.4,Technician,1: Gather location did not work,
2018-05-21,J11,50.53931315,-126.7807636,15C101449,1,0,2018-05-21 10:45:00 PST,9.6,30.2,Technician,NA,
2018-05-21,J11,50.53931315,-126.7807636,15C101449,1,1,2018-05-21 10:45:00 PST,9.2,30.1,Technician,NA,
2018-05-22,J03,50.54648666,-126.6720313,15C101449,1,1,2018-05-22 06:37:00 PST,9.4,31.3,Technician,1: Changed salinity from 31.1 to 31.3 as according to written data (2018-05-31 JG),
2018-05-22,J03,50.54648666,-126.6720313,15C101449,1,0,2018-05-22 06:37:00 PST,9.4,31.3,Technician,1: Changed salinity from 31.1 to 31.3 as according to written data (2018-05-31 JG),
2018-05-22,J02,50.59932084,-126.7029506,15C101449,1,0,2018-05-22 07:43:00 PST,9,31.6,Technician,NA,
2018-05-22,J02,50.59932084,-126.7029506,15C101449,1,1,2018-05-22 07:43:00 PST,9,31.6,Technician,NA,
2018-05-22,J01,50.58032693,-126.7230682,15C101449,1,0,2018-05-22 08:39:00 PST,9,31.9,Technician,NA,
2018-05-22,J01,50.58032693,-126.7230682,15C101449,1,1,2018-05-22 08:39:00 PST,8.9,31.9,Technician,NA,
2018-05-22,D09,50.30695997,-125.3299376,15B102233,1,1,2018-05-22 10:02:00 PST,10.7,29,Technician,NA,
2018-05-22,D09,50.30695997,-125.3299376,15B102233,1,0,2018-05-22 10:02:00 PST,11.2,29.1,Technician,NA,
2018-05-23,D22,50.24438292,-125.3961414,15B102233,1,1,2018-05-23 07:38:00 PST,10.2,30.2,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-23,D22,50.24438292,-125.3961414,15B102233,1,0,2018-05-23 07:38:00 PST,10.2,30.1,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-23,D27,50.27145439,-125.3756991,15B102233,1,0,2018-05-23 12:41:00 PST,10.7,30.2,Technician,NA,
2018-05-23,D27,50.27145439,-125.3756991,15B102233,1,1,2018-05-23 12:41:00 PST,10.5,30.2,Technician,NA,
2018-05-24,D10,50.44220458,-125.2737356,15B102233,1,0,2018-05-24 08:03:00 PST,9.8,28.6,Technician,NA,
2018-05-24,D10,50.44220458,-125.2737356,15B102233,1,1,2018-05-24 08:03:00 PST,9.7,28.7,Technician,NA,
2018-05-24,D08,50.32005126,-125.0406399,15B102233,1,1,2018-05-24 09:38:00 PST,16.9,19.4,Technician,NA,
2018-05-24,D08,50.32005126,-125.0406399,15B102233,1,0,2018-05-24 09:38:00 PST,17.1,13.9,Technician,NA,
2018-05-28,D09,50.30713603,-125.3297843,15B102233,1,0,2018-05-28 11:42:00 PST,10.9,29.8,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-28,D09,50.30713603,-125.3297843,15B102233,1,1,2018-05-28 11:42:00 PST,10.8,28.9,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-29,D27,50.27171168,-125.3767558,15B102233,1,0,2018-05-29 10:54:00 PST,10.4,28.7,Technician,NA,
2018-05-29,D27,50.27171168,-125.3767558,15B102233,1,1,2018-05-29 10:54:00 PST,10.3,28.5,Technician,1: Changed collection time to reflect written data (2018-05-31 JG),
2018-05-30,J09,50.54415733,-126.8145104,15C101449,1,1,2018-05-30 06:41:00 PST,9.1,32.6,Technician,NA,
2018-05-30,J09,50.54415733,-126.8145104,15C101449,1,0,2018-05-30 06:41:00 PST,9.1,32.6,Technician,NA,
2018-05-30,J11,50.53892142,-126.7772405,15C101449,1,0,2018-05-30 08:33:00 PST,9.3,32.5,Technician,NA,
2018-05-30,J11,50.53892142,-126.7772405,15C101449,1,1,2018-05-30 08:33:00 PST,9.2,32.5,Technician,NA,
2018-05-30,J03,50.54627155,-126.6714175,15C101449,1,1,2018-05-30 09:28:00 PST,9.4,32.2,Technician,1: Changed Unit ID to 15C101449 (2018-05-31 JG),
2018-05-30,J03,50.54627155,-126.6714175,15C101449,1,0,2018-05-30 09:28:00 PST,9.5,32.2,Technician,1: Changed Unit ID to 15C101449 (2018-05-31 JG),
2018-05-30,D10,NA,NA,15B102233,1,1,2018-05-30 10:48:00 PST,9.7,28.9,Technician,NA,
2018-05-30,D10,NA,NA,15B102233,1,0,2018-05-30 10:48:00 PST,9.7,28.9,Technician,NA,
2018-05-30,J02,50.59989464,-126.7036166,15C101449,1,0,2018-05-30 11:31:00 PST,9.2,32.6,Technician,NA,
2018-05-30,J02,50.59989464,-126.7036166,15C101449,1,1,2018-05-30 11:31:00 PST,9.1,32.7,Technician,NA,
2018-05-31,J09,50.54330697,-126.8146086,15C101449,1,0,2018-05-31 10:40:00 PST,9.8,32.4,Technician,1: Changed Unit ID from 15C104050 (2018-07-20 JG),
2018-05-31,J09,50.54330697,-126.8146086,15C101449,1,1,2018-05-31 10:40:00 PST,9.3,32.6,Technician,1: Changed Unit ID from 15C104050 (2018-07-20 JG),
2018-06-03,J03,50.54567775,-126.6612738,15C101449,1,1,2018-06-03 10:35:00 PST,9.6,30,Technician,NA,
2018-06-03,J03,50.54567775,-126.6612738,15C101449,1,0,2018-06-03 10:35:00 PST,9.6,30.2,Technician,NA,
2018-06-04,D09,50.30722882,-125.3300985,15B102233,1,0,2018-06-04 11:00:00 PST,10.8,28.8,Technician,NA,
2018-06-04,D09,50.30722882,-125.3300985,15B102233,1,1,2018-06-04 11:00:00 PST,10.7,28.8,Technician,NA,
2018-06-05,D27,50.27179653,-125.3755878,15B102233,1,1,2018-06-05 09:22:00 PST,10.1,29.2,Technician,NA,
2018-06-05,D27,50.27179653,-125.3755878,15B102233,1,0,2018-06-05 09:22:00 PST,10.1,29.2,Technician,NA,
2018-06-07,J09,50.54397861,-126.8084745,15C101449,1,0,2018-06-07 09:46:00 PST,9.6,30.1,Technician,NA,
2018-06-07,J09,50.54397861,-126.8084745,15C101449,1,1,2018-06-07 09:46:00 PST,9.5,30.1,Technician,NA,
2018-06-07,D10,NA,NA,15B102233,1,1,2018-06-07 10:47:00 PST,9.9,28.6,Technician,NA,
2018-06-07,D10,NA,NA,15B102233,1,0,2018-06-07 10:47:00 PST,9.9,28.5,Technician,NA,
2018-06-11,D09,50.30718322,-125.3296384,15B102233,1,0,2018-06-11 13:13:00 PST,11.3,28.2,Technician,NA,
2018-06-11,D09,50.30718322,-125.3296384,15B102233,1,1,2018-06-11 13:13:00 PST,11.1,28.2,Technician,NA,
2018-06-12,J02,50.60224367,-126.7017114,15C101449,1,0,2018-06-12 09:46:00 PST,9.4,28.3,Technician,"1: Changed Unit ID from 15C104050 (2018-07-20 JG)2: Using DI YSI cable",
2018-06-12,J02,50.60224367,-126.7017114,15C101449,1,1,2018-06-12 09:46:00 PST,9.4,28.3,Technician,"1: Changed Unit ID from 15C104050 (2018-07-20 JG)2: Using DI YSI cable",
2018-06-12,D27,50.27162655,-125.3758489,15B102233,1,0,2018-06-12 09:57:00 PST,10.4,28.7,Technician,NA,
2018-06-12,D27,50.27162655,-125.3758489,15B102233,1,1,2018-06-12 09:57:00 PST,10.4,28.7,Technician,NA,
2018-06-12,D22,NA,NA,15B102233,1,1,2018-06-12 13:47:00 PST,10.4,28.7,Technician,NA,
2018-06-12,D22,NA,NA,15B102233,1,0,2018-06-12 13:47:00 PST,10.5,28.7,Technician,NA,
2018-06-13,D10,50.44327005,-125.2755139,15B102233,1,1,2018-06-13 09:57:00 PST,9.9,28.3,Technician,NA,
2018-06-13,D10,50.44327005,-125.2755139,15B102233,1,0,2018-06-13 09:57:00 PST,9.9,28.3,Technician,NA,
2018-06-14,J09,50.54410503,-126.8083238,15C101449,1,1,2018-06-14 10:12:00 PST,9.5,30.2,Raw,"1: Form uploaded with two readings at ""0m""; added temp & sal values for 1m reading",
2018-06-14,J09,50.54410503,-126.8083238,15C101449,1,0,2018-06-14 10:12:00 PST,9.6,29.9,Technician,"1: Form uploaded with two readings at ""0m""; fixed temp & sal values for proper reading",
2018-06-18,D09,NA,NA,15B102233,1,1,2018-06-18 11:36:00 PST,10.8,28,Technician,NA,
2018-06-18,D09,NA,NA,15B102233,1,0,2018-06-18 11:36:00 PST,11,28.7,Technician,NA,
2018-06-18,D30,50.29235526,-125.314525,15B102233,1,0,2018-06-18 13:14:00 PST,11.8,29.3,Technician,NA,
2018-06-18,D30,50.29235526,-125.314525,15B102233,1,1,2018-06-18 13:14:00 PST,11.1,29.1,Technician,NA,
2018-06-19,D27,50.27168068,-125.3757647,15B102233,1,0,2018-06-19 08:42:00 PST,10.3,29,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-19,D27,50.27168068,-125.3757647,15B102233,1,1,2018-06-19 08:42:00 PST,10.2,29,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-19,D22,50.24446125,-125.3951537,15B102233,1,1,2018-06-19 12:47:00 PST,10.6,29,Technician,"1: Changed collection time from 12:50 to be consistent with 0m recording. Corrected Temperature from 10.9 (based on written datasheet) (2018-07-09 JG)2: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-19,D22,50.24446125,-125.3951537,15B102233,1,0,2018-06-19 12:47:00 PST,10.6,28.7,Technician,"1: Corrected Temperature from 10.9 (based on written datasheet) 2018-07-09 JG2: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-20,J02,50.60215203,-126.7012237,15C101449,2,0,2018-06-20 11:30:00 PST,9.8,30.9,Technician,1: Changed Unit ID from 15C104050 (2018-07-20 JG),
2018-06-20,J02,50.60215203,-126.7012237,15C101449,2,1,2018-06-20 11:30:00 PST,9.7,30.9,Technician,1: Changed Unit ID from 15C104050 (2018-07-20 JG),
2018-06-20,D10,50.44206144,-125.2731859,15B102233,1,0,2018-06-20 13:35:00 PST,10.4,28.9,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-20,D10,50.44206144,-125.2731859,15B102233,1,1,2018-06-20 13:35:00 PST,10.3,28.9,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-21,J09,50.54363649,-126.8193176,15C101449,2,1,2018-06-21 11:48:00 PST,10.8,30.4,Technician,NA,
2018-06-21,J09,50.54363649,-126.8193176,15C101449,2,0,2018-06-21 11:48:00 PST,11.1,30.2,Technician,NA,
2018-06-23,J03,50.54637783,-126.6717815,15C101449,1,0,2018-06-23 07:33:00 PST,10.1,30.4,Technician,NA,
2018-06-23,J03,50.54637783,-126.6717815,15C101449,1,1,2018-06-23 07:33:00 PST,10.1,30.4,Technician,NA,
2018-06-23,J03,50.54637783,-126.6717815,15C101449,2,1,2018-06-23 12:04:00 PST,10.4,30.3,Technician,NA,
2018-06-23,J03,50.54637783,-126.6717815,15C101449,2,0,2018-06-23 12:04:00 PST,10.4,30.2,Technician,NA,
2018-06-25,D09,50.29827407,-125.3419823,15B102233,1,0,2018-06-25 10:41:00 PST,11.7,28.3,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-25,D09,50.29827407,-125.3419823,15B102233,1,1,2018-06-25 10:41:00 PST,11.5,28.2,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-25,D09,50.30697868,-125.3303622,15B102233,2,0,2018-06-25 11:15:00 PST,11.8,27.9,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-25,D09,50.30697868,-125.3303622,15B102233,2,1,2018-06-25 11:15:00 PST,11.5,28,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-26,D27,50.26720381,-125.3585459,15B102233,1,1,2018-06-26 09:09:00 PST,10.9,28.8,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-26,D27,50.26720381,-125.3585459,15B102233,1,0,2018-06-26 09:09:00 PST,11,28.8,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-26,D27,50.27159624,-125.3757533,15B102233,4,1,2018-06-26 11:15:00 PST,10.8,28.9,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-26,D27,50.27159624,-125.3757533,15B102233,4,0,2018-06-26 11:15:00 PST,10.8,28.9,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-27,D10,50.44303165,-125.2754033,15B102233,1,1,2018-06-27 08:15:00 PST,10.3,28.7,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-27,D10,50.44303165,-125.2754033,15B102233,1,0,2018-06-27 08:15:00 PST,10.3,28.8,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-06-28,J09,50.54325458,-126.8176922,15C101449,1,0,2018-06-28 08:19:00 PST,10.1,29.3,Technician,NA,
2018-06-28,J09,50.54325458,-126.8176922,15C101449,1,1,2018-06-28 08:19:00 PST,10,29.5,Technician,NA,
2018-06-29,J03,50.54666939,-126.6717861,15C101449,1,1,2018-06-29 06:47:00 PST,10.1,30.1,Technician,NA,
2018-06-29,J03,50.54666939,-126.6717861,15C101449,1,0,2018-06-29 06:47:00 PST,10.7,29.7,Technician,NA,
2018-06-29,J02,50.5994488,-126.703098,15C101449,1,0,2018-06-29 09:03:00 PST,9.7,30.5,Technician,NA,
2018-06-29,J02,50.5994488,-126.703098,15C101449,1,1,2018-06-29 09:03:00 PST,9.6,30.5,Technician,NA,
2018-07-03,D09,50.30970615,-125.3245226,15B102233,1,0,2018-07-03 07:23:00 PST,10.9,28.9,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-07-03,D09,50.30970615,-125.3245226,15B102233,1,1,2018-07-03 07:23:00 PST,10.9,28.9,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-07-03,D09,50.3073899,-125.3295385,15B102233,2,0,2018-07-03 08:16:00 PST,10.9,29.1,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
2018-07-03,D09,50.3073899,-125.3295385,15B102233,2,1,2018-07-03 08:16:00 PST,10.9,29.1,Technician,"1: YSI calibrated to 12,880 us/cm at 20C instead of 25C",
