seine_id,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,qc_log
DE626N1,DE626,1,targeted,50.3055,-125.3351,2019-06-05 07:14:00 PDT,NA,0,0,10,yes,31,72,10,73,10,71,0,0,1,1,0,0,SEMSP,,
DE621N1,DE621,1,targeted,50.308217,-125.327317,2019-06-02 07:25:00 PDT,NA,10,0,100,no,0,1,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE621N2,DE621,2,targeted,50.308533,-125.3281,2019-06-02 07:50:00 PDT,NA,1,0,10,yes,30,42,10,604,10,604,1,1,3,6,0,0,SEMSP,,
JE511N1,JE511,1,targeted,50.53986,-126.77921,2019-06-05 05:56:00 PDT,NA,10,0,0,yes,10,505,0,0,0,55,0,0,0,0,0,0,SEMSP,"too choppy to keep fish, estimated total # in net and released. Estimated totals for chum and sockeye based on ""in net estimate"" not ""census"". Numbers for pink/coho/herring could be off, but unlikely we missed them in the net",
JE513N1,JE513,1,random,50.601398,-126.702403,2019-06-05 11:00:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE513N2,JE513,2,random,50.601457,-126.702725,2019-06-05 11:30:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE514N1,JE514,1,targeted,50.54037,-126.78188,2019-06-06 06:06:00 PDT,NA,1,0,10,yes,30,280,0,0,2,30,0,0,0,3,0,0,SEMSP,10 sockeye released in poor condition,
JE515N1,JE515,1,targeted,50.6018,-126.70077,2019-06-06 12:15:00 PDT,NA,0,0,10,yes,7,7,0,0,8,8,10,15,2,2,0,0,SEMSP,,
JE516N1,JE516,1,targeted,50.5447,-126.66235,2019-06-09 06:45:00 PDT,NA,0,0,10,yes,30,58,0,0,10,37,2,2,0,0,0,0,SEMSP,,
JE517N1,JE517,1,targeted,50.54026,-126.78209,2019-06-10 07:06:00 PDT,NA,1,0,10,yes,30,81,0,0,10,51,0,0,1,1,0,0,SEMSP,,
DE623N1,DE623,1,targeted,50.457167,-125.262433,2019-06-03 08:28:00 PDT,NA,1,0,0,yes,30,80,0,0,0,0,0,0,1,1,0,0,SEMSP,,
DE624N1,DE624,1,targeted,50.274683,-125.377683,2019-06-04 07:30:00 PDT,NA,0,1,0,yes,1,1,10,273,10,122,0,0,0,0,0,0,SEMSP,,
DE627N1,DE627,1,targeted,50.44365,-125.27435,2019-06-06 08:10:00 PDT,NA,1,0,10,yes,30,35,0,0,10,46,0,1,0,1,0,0,SEMSP,,
DE628N1,DE628,1,targeted,50.306067,-125.330583,2019-06-10 07:15:00 PDT,NA,10,0,1,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE628N2,DE628,2,targeted,50.304683,-125.331683,2019-06-10 07:32:00 PDT,NA,10,0,10,no,0,0,0,0,0,8,0,0,0,0,0,0,SEMSP,,
DE628N3,DE628,3,targeted,50.303733,-125.3323,2019-06-10 07:40:00 PDT,NA,10,0,10,yes,30,68,0,0,10,67,0,1,1,1,0,0,SEMSP,,
JE518N1,JE518,1,targeted,50.54608,-126.66772,2019-06-11 07:12:00 PDT,NA,1,0,100,yes,30,73,0,0,10,397,0,0,2,3,0,0,SEMSP,,
DE629N1,DE629,1,targeted,50.2772,-125.376983,2019-06-11 07:00:00 PDT,NA,0,0,10,yes,3,3,10,165,11,385,0,0,0,0,0,0,SEMSP,,
DE630N1,DE630,1,targeted,50.243817,-125.3971,2019-06-11 09:55:00 PDT,NA,1,0,0,yes,30,180,2,2,10,235,0,0,3,3,0,0,SEMSP,,
DE631N1,DE631,1,targeted,50.43845,-125.267033,2019-06-12 07:50:00 PDT,NA,0,0,10,yes,11,11,0,0,10,53,0,1,0,0,0,0,SEMSP,,
JE519N1,JE519,1,targeted,50.5392,-126.77885,2019-06-16 07:50:00 PDT,NA,1,0,10,yes,30,155,10,10,10,135,5,5,7,9,0,0,SEMSP,,
DE632N1,DE632,1,targeted,50.305667,-125.33775,2019-06-17 07:20:00 PDT,NA,1,0,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE632N2,DE632,2,targeted,50.30785,-125.329683,2019-06-17 07:50:00 PDT,NA,1,0,10,yes,13,13,12,115,10,78,0,0,3,6,1,1,SEMSP,,
DE633N1,DE633,1,targeted,50.275117,-125.37835,2019-06-18 07:30:00 PDT,NA,0,0,10,no,0,1,0,76,0,33,0,0,0,0,0,0,SEMSP,,
DE633N2,DE633,2,targeted,50.275117,-125.37835,2019-06-18 08:05:00 PDT,NA,0,0,10,yes,0,0,10,175,10,175,0,0,0,0,0,0,SEMSP,3 PI and 3 CU released in poor condition,
DE634N1,DE634,1,targeted,50.456533,-125.268783,2019-06-20 08:28:00 PDT,NA,1,1,0,yes,12,12,10,116,10,256,0,1,1,1,1,1,SEMSP,,
JE520N1,JE520,1,random,50.5458,-126.66536,2019-06-23 07:09:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE520N2,JE520,2,random,50.54616,-126.66828,2019-06-23 08:03:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE520N3,JE520,3,random,50.54602,-126.66768,2019-06-23 08:47:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,1,SEMSP,,
DE636N1,DE636,1,targeted,50.307533,-125.33005,2019-06-24 07:15:00 PDT,NA,1,1,0,no,0,0,0,10,0,24,0,0,0,0,0,0,SEMSP,,
DE636N2,DE636,2,targeted,50.309833,-125.330533,2019-06-24 07:43:00 PDT,NA,1,1,0,yes,1,1,11,254,10,463,0,0,0,0,3,3,SEMSP,,
JE522N1,JE522,1,targeted,50.53839,-126.77386,2019-06-24 07:03:00 PDT,NA,0,0,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE522N2,JE522,2,targeted,50.53825,-126.77136,2019-06-24 07:32:00 PDT,NA,10,10,10,yes,14,14,10,46,10,94,0,0,3,3,0,0,SEMSP,Lots of the sockeye looked as if they had been caught previously (roughed up). A few fish escaped from net. 2 lice found in draining bucket,
DE638N1,DE638,1,targeted,50.272117,-125.37515,2019-06-25 06:44:00 PDT,NA,0,10,1,yes,0,0,1,1,10,58,0,0,0,0,0,0,SEMSP,,
DE639N1,DE639,1,targeted,50.24475,-125.396667,2019-06-25 09:05:00 PDT,NA,1,1,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE639N2,DE639,2,targeted,50.23995,-125.396583,2019-06-25 09:30:00 PDT,NA,1,1,0,yes,4,39,10,80,8,253,0,0,0,3,0,3,SEMSP,Ended processing early due to harassment by camper,
DE641N1,DE641,1,targeted,50.452067,-125.247833,2019-06-26 08:23:00 PDT,NA,1,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE641N2,DE641,2,targeted,50.457617,-125.2586,2019-06-26 08:50:00 PDT,NA,0,10,0,yes,0,0,11,3873,10,213,0,0,1,2,0,0,SEMSP,,
JE523N1,JE523,1,random,50.54513,-126.66184,2019-06-28 07:13:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE523N2,JE523,2,random,50.54599,-126.66737,2019-06-28 07:46:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE523N3,JE523,3,random,50.5458,-126.66183,2019-06-28 08:10:00 PDT,NA,0,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE524N1,JE524,1,targeted,50.6012,-126.7028,2019-06-28 10:24:00 PDT,NA,0,1,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE524N2,JE524,2,targeted,50.60129,-126.70315,2019-06-28 11:10:00 PDT,NA,0,1,10,yes,2,2,0,0,11,51,0,0,6,6,0,0,SEMSP,,Added 1 CU to cu_retained to account for fish caught for Gideon Mordecai (2019-10-24 JG)
JE525N1,JE525,1,targeted,50.54023,-126.78136,2019-06-29 07:02:00 PDT,NA,1,0,10,no,0,0,0,0,0,1,0,0,0,0,0,1,SEMSP,Botched set - net tangled,
JE525N2,JE525,2,targeted,50.53973,-126.77827,2019-06-29 07:26:00 PDT,NA,1,1,10,yes,1,1,10,90,10,130,0,0,4,4,0,0,SEMSP,,
DE642N1,DE642,1,targeted,50.305633,-125.337583,2019-07-02 07:24:00 PDT,NA,0,1,1,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE642N2,DE642,2,targeted,50.304533,-125.336083,2019-07-02 07:43:00 PDT,NA,10,0,0,yes,3,3,10,10,10,194,1,1,4,4,0,0,SEMSP,,
DE642N3,DE642,3,targeted,50.308817,-125.325983,2019-07-02 11:24:00 PDT,NA,10,1,10,yes,14,17,0,440,1,440,0,0,0,3,0,0,SEMSP,,
DE643N1,DE643,1,targeted,50.2727,-125.376983,2019-07-03 06:59:00 PDT,NA,1,0,0,yes,0,0,10,76,10,165,0,0,1,1,1,1,SEMSP,,
DE644N1,DE644,1,targeted,50.234917,-125.394583,2019-07-03 10:13:00 PDT,NA,1,0,1,no,0,0,0,99,0,99,0,0,0,3,0,0,SEMSP,,
DE644N2,DE644,2,targeted,50.232967,-125.393833,2019-07-03 10:42:00 PDT,NA,1,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE644N3,DE644,3,targeted,50.23085,-125.394533,2019-07-03 10:59:00 PDT,NA,1,0,0,yes,0,0,10,34,0,72,0,0,0,0,0,0,SEMSP,"Thought there was one sockeye and therefore retained 10 pink; however, no sockeye found upon subsequent inspection, so discontinued retention",
JE526N1,JE526,1,targeted,50.54523,-126.66216,2019-07-04 07:12:00 PDT,NA,0,1,10,yes,2,2,10,67,11,144,0,1,0,0,1,1,SEMSP,,
DE646N1,DE646,1,targeted,50.457633,-125.259917,2019-07-04 09:01:00 PDT,NA,1,0,0,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE646N2,DE646,2,targeted,50.456783,-125.264833,2019-07-04 09:23:00 PDT,NA,1,0,1,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE646N3,DE646,3,targeted,50.456867,-125.26715,2019-07-04 10:14:00 PDT,NA,1,0,10,yes,5,5,2,2,12,421,1,1,0,0,0,0,SEMSP,,
JE527N1,JE527,1,targeted,50.53932,-126.78125,2019-07-06 07:48:00 PDT,NA,0,10,10,yes,2,2,10,117,10,258,0,0,0,0,0,0,SEMSP,,
DE647N1,DE647,1,targeted,50.305917,-125.333817,2019-07-08 06:52:00 PDT,NA,1,0,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE647N2,DE647,2,targeted,50.3076,-125.327583,2019-07-08 07:16:00 PDT,NA,1,0,1,no,0,0,0,11,0,26,0,0,0,0,0,0,SEMSP,,
DE647N3,DE647,3,targeted,50.312667,-125.32365,2019-07-08 07:43:00 PDT,NA,0,1,0,yes,1,1,10,72,12,105,0,0,4,4,0,0,SEMSP,,
DE648N1,DE648,1,targeted,50.26936667,-125.3628167,2019-07-09 06:27:00 PDT,NA,0,0,10,yes,0,0,10,72,10,43,0,0,8,8,0,0,SEMSP,,
DE649N1,DE649,1,targeted,50.24285,-125.3972667,2019-07-09 08:49:00 PDT,NA,0,0,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE649N2,DE649,2,targeted,50.24078333,-125.3993833,2019-07-09 09:05:00 PDT,NA,0,0,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE649N3,DE649,3,targeted,50.23451667,-125.39835,2019-07-09 09:35:00 PDT,NA,1,0,10,no,0,0,0,8,0,40,0,1,0,1,0,0,SEMSP,,
JE528N1,JE528,1,targeted,50.54463,-126.65824,2019-07-09 07:09:00 PDT,NA,1,1,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE528N2,JE528,2,targeted,50.54428,-126.6545,2019-07-09 07:35:00 PDT,NA,1,1,10,yes,5,5,10,78,10,280,0,0,10,11,0,0,SEMSP,,
JE529N1,JE529,1,targeted,50.54004,-126.78122,2019-07-11 07:34:00 PDT,NA,0,10,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE529N2,JE529,2,targeted,50.53959,-126.77962,2019-07-11 08:20:00 PDT,NA,0,10,10,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
JE529N3,JE529,3,targeted,50.54053,-126.78,2019-07-11 08:50:00 PDT,NA,0,10,10,yes,3,3,10,142,12,320,0,1,4,4,0,0,SEMSP,,
DE651N1,DE651,1,targeted,50.4573,-125.265333,2019-07-11 08:51:00 PDT,NA,0,0,1,yes,1,1,10,148,10,45,0,0,10,10,0,0,SEMSP,,
DE652N1,DE652,1,targeted,50.308483,-125.324317,2019-07-22 08:20:00 PDT,NA,0,0,10,yes,2,2,10,71,10,10,0,0,0,0,0,0,SEMSP,,
DE652N2,DE652,2,targeted,50.30645,-125.325817,2019-07-22 10:45:00 PDT,NA,0,0,1,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
DE652N3,DE652,3,targeted,50.308717,-125.323283,2019-07-22 11:11:00 PDT,NA,0,0,1,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,,
