ufn,sample_id,analyzing_lab,quality_level,quality_flag,quality_log
U10766,BRN59M-E3,NA,Technicianm,,
U10847,BRN59M-B3,NA,Technicianm,,
U10849,BRN59M-E4,NA,Technicianm,,
U10843,BRN59M-D4,NA,Technicianm,,
U10850,BRN59M-C4,NA,Technicianm,,
U12762,BRN59M-H5,NA,Technicianm,,
U12768,BRN59M-F5,NA,Technicianm,,
U12765,BRN59M-E5,NA,Technicianm,,
U12770,BRN59M-D5,NA,Technicianm,,
U12766,BRN59M-C5,NA,Technicianm,,
U11408,BRN59M-G6,NA,Technicianm,,
U11404,BRN59M-C6,NA,Technicianm,,
U11406,BRN59M-B6,NA,Technicianm,,
U11402,BRN59M-H7,NA,Technicianm,,
U13082,BRN59M-H8,NA,Technicianm,,
U13086,BRN59M-E8,NA,Technicianm,,
U13081,BRN59M-C8,NA,Technicianm,,
U13083,BRN59M-B8,NA,Technicianm,,
U13084,BRN59M-A8,NA,Technicianm,,
U10285,BRN59M-H9,NA,Technicianm,,
U10290,BRN59M-D9,NA,Technicianm,,
U10289,BRN59M-C9,NA,Technicianm,,
U10288,BRN59M-B9,NA,Technicianm,,
U10281,BRN59M-A9,NA,Technicianm,,
U10927,BRN59M-F10,NA,Technicianm,,
U10926,BRN59M-D10,NA,Technicianm,,
U10923,BRN59M-C10,NA,Technicianm,,
U13247,BRN59M-C11,NA,Technicianm,,
U13242,BRN59M-A11,NA,Technicianm,,
U10924,BRN59M-E12,NA,Technicianm,,
U10361,BRN59M-D12,NA,Technicianm,,
U10447,BRN60M-D1,NA,Technicianm,,
U10449,BRN60M-C1,NA,Technicianm,,
U10365,BRN60M-F2,NA,Technicianm,,
U10363,BRN60M-D2,NA,Technicianm,,
U11247,BRN60M-B2,NA,Technicianm,,
U11241,BRN60M-A2,NA,Technicianm,,
U10443,BRN60M-F3,NA,Technicianm,,
U10441,BRN60M-D3,NA,Technicianm,,
U10450,BRN60M-C3,NA,Technicianm,,
U11248,BRN60M-H4,NA,Technicianm,,
U11249,BRN60M-E4,NA,Technicianm,,
U11243,BRN60M-C4,NA,Technicianm,,
U11242,BRN60M-B4,NA,Technicianm,,
U11250,BRN60M-A4,NA,Technicianm,,
U10686,BRN60M-D5,NA,Technicianm,,
U10687,BRN60M-C5,NA,Technicianm,,
U10690,BRN60M-H7,NA,Technicianm,,
U12848,BRN60M-F7,NA,Technicianm,,
U241,BRN1M-D1,NA,Technicianm,,
U243,BRN1M-B1,NA,Technicianm,,
U244,BRN1M-A1,NA,Technicianm,,
U127,BRN1M-H2,NA,Technicianm,,
U311,BRN1M-D2,NA,Technicianm,,
U312,BRN1M-C2,NA,Technicianm,,
U99,BRN1M-H3,NA,Technicianm,,
U231,BRN1M-F3,NA,Technicianm,,
U207,BRN1M-H1,NA,Technicianm,,
U208,BRN1M-G1,NA,Technicianm,,
U209,BRN1M-F1,NA,Technicianm,,
U234,BRN1M-C3,NA,Technicianm,,
U235,BRN1M-B3,NA,Technicianm,,
U236,BRN1M-A3,NA,Technicianm,,
U216,BRN1M-D4,NA,Technicianm,,
U215,BRN1M-C4,NA,Technicianm,,
U237,BRN1M-H5,NA,Technicianm,,
U238,BRN1M-G5,NA,Technicianm,,
U239,BRN1M-F5,NA,Technicianm,,
U240,BRN1M-E5,NA,Technicianm,,
U252,BRN1M-C5,NA,Technicianm,,
U254,BRN1M-A5,NA,Technicianm,,
U228,BRN1M-H6,NA,Technicianm,,
U227,BRN1M-G6,NA,Technicianm,,
U225,BRN1M-E6,NA,Technicianm,,
U224,BRN1M-D6,NA,Technicianm,,
U221,BRN1M-A6,NA,Technicianm,,
U249,BRN1M-D8,NA,Technicianm,,
U250,BRN1M-C8,NA,Technicianm,,
U262,BRN1M-A8,NA,Technicianm,,
U255,BRN1M-H9,NA,Technicianm,,
U256,BRN1M-G9,NA,Technicianm,,
U271,BRN1M-B9,NA,Technicianm,,
U263,BRN1M-H10,NA,Technicianm,,
U264,BRN1M-G10,NA,Technicianm,,
U270,BRN1M-A10,NA,Technicianm,,
U286,BRN1M-H11,NA,Technicianm,,
U284,BRN1M-F11,NA,Technicianm,,
U281,BRN1M-C11,NA,Technicianm,,
U230,BRN1M-B11,NA,Technicianm,,
U273,BRN1M-H12,NA,Technicianm,,
U278,BRN1M-C12,NA,Technicianm,,
U294,BRN2M-H1,NA,Technicianm,,
U292,BRN2M-F1,NA,Technicianm,,
U290,BRN2M-D1,NA,Technicianm,,
U289,BRN2M-C1,NA,Technicianm,,
U288,BRN2M-B1,NA,Technicianm,,
U301,BRN2M-H2,NA,Technicianm,,
U304,BRN2M-E2,NA,Technicianm,,
U305,BRN2M-D2,NA,Technicianm,,
U306,BRN2M-C2,NA,Technicianm,,
U307,BRN2M-B2,NA,Technicianm,,
U308,BRN2M-A2,NA,Technicianm,,
U332,BRN2M-H3,NA,Technicianm,,
U299,BRN2M-E3,NA,Technicianm,,
U298,BRN2M-D3,NA,Technicianm,,
U297,BRN2M-C3,NA,Technicianm,,
U296,BRN2M-B3,NA,Technicianm,,
U315,BRN2M-H4,NA,Technicianm,,
U320,BRN2M-C4,NA,Technicianm,,
U351,BRN2M-B4,NA,Technicianm,,
U375,BRN2M-G5,NA,Technicianm,,
U378,BRN2M-D5,NA,Technicianm,,
U379,BRN2M-C5,NA,Technicianm,,
U380,BRN2M-B5,NA,Technicianm,,
U309,BRN2M-H6,NA,Technicianm,,
U343,BRN2M-D6,NA,Technicianm,,
U345,BRN2M-B6,NA,Technicianm,,
U346,BRN2M-A6,NA,Technicianm,,
U339,BRN2M-G7,NA,Technicianm,,
U338,BRN2M-F7,NA,Technicianm,,
U337,BRN2M-E7,NA,Technicianm,,
U336,BRN2M-D7,NA,Technicianm,,
U353,BRN2M-H8,NA,Technicianm,,
U355,BRN2M-F8,NA,Technicianm,,
U357,BRN2M-D8,NA,Technicianm,,
U359,BRN2M-B8,NA,Technicianm,,
U360,BRN2M-A8,NA,Technicianm,,
U347,BRN2M-H9,NA,Technicianm,,
U349,BRN2M-F9,NA,Technicianm,,
U371,BRN2M-D9,NA,Technicianm,,
U372,BRN2M-C9,NA,Technicianm,,
U374,BRN2M-A9,NA,Technicianm,,
U368,BRN2M-H10,NA,Technicianm,,
U366,BRN2M-F10,NA,Technicianm,,
U364,BRN2M-D10,NA,Technicianm,,
U362,BRN2M-B10,NA,Technicianm,,
U361,BRN2M-A10,NA,Technicianm,,
U381,BRN2M-H11,NA,Technicianm,,
U384,BRN2M-E11,NA,Technicianm,,
U388,BRN2M-A11,NA,Technicianm,,
U394,BRN2M-F12,NA,Technicianm,,
U393,BRN2M-E12,NA,Technicianm,,
U391,BRN2M-C12,NA,Technicianm,,
U370,BRN2M-B12,NA,Technicianm,,
U369,BRN2M-A12,NA,Technicianm,,
U422,BRN3M-F1,NA,Technicianm,,
U400,BRN3M-D1,NA,Technicianm,,
U399,BRN3M-C1,NA,Technicianm,,
U397,BRN3M-A1,NA,Technicianm,,
U389,BRN3M-H2,NA,Technicianm,,
U390,BRN3M-G2,NA,Technicianm,,
U413,BRN3M-D2,NA,Technicianm,,
U414,BRN3M-C2,NA,Technicianm,,
U416,BRN3M-A2,NA,Technicianm,,
U426,BRN3M-B3,NA,Technicianm,,
U425,BRN3M-A3,NA,Technicianm,,
U417,BRN3M-H4,NA,Technicianm,,
U431,BRN3M-D4,NA,Technicianm,,
U433,BRN3M-B4,NA,Technicianm,,
U434,BRN3M-A4,NA,Technicianm,,
U324,BRN3M-F5,NA,Technicianm,,
U327,BRN3M-C5,NA,Technicianm,,
U328,BRN3M-B5,NA,Technicianm,,
U435,BRN3M-H6,NA,Technicianm,,
U451,BRN3M-B6,NA,Technicianm,,
U452,BRN3M-A6,NA,Technicianm,,
U453,BRN3M-H7,NA,Technicianm,,
U446,BRN3M-D7,NA,Technicianm,,
U444,BRN3M-B7,NA,Technicianm,,
U443,BRN3M-A7,NA,Technicianm,,
U403,BRN3M-G8,NA,Technicianm,,
U404,BRN3M-F8,NA,Technicianm,,
U406,BRN3M-D8,NA,Technicianm,,
U408,BRN3M-B8,NA,Technicianm,,
U463,BRN3M-D9,NA,Technicianm,,
U461,BRN3M-B9,NA,Technicianm,,
U450,BRN3M-A9,NA,Technicianm,,
U484,BRN3M-G10,NA,Technicianm,,
U483,BRN3M-F10,NA,Technicianm,,
U482,BRN3M-E10,NA,Technicianm,,
U481,BRN3M-D10,NA,Technicianm,,
U469,BRN3M-B10,NA,Technicianm,,
U410,BRN3M-H11,NA,Technicianm,,
U491,BRN3M-G11,NA,Technicianm,,
U494,BRN3M-D11,NA,Technicianm,,
U497,BRN3M-A11,NA,Technicianm,,
U511,BRN3M-G12,NA,Technicianm,,
U490,BRN3M-F12,NA,Technicianm,,
U489,BRN3M-D12,NA,Technicianm,,
U487,BRN3M-B12,NA,Technicianm,,
U502,BRN4M-F1,NA,Technicianm,,
U503,BRN4M-E1,NA,Technicianm,,
U506,BRN4M-B1,NA,Technicianm,,
U455,BRN4M-G2,NA,Technicianm,,
U457,BRN4M-E2,NA,Technicianm,,
U459,BRN4M-C2,NA,Technicianm,,
U460,BRN4M-B2,NA,Technicianm,,
U531,BRN4M-A2,NA,Technicianm,,
U513,BRN4M-H3,NA,Technicianm,,
U515,BRN4M-F3,NA,Technicianm,,
U516,BRN4M-E3,NA,Technicianm,,
U517,BRN4M-D3,NA,Technicianm,,
U519,BRN4M-B3,NA,Technicianm,,
U520,BRN4M-A3,NA,Technicianm,,
U541,BRN4M-E4,NA,Technicianm,,
U543,BRN4M-C4,NA,Technicianm,,
U545,BRN4M-A4,NA,Technicianm,,
U534,BRN4M-F7,NA,Technicianm,,
U535,BRN4M-E7,NA,Technicianm,,
U537,BRN4M-C7,NA,Technicianm,,
U538,BRN4M-B7,NA,Technicianm,,
U539,BRN4M-A7,NA,Technicianm,,
U546,BRN4M-H8,NA,Technicianm,,
U547,BRN4M-G8,NA,Technicianm,,
U562,BRN4M-B8,NA,Technicianm,,
U563,BRN4M-A8,NA,Technicianm,,
U554,BRN4M-F9,NA,Technicianm,,
U551,BRN4M-C9,NA,Technicianm,,
U529,BRN4M-A9,NA,Technicianm,,
U581,BRN4M-G10,NA,Technicianm,,
U584,BRN4M-D10,NA,Technicianm,,
U586,BRN4M-A10,NA,Technicianm,,
U557,BRN4M-E11,NA,Technicianm,,
U567,BRN4M-D11,NA,Technicianm,,
U587,BRN4M-A11,NA,Technicianm,,
U572,BRN4M-D12,NA,Technicianm,,
U571,BRN4M-C12,NA,Technicianm,,
U559,BRN4M-A12,NA,Technicianm,,
U329,BRN5M-G1,NA,Technicianm,,
U631,BRN5M-D1,NA,Technicianm,,
U590,BRN5M-H2,NA,Technicianm,,
U592,BRN5M-F2,NA,Technicianm,,
U595,BRN5M-C2,NA,Technicianm,,
U596,BRN5M-B2,NA,Technicianm,,
U612,BRN5M-H3,NA,Technicianm,,
U580,BRN5M-F3,NA,Technicianm,,
U579,BRN5M-E3,NA,Technicianm,,
U578,BRN5M-D3,NA,Technicianm,,
U577,BRN5M-C3,NA,Technicianm,,
U576,BRN5M-B3,NA,Technicianm,,
U635,BRN5M-H4,NA,Technicianm,,
U636,BRN5M-G4,NA,Technicianm,,
U637,BRN5M-F4,NA,Technicianm,,
U638,BRN5M-E4,NA,Technicianm,,
U640,BRN5M-C4,NA,Technicianm,,
U642,BRN5M-A4,NA,Technicianm,,
U617,BRN5M-F5,NA,Technicianm,,
U622,BRN5M-E5,NA,Technicianm,,
U614,BRN5M-B5,NA,Technicianm,,
U613,BRN5M-A5,NA,Technicianm,,
U651,BRN5M-E6,NA,Technicianm,,
U652,BRN5M-D6,NA,Technicianm,,
U654,BRN5M-B6,NA,Technicianm,,
U655,BRN5M-A6,NA,Technicianm,,
U643,BRN5M-H7,NA,Technicianm,,
U645,BRN5M-F7,NA,Technicianm,,
U648,BRN5M-C7,NA,Technicianm,,
U649,BRN5M-B7,NA,Technicianm,,
U650,BRN5M-A7,NA,Technicianm,,
U663,BRN5M-G8,NA,Technicianm,,
U626,BRN5M-E8,NA,Technicianm,,
U624,BRN5M-C8,NA,Technicianm,,
U657,BRN5M-G9,NA,Technicianm,,
U658,BRN5M-F9,NA,Technicianm,,
U660,BRN5M-D9,NA,Technicianm,,
U672,BRN5M-H10,NA,Technicianm,,
U675,BRN5M-E10,NA,Technicianm,,
U676,BRN5M-D10,NA,Technicianm,,
U677,BRN5M-C10,NA,Technicianm,,
U678,BRN5M-B10,NA,Technicianm,,
U627,BRN5M-A10,NA,Technicianm,,
U670,BRN5M-G11,NA,Technicianm,,
U668,BRN5M-E11,NA,Technicianm,,
U664,BRN5M-A11,NA,Technicianm,,
U687,BRN5M-E12,NA,Technicianm,,
U629,BRN6M-G1,NA,Technicianm,,
U630,BRN6M-F1,NA,Technicianm,,
U751,BRN6M-E1,NA,Technicianm,,
U754,BRN6M-B1,NA,Technicianm,,
U709,BRN6M-H2,NA,Technicianm,,
U707,BRN6M-F2,NA,Technicianm,,
U706,BRN6M-E2,NA,Technicianm,,
U705,BRN6M-D2,NA,Technicianm,,
U723,BRN6M-D3,NA,Technicianm,,
U724,BRN6M-C3,NA,Technicianm,,
U725,BRN6M-B3,NA,Technicianm,,
U726,BRN6M-A3,NA,Technicianm,,
U714,BRN6M-F4,NA,Technicianm,,
U716,BRN6M-D4,NA,Technicianm,,
U717,BRN6M-C4,NA,Technicianm,,
U718,BRN6M-B4,NA,Technicianm,,
U719,BRN6M-A4,NA,Technicianm,,
U736,BRN6M-G5,NA,Technicianm,,
U734,BRN6M-E5,NA,Technicianm,,
U733,BRN6M-D5,NA,Technicianm,,
U710,BRN6M-A5,NA,Technicianm,,
U728,BRN6M-G6,NA,Technicianm,,
U730,BRN6M-E6,NA,Technicianm,,
U781,BRN6M-D6,NA,Technicianm,,
U782,BRN6M-C6,NA,Technicianm,,
U783,BRN6M-B6,NA,Technicianm,,
U720,BRN6M-H7,NA,Technicianm,,
U761,BRN6M-G7,NA,Technicianm,,
U762,BRN6M-F7,NA,Technicianm,,
U764,BRN6M-D7,NA,Technicianm,,
U785,BRN6M-H8,NA,Technicianm,,
U786,BRN6M-G8,NA,Technicianm,,
U787,BRN6M-F8,NA,Technicianm,,
U789,BRN6M-D8,NA,Technicianm,,
U790,BRN6M-C8,NA,Technicianm,,
U792,BRN6M-A8,NA,Technicianm,,
U776,BRN6M-H9,NA,Technicianm,,
U775,BRN6M-G9,NA,Technicianm,,
U772,BRN6M-D9,NA,Technicianm,,
U771,BRN6M-C9,NA,Technicianm,,
U740,BRN6M-B9,NA,Technicianm,,
U739,BRN6M-A9,NA,Technicianm,,
U768,BRN6M-H10,NA,Technicianm,,
U769,BRN6M-G10,NA,Technicianm,,
U777,BRN6M-C10,NA,Technicianm,,
U793,BRN6M-G11,NA,Technicianm,,
U794,BRN6M-F11,NA,Technicianm,,
U796,BRN6M-D11,NA,Technicianm,,
U797,BRN6M-C11,NA,Technicianm,,
U798,BRN6M-B11,NA,Technicianm,,
U815,BRN6M-H12,NA,Technicianm,,
U814,BRN6M-G12,NA,Technicianm,,
U812,BRN6M-E12,NA,Technicianm,,
U778,BRN6M-A12,NA,Technicianm,,
U806,BRN7M-G1,NA,Technicianm,,
U807,BRN7M-F1,NA,Technicianm,,
U808,BRN7M-E1,NA,Technicianm,,
U809,BRN7M-D1,NA,Technicianm,,
U810,BRN7M-C1,NA,Technicianm,,
U821,BRN7M-B1,NA,Technicianm,,
U756,BRN7M-H2,NA,Technicianm,,
U757,BRN7M-G2,NA,Technicianm,,
U760,BRN7M-D2,NA,Technicianm,,
U845,BRN7M-C2,NA,Technicianm,,
U846,BRN7M-B2,NA,Technicianm,,
U831,BRN7M-G3,NA,Technicianm,,
U832,BRN7M-F3,NA,Technicianm,,
U833,BRN7M-E3,NA,Technicianm,,
U837,BRN7M-A3,NA,Technicianm,,
U819,BRN7M-D4,NA,Technicianm,,
U816,BRN7M-A4,NA,Technicianm,,
U823,BRN7M-H5,NA,Technicianm,,
U838,BRN7M-F5,NA,Technicianm,,
U844,BRN7M-E5,NA,Technicianm,,
U826,BRN7M-B5,NA,Technicianm,,
U840,BRN7M-H6,NA,Technicianm,,
U861,BRN7M-G6,NA,Technicianm,,
U863,BRN7M-E6,NA,Technicianm,,
U865,BRN7M-C6,NA,Technicianm,,
U867,BRN7M-A6,NA,Technicianm,,
U871,BRN7M-D7,NA,Technicianm,,
U850,BRN7M-C7,NA,Technicianm,,
U849,BRN7M-B7,NA,Technicianm,,
U828,BRN7M-H8,NA,Technicianm,,
U830,BRN7M-F8,NA,Technicianm,,
U882,BRN7M-D8,NA,Technicianm,,
U883,BRN7M-C8,NA,Technicianm,,
U884,BRN7M-B8,NA,Technicianm,,
U885,BRN7M-A8,NA,Technicianm,,
U891,BRN7M-H9,NA,Technicianm,,
U892,BRN7M-G9,NA,Technicianm,,
U896,BRN7M-B9,NA,Technicianm,,
U886,BRN7M-H10,NA,Technicianm,,
U887,BRN7M-G10,NA,Technicianm,,
U888,BRN7M-F10,NA,Technicianm,,
U898,BRN7M-C10,NA,Technicianm,,
U901,BRN7M-B10,NA,Technicianm,,
U911,BRN7M-F11,NA,Technicianm,,
U912,BRN7M-E11,NA,Technicianm,,
U914,BRN7M-B11,NA,Technicianm,,
U915,BRN7M-A11,NA,Technicianm,,
U904,BRN7M-F12,NA,Technicianm,,
U905,BRN7M-E12,NA,Technicianm,,
U906,BRN7M-D12,NA,Technicianm,,
U907,BRN7M-C12,NA,Technicianm,,
U909,BRN7M-A12,NA,Technicianm,,
U879,BRN8M-H1,NA,Technicianm,,
U876,BRN8M-E1,NA,Technicianm,,
U872,BRN8M-A1,NA,Technicianm,,
U931,BRN8M-G2,NA,Technicianm,,
U932,BRN8M-F2,NA,Technicianm,,
U933,BRN8M-E2,NA,Technicianm,,
U934,BRN8M-D2,NA,Technicianm,,
U937,BRN8M-A2,NA,Technicianm,,
U855,BRN8M-G3,NA,Technicianm,,
U857,BRN8M-E3,NA,Technicianm,,
U941,BRN8M-A3,NA,Technicianm,,
U917,BRN8M-G4,NA,Technicianm,,
U961,BRN8M-C4,NA,Technicianm,,
U962,BRN8M-B4,NA,Technicianm,,
U963,BRN8M-A4,NA,Technicianm,,
U924,BRN8M-E5,NA,Technicianm,,
U923,BRN8M-D5,NA,Technicianm,,
U922,BRN8M-C5,NA,Technicianm,,
U921,BRN8M-B5,NA,Technicianm,,
U938,BRN8M-H6,NA,Technicianm,,
U940,BRN8M-F6,NA,Technicianm,,
U954,BRN8M-B6,NA,Technicianm,,
U955,BRN8M-A6,NA,Technicianm,,
U985,BRN8M-H7,NA,Technicianm,,
U983,BRN8M-F7,NA,Technicianm,,
U930,BRN8M-C7,NA,Technicianm,,
U928,BRN8M-A7,NA,Technicianm,,
U964,BRN8M-H8,NA,Technicianm,,
U965,BRN8M-G8,NA,Technicianm,,
U967,BRN8M-E8,NA,Technicianm,,
U968,BRN8M-D8,NA,Technicianm,,
U969,BRN8M-C8,NA,Technicianm,,
U991,BRN8M-A8,NA,Technicianm,,
U942,BRN8M-H9,NA,Technicianm,,
U943,BRN8M-G9,NA,Technicianm,,
U945,BRN8M-E9,NA,Technicianm,,
U946,BRN8M-D9,NA,Technicianm,,
U1004,BRN8M-C9,NA,Technicianm,,
U1005,BRN8M-B9,NA,Technicianm,,
U958,BRN8M-F10,NA,Technicianm,,
U960,BRN8M-D10,NA,Technicianm,,
U1001,BRN8M-C10,NA,Technicianm,,
U993,BRN8M-G11,NA,Technicianm,,
U995,BRN8M-E11,NA,Technicianm,,
U996,BRN8M-D11,NA,Technicianm,,
U998,BRN8M-B11,NA,Technicianm,,
U1012,BRN8M-G12,NA,Technicianm,,
U990,BRN8M-E12,NA,Technicianm,,
U989,BRN8M-D12,NA,Technicianm,,
U987,BRN8M-B12,NA,Technicianm,,
U986,BRN8M-A12,NA,Technicianm,,
U947,BRN9M-H1,NA,Technicianm,,
U949,BRN9M-F1,NA,Technicianm,,
U950,BRN9M-E1,NA,Technicianm,,
U1031,BRN9M-D1,NA,Technicianm,,
U1032,BRN9M-C1,NA,Technicianm,,
U1033,BRN9M-B1,NA,Technicianm,,
U1051,BRN9M-H2,NA,Technicianm,,
U1019,BRN9M-F2,NA,Technicianm,,
U1017,BRN9M-D2,NA,Technicianm,,
U1016,BRN9M-C2,NA,Technicianm,,
U1024,BRN9M-D3,NA,Technicianm,,
U1026,BRN9M-B3,NA,Technicianm,,
U1027,BRN9M-A3,NA,Technicianm,,
U1007,BRN9M-H4,NA,Technicianm,,
U1041,BRN9M-D4,NA,Technicianm,,
U1042,BRN9M-C4,NA,Technicianm,,
U1043,BRN9M-B4,NA,Technicianm,,
U1044,BRN9M-A4,NA,Technicianm,,
U1059,BRN9M-H5,NA,Technicianm,,
U1058,BRN9M-G5,NA,Technicianm,,
U1055,BRN9M-D5,NA,Technicianm,,
U1046,BRN9M-G6,NA,Technicianm,,
U1049,BRN9M-D6,NA,Technicianm,,
U1050,BRN9M-C6,NA,Technicianm,,
U1071,BRN9M-B6,NA,Technicianm,,
U1029,BRN9M-G7,NA,Technicianm,,
U1092,BRN9M-D7,NA,Technicianm,,
U1093,BRN9M-C7,NA,Technicianm,,
U1094,BRN9M-B7,NA,Technicianm,,
U1035,BRN9M-H8,NA,Technicianm,,
U1036,BRN9M-G8,NA,Technicianm,,
U1037,BRN9M-F8,NA,Technicianm,,
U1039,BRN9M-D8,NA,Technicianm,,
U1076,BRN9M-E9,NA,Technicianm,,
U1077,BRN9M-D9,NA,Technicianm,,
U1078,BRN9M-C9,NA,Technicianm,,
U1097,BRN9M-E10,NA,Technicianm,,
U1100,BRN9M-B10,NA,Technicianm,,
U1067,BRN9M-H11,NA,Technicianm,,
U1066,BRN9M-G11,NA,Technicianm,,
U1064,BRN9M-E11,NA,Technicianm,,
U1061,BRN9M-B11,NA,Technicianm,,
U1085,BRN9M-G12,NA,Technicianm,,
U1088,BRN9M-D12,NA,Technicianm,,
U1089,BRN9M-C12,NA,Technicianm,,
U1121,BRN10M-H1,NA,Technicianm,,
U1122,BRN10M-G1,NA,Technicianm,,
U1124,BRN10M-E1,NA,Technicianm,,
U1103,BRN10M-G2,NA,Technicianm,,
U1104,BRN10M-F2,NA,Technicianm,,
U1105,BRN10M-E2,NA,Technicianm,,
U1109,BRN10M-A2,NA,Technicianm,,
U1133,BRN10M-G3,NA,Technicianm,,
U1134,BRN10M-F3,NA,Technicianm,,
U1135,BRN10M-E3,NA,Technicianm,,
U1137,BRN10M-C3,NA,Technicianm,,
U1138,BRN10M-B3,NA,Technicianm,,
U1166,BRN10M-A3,NA,Technicianm,,
U1145,BRN10M-H4,NA,Technicianm,,
U1070,BRN10M-C4,NA,Technicianm,,
U1069,BRN10M-B4,NA,Technicianm,,
U1129,BRN10M-G5,NA,Technicianm,,
U1140,BRN10M-F5,NA,Technicianm,,
U1161,BRN10M-E5,NA,Technicianm,,
U1162,BRN10M-D5,NA,Technicianm,,
U1165,BRN10M-A5,NA,Technicianm,,
U1151,BRN10M-G6,NA,Technicianm,,
U1153,BRN10M-E6,NA,Technicianm,,
U1155,BRN10M-C6,NA,Technicianm,,
U1156,BRN10M-B6,NA,Technicianm,,
U1157,BRN10M-A6,NA,Technicianm,,
U1110,BRN10M-H7,NA,Technicianm,,
U1172,BRN10M-F7,NA,Technicianm,,
U1175,BRN10M-C7,NA,Technicianm,,
U1177,BRN10M-A7,NA,Technicianm,,
U1192,BRN10M-G8,NA,Technicianm,,
U1168,BRN10M-G9,NA,Technicianm,,
U1169,BRN10M-F9,NA,Technicianm,,
U1170,BRN10M-E9,NA,Technicianm,,
U1212,BRN10M-C9,NA,Technicianm,,
U1214,BRN10M-A9,NA,Technicianm,,
U1158,BRN10M-H10,NA,Technicianm,,
U1205,BRN10M-A10,NA,Technicianm,,
U1221,BRN10M-H11,NA,Technicianm,,
U1197,BRN10M-D11,NA,Technicianm,,
U1196,BRN10M-C11,NA,Technicianm,,
U1195,BRN10M-B11,NA,Technicianm,,
U1194,BRN10M-A11,NA,Technicianm,,
U1179,BRN10M-G12,NA,Technicianm,,
U1231,BRN10M-E12,NA,Technicianm,,
U1233,BRN10M-C12,NA,Technicianm,,
U1234,BRN10M-B12,NA,Technicianm,,
U1230,BRN10M-A12,NA,Technicianm,,
U1206,BRN11M-H1,NA,Technicianm,,
U1207,BRN11M-G1,NA,Technicianm,,
U1210,BRN11M-D1,NA,Technicianm,,
U1241,BRN11M-C1,NA,Technicianm,,
U1243,BRN11M-A1,NA,Technicianm,,
U1223,BRN11M-B2,NA,Technicianm,,
U1216,BRN11M-G3,NA,Technicianm,,
U1252,BRN11M-A3,NA,Technicianm,,
U1250,BRN11M-B4,NA,Technicianm,,
U1271,BRN11M-A4,NA,Technicianm,,
U1253,BRN11M-H5,NA,Technicianm,,
U1254,BRN11M-G5,NA,Technicianm,,
U1255,BRN11M-F5,NA,Technicianm,,
U1258,BRN11M-C5,NA,Technicianm,,
U1266,BRN11M-F6,NA,Technicianm,,
U1263,BRN11M-C6,NA,Technicianm,,
U1235,BRN11M-H7,NA,Technicianm,,
U1238,BRN11M-E7,NA,Technicianm,,
U1240,BRN11M-C7,NA,Technicianm,,
U1292,BRN11M-A7,NA,Technicianm,,
U1281,BRN11M-H8,NA,Technicianm,,
U1283,BRN11M-F8,NA,Technicianm,,
U1288,BRN11M-A8,NA,Technicianm,,
U1273,BRN11M-G9,NA,Technicianm,,
U1274,BRN11M-F9,NA,Technicianm,,
U1275,BRN11M-E9,NA,Technicianm,,
U1276,BRN11M-D9,NA,Technicianm,,
U1277,BRN11M-C9,NA,Technicianm,,
U1279,BRN11M-A9,NA,Technicianm,,
U1304,BRN11M-F10,NA,Technicianm,,
U1302,BRN11M-D10,NA,Technicianm,,
U1301,BRN11M-C10,NA,Technicianm,,
U1269,BRN11M-A10,NA,Technicianm,,
U1280,BRN11M-H11,NA,Technicianm,,
U1313,BRN11M-E11,NA,Technicianm,,
U1316,BRN11M-B11,NA,Technicianm,,
U1289,BRN11M-H12,NA,Technicianm,,
U1321,BRN11M-F12,NA,Technicianm,,
U1322,BRN11M-E12,NA,Technicianm,,
U1324,BRN11M-C12,NA,Technicianm,,
U1326,BRN11M-A12,NA,Technicianm,,
U1293,BRN12M-H1,NA,Technicianm,,
U1295,BRN12M-F1,NA,Technicianm,,
U1297,BRN12M-D1,NA,Technicianm,,
U1298,BRN12M-C1,NA,Technicianm,,
U1334,BRN12M-H2,NA,Technicianm,,
U1332,BRN12M-F2,NA,Technicianm,,
U1331,BRN12M-E2,NA,Technicianm,,
U1309,BRN12M-C2,NA,Technicianm,,
U1308,BRN12M-B2,NA,Technicianm,,
U1327,BRN12M-H3,NA,Technicianm,,
U1328,BRN12M-G3,NA,Technicianm,,
U1329,BRN12M-F3,NA,Technicianm,,
U1352,BRN12M-C3,NA,Technicianm,,
U1353,BRN12M-B3,NA,Technicianm,,
U1319,BRN12M-G4,NA,Technicianm,,
U1361,BRN12M-E4,NA,Technicianm,,
U1362,BRN12M-D4,NA,Technicianm,,
U1363,BRN12M-C4,NA,Technicianm,,
U1364,BRN12M-B4,NA,Technicianm,,
U472,BRN12M-H5,NA,Technicianm,,
U1335,BRN12M-A5,NA,Technicianm,,
U1341,BRN12M-H6,NA,Technicianm,,
U1342,BRN12M-G6,NA,Technicianm,,
U1343,BRN12M-F6,NA,Technicianm,,
U1345,BRN12M-D6,NA,Technicianm,,
U1346,BRN12M-C6,NA,Technicianm,,
U1355,BRN12M-H7,NA,Technicianm,,
U1359,BRN12M-D7,NA,Technicianm,,
U691,BRN12M-B7,NA,Technicianm,,
U1366,BRN12M-H8,NA,Technicianm,,
U1370,BRN12M-D8,NA,Technicianm,,
U601,BRN12M-C8,NA,Technicianm,,
