eventID,resourceID,relationshipOfResource,relationshipOfResourceID,relatedResourceID
JE418N1,U16988-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16988
JE418N1,U16990-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16990
JE414N1,U16526-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16526
DE510N1,U16491-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16491
DE510N1,U16499-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16499
JE414N1,U16521-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16521
DE531N1,U16361-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16361
DE538N2,U17011-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17011
DE541N1,U17221-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17221
DE541N1,U17222-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17222
DE541N1,U17224-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17224
DE541N1,U17225-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17225
DE541N1,U17225-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17225
DE541N1,U17226-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17226
DE541N1,U17227-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17227
DE541N1,U17228-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17228
JE415N2,U16812-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16812
JE415N2,U16814-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16814
JE415N2,U16819-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16819
DE540N1,U17131-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17131
DE540N1,U17132-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17132
DE540N1,U17133-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17133
DE540N1,U17135-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17135
DE540N1,U17138-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17138
DE540N1,U17139-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17139
DE540N1,U17139-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17139
JE420N1,U16874-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16874
JE420N1,U16878-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16878
JE420N1,U16879-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16879
JE426N1,U17551-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17551
JE426N1,U17554-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17554
JE426N1,U17560-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17560
DE514N1,U16401-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16401
JE428N1,U17603-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17603
JE428N1,U17604-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17604
JE428N1,U17605-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17605
JE428N1,U17606-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17606
JE428N1,U17610-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17610
JE428N1,U17601-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17601
JE428N1,U17607-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17607
JE426N1,U17555-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17555
JE426N1,U17557-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17557
JE426N1,U17558-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17558
DE519N1,U16281-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16281
JE422N1,U16615-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16615
JE421N1,U16741-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16741
JE421N1,U16742-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16742
JE421N1,U16745-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16745
JE421N1,U16746-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16746
JE421N1,U16747-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16747
JE421N1,U16748-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16748
JE421N1,U16749-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16749
JE421N1,U16749-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16749
DE539N2,U17287-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17287
DE539N2,U17289-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17289
JE427N1,U17681-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17681
JE427N1,U17685-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17685
JE427N1,U17688-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17688
JE427N1,U17689-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17689
JE427N1,U17690-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17690
DE510N1,U16054-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16054
DE510N1,U16056-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16056
JE422N1,U16612-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16612
JE422N1,U16612-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16612
JE422N1,U16613-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16613
JE422N1,U16614-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16614
JE422N1,U16616-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16616
JE422N1,U16617-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16617
JE422N1,U16618-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16618
JE417N1,U16676-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16676
JE417N1,U16677-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16677
DE522N1,U17252-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17252
DE522N1,U17254-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17254
DE522N1,U17255-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17255
DE522N1,U17258-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17258
DE522N1,U17259-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17259
DE521N1,U17102-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17102
DE521N1,U17107-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17107
JE429N1,U17501-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17501
JE429N1,U17502-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17502
JE429N1,U17504-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17504
JE429N1,U17505-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17505
JE429N1,U17506-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17506
JE429N1,U17507-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17507
JE429N1,U17508-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17508
JE429N1,U17509-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17509
JE429N1,U17510-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17510
DE521N1,U17106-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17106
DE521N1,U17110-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17110
JE419N1,U16573-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16573
JE419N1,U16574-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16574
JE419N1,U16577-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16577
DE527N3,U17151-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17151
DE527N3,U17153-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17153
DE527N3,U17155-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17155
DE527N3,U17158-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17158
DE527N3,U17160-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17160
DE535N1,U17372-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17372
DE535N1,U17373-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17373
DE535N1,U17379-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17379
JE414N1,U16658-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16658
JE414N1,U16659-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16659
DE533N2,U17468-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17468
DE533N2,U17468-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17468
DE533N2,U17469-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17469
DE517N2,U16486-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16486
DE534N2,U17182-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17182
DE534N2,U17183-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17183
DE534N2,U17186-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17186
DE534N2,U17186-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17186
DE534N2,U17189-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17189
JE418N1,U16734-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16734
JE418N1,U16735-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16735
JE418N1,U16736-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16736
JE418N1,U16737-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16737
JE418N1,U16738-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16738
JE418N1,U16739-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16739
JE418N1,U16740-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16740
DE533N2,U17461-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17461
DE533N2,U17462-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17462
DE533N2,U17463-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17463
DE533N2,U17466-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17466
DE520N3,U16039-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16039
DE532N3,U17453-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17453
JE423N1,U17934-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17934
JE423N1,U17935-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17935
JE423N1,U17935-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17935
JE423N1,U17937-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17937
DE526N1,U17307-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17307
DE526N1,U17309-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17309
DE537N1,U16041-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16041
DE537N1,U16043-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16043
DE537N1,U16046-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16046
DE537N1,U16047-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16047
DE537N1,U16048-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16048
DE537N1,U16049-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16049
DE537N1,U16050-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16050
DE523N3,U17201-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17201
DE523N3,U17205-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17205
DE523N3,U17206-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17206
DE523N3,U17207-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17207
DE525N1,U17472-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17472
DE525N1,U17475-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17475
DE525N1,U17480-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17480
DE523N3,U17204-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17204
DE523N3,U17210-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17210
DE538N2,U17495-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U17495
DE506N1,U16421-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16421
DE506N1,U16422-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U16422
JE511N1,U22012-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22012
JE511N1,U22011-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22011
JE511N1,U22015-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22015
JE511N1,U22017-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22017
DE630N1,U20882-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U20882
DE630N1,U20883-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U20883
DE630N1,U20886-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U20886
DE627N1,U20505-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U20505
DE627N1,U20502-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U20502
DE631N1,U21664-hakai-jsp-sea-louse-Lepeophtheirus salmonis,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U21664
DE631N1,U21665-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U21665
JE514N1,U22031-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22031
JE514N1,U22036-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22036
JE514N1,U22039-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22039
JE514N1,U22040-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22040
JE515N1,U22061-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22061
JE515N1,U22065-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22065
JE515N1,U22062-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22062
JE518N1,U22124-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22124
JE518N1,U22129-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U22129
DE639N2,U21102-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U21102
DE639N2,U21104-hakai-jsp-sea-louse-Caligus clemensi,ectopatasite of,http://purl.obolibrary.org/obo/RO_0002632,hakai-jsp-U21104
