sample_id,location
S16061FA1,Offsite - UBC Hunt Lab / JSP Fatty Acids / BFA40
S17714FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17116FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17115FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17119FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17117FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17111FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17113FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17114FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17120FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17118FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17112FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17570FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17631FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17632FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17633FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17634FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17635FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17636FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17637FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17638FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17639FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17640FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17317FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17315FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17316FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17319FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17318FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17311FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17312FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17313FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17320FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S17314FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16117FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16114FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16115FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16116FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16118FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16112FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16113FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16111FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16602FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16610FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16608FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16601FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16605FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16604FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16606FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16603FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16609FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16607FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16981FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16982FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16983FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16984FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16989FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16987FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16986FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16990FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16988FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16985FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16231FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16232FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16234FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16233FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16235FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16236FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16240FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16238FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16239FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16237FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16529FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16525FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16528FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16527FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16526FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16523FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16522FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16524FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16530FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16521FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16491FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16500FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16498FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16499FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S16496FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 19 / BFA32
S5450FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5451FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5452FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5453FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5454FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5455FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5456FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5457FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5458FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5459FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5460FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S5461FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16495FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16497FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16493FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16492FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16494FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16242FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16246FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16248FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16249FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16241FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16244FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16243FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16247FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16245FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16102FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16107FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16106FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16105FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16101FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16103FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16104FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16363FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16362FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16364FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16361FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17391FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16391FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17011FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16811FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16815FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16818FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16816FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16820FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16819FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16813FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16812FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16817FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16814FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17138FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17131FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17133FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17135FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17136FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17139FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17140FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17137FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17134FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17132FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17227FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17222FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17221FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17223FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17224FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17230FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17225FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17226FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17228FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16407FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16410FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16403FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16402FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16409FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16404FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16401FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16405FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16408FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16406FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17610FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17608FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17604FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17609FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17605FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17603FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17606FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17229FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16880FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16876FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16877FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16879FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16875FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16874FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16878FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16872FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16873FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S16871FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17560FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17552FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17551FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17553FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17556FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17554FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17601FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17607FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S17602FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16748FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16750FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16742FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16745FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16741FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16744FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16743FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16747FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16749FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16746FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16287FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16286FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16285FA1,Prep -80 Freezer #3 / Shelf 1 / Tray 77 / BFA34
S16288FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16290FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16281FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16284FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16282FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16283FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16289FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16615FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16620FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16614FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16613FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16616FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16618FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16612FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16617FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16611FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16619FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16059FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16057FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16058FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16052FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16060FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16055FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16056FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16053FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16054FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16051FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16205FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16201FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16209FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16203FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17558FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17557FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17555FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17559FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17288FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17285FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17281FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17287FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17283FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 15 / BFA22
S17290FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17289FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17286FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17282FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17284FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17682FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17686FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17685FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17688FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17681FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17687FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17689FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17684FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17683FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17690FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16204FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16202FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16206FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16207FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16210FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16208FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17504FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17509FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17502FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17507FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17508FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17505FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17510FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17506FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17501FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17503FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17102FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17107FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17259FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17260FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17258FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17256FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17253FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17257FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17252FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17255FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17251FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16675FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16677FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16673FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16671FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16679FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16680FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16674FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16676FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16678FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16672FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17254FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17103FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17101FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17106FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17104FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17105FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17109FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17110FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17108FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16415FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16418FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16414FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16412FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16413FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16411FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16417FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16419FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16416FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S16420FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17380FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17375FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17376FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17377FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17374FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17378FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17379FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17371FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17372FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17373FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 21 / BFA35
S17157FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17160FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17159FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17155FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17156FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17154FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17152FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17158FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17151FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S17153FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16575FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16573FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16571FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16580FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
S16574FA1,Prep -80 Freezer #1 / Shelf 1 / Tray 20 / BFA33
