sample_id,container_cell,location
S17494IS1,57,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17495IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17492IS1,59,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17493IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16225IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16223IS1,62,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16224IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16221IS1,64,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16222IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17179IS1,66,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17178IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17171IS1,68,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17175IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17174IS1,70,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17177IS1,71,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17176IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17172IS1,73,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S17173IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16595IS1,75,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16591IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16593IS1,77,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16594IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16592IS1,79,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16635IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16640IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BIS40
S16843IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16846IS1,2,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16842IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16771IS1,4,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16779IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16776IS1,6,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16780IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16774IS1,8,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16773IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16775IS1,10,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16772IS1,11,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16778IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16777IS1,13,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16091IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16097IS1,15,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16093IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16092IS1,17,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16095IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16098IS1,19,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16100IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16096IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16099IS1,22,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16094IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S17921IS1,24,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16691IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16421IS1,26,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16422IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16862IS1,28,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16863IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16861IS1,30,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16721IS1,31,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16131IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S17841IS1,33,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16331IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S17481IS1,35,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16071IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S17031IS1,37,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S17061IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16381IS1,39,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16311IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16312IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16371IS1,42,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16372IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16171IS1,44,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16172IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16216IS1,46,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16211IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16212IS1,48,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16213IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16215IS1,50,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16214IS1,51,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S17641IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16531IS1,53,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S17431IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BIS41
S16639IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16634IS1,2,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16631IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16636IS1,4,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16632IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16638IS1,6,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16633IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16637IS1,8,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17250IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17249IS1,10,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17247IS1,11,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17248IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17245IS1,13,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17246IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17243IS1,15,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17244IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17242IS1,17,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S17241IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16851IS1,19,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16855IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16852IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16854IS1,22,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S16853IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BIS42
S12578IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12577IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12579IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12580IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12576IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12664IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12669IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12665IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10106IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10109IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12663IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10104IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12668IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10101IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12662IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10102IS1,31,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12667IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10105IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12670IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12661IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12666IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12419IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12418IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12413IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12411IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12415IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12416IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12417IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12412IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12414IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12420IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10742IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10741IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12422IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12423IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12421IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10411IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12952IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12951IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S12954IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11062IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11061IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11067IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11063IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11058IS1,90,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11056IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11051IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S11057IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10108IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10107IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BIS5
S10506IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10505IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10504IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10510IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10509IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10503IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10507IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10502IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10508IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10501IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12587IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12588IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12590IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12589IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12581IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12586IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12582IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12585IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12584IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12583IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S12953IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10781IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10782IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10623IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10621IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10622IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10301IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10593IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10592IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10591IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10752IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S10751IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S11311IS1,99,Offsite - UBC Hunt Lab / JSP Isotopes / BIS6
S11069IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11070IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11068IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11066IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11064IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11065IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11060IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11054IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11053IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11059IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12615IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12612IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12613IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12618IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12620IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12611IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12616IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12617IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12619IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12614IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10495IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12699IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12700IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12694IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12696IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12697IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12692IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12691IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10725IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10724IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10729IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10726IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10728IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10723IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12967IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12963IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12968IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12965IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12962IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12565IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12570IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12567IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12563IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12569IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S12566IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10090IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10087IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10081IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11055IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S11052IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BIS7
S10962IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10964IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12407IS1,4,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10970IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12405IS1,6,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10969IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S13201IS1,8,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10966IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10163IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10170IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10248IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10246IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10243IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10242IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12808IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10244IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10963IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10481IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10482IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10483IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10484IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10485IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10490IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10486IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10487IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10488IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10489IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12801IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12804IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12802IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12806IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12809IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12810IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10165IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10168IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10169IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10164IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10161IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10167IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10162IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S10166IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12403IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12409IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12401IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12402IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12406IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12404IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12410IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S12408IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BIS9
S32IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S33IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S34IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S147IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S148IS1,8,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S149IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S157IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S150IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S195IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S132IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S204IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S205IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S211IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S206IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S198IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S212IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S199IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO1
S2645IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2646IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2647IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2648IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2649IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2650IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2651IS1,14,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2652IS1,16,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2653IS1,18,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3070IS1,20,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3069IS1,21,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3068IS1,23,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3067IS1,25,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3066IS1,27,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3065IS1,29,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3064IS1,32,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3063IS1,34,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3062IS1,36,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3061IS1,38,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3060IS1,40,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3059IS1,41,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3058IS1,43,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3057IS1,45,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3056IS1,47,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3055IS1,49,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3054IS1,52,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3053IS1,54,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3052IS1,56,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3051IS1,58,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3050IS1,60,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3049IS1,61,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3048IS1,63,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3047IS1,65,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3046IS1,67,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3045IS1,69,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3044IS1,72,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3043IS1,74,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3042IS1,76,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3041IS1,78,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3040IS1,80,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3039IS1,81,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3038IS1,83,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3037IS1,85,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3036IS1,87,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3035IS1,89,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3034IS1,92,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3033IS1,94,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3032IS1,96,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3031IS1,98,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S3030IS1,100,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO3
S2654IS1,1,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO4
S2655IS1,3,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO4
S2656IS1,5,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO4
S2657IS1,7,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO4
S3241IS1,9,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO4
S2534IS1,12,Offsite - UBC Hunt Lab / JSP Isotopes / BISCO4
