ufn,sample_type,sample_id,sample_comments,analyzing_lab
U4536,fatty_acid,SFA4936,NA,JGarzke_UBC
U4537,fatty_acid,SFA4937,NA,NA
U4538,fatty_acid,SFA4938,NA,NA
U4539,fatty_acid,SFA4939,NA,NA
U4540,fatty_acid,SFA4940,NA,NA
U4541,fatty_acid,SFA4941,NA,NA
U4542,fatty_acid,SFA4942,NA,NA
U4543,fatty_acid,SFA4943,NA,NA
U4544,fatty_acid,SFA4944,NA,NA
U4545,fatty_acid,SFA4945,NA,NA
U4546,fatty_acid,SFA4946,NA,NA
U4547,fatty_acid,SFA4947,NA,NA
U4548,fatty_acid,SFA4948,NA,NA
U4549,fatty_acid,SFA4949,NA,NA
U4550,fatty_acid,SFA4950,NA,NA
U4551,fatty_acid,SFA4951,NA,NA
U4552,fatty_acid,SFA4952,NA,NA
U4553,fatty_acid,SFA4953,NA,NA
U4554,fatty_acid,SFA4954,NA,JGarzke_UBC
U4555,fatty_acid,SFA4955,NA,JGarzke_UBC
U4556,fatty_acid,SFA4956,NA,NA
U4557,fatty_acid,SFA4957,fish slid on to sterilized part of bench,NA
U4558,fatty_acid,SFA4958,NA,NA
U4559,fatty_acid,SFA4959,NA,NA
U4560,fatty_acid,SFA4960,NA,JGarzke_UBC
U4561,fatty_acid,SFA4961,NA,NA
U4562,fatty_acid,SFA4962,NA,NA
U4563,fatty_acid,SFA4963,NA,NA
U4564,fatty_acid,SFA4964,NA,NA
U4565,fatty_acid,SFA4965,NA,NA
U4566,fatty_acid,SFA4966,NA,NA
U4567,fatty_acid,SFA4967,NA,JGarzke_UBC
U4568,fatty_acid,SFA4968,NA,JGarzke_UBC
U4569,fatty_acid,SFA4969,NA,JGarzke_UBC
U4570,fatty_acid,SFA4970,NA,JGarzke_UBC
U4571,fatty_acid,SFA4971,NA,NA
U4572,fatty_acid,SFA4972,NA,NA
U4573,fatty_acid,SFA4973,NA,NA
U4574,fatty_acid,SFA4974,NA,NA
U4575,fatty_acid,SFA4975,NA,JGarzke_UBC
U4576,fatty_acid,SFA4976,NA,JGarzke_UBC
U4577,fatty_acid,SFA4977,NA,JGarzke_UBC
U4578,fatty_acid,SFA4978,NA,NA
U4579,fatty_acid,SFA4979,NA,NA
U4580,fatty_acid,SFA4980,NA,NA
U4581,fatty_acid,SFA4981,NA,NA
U4582,fatty_acid,SFA4982,Fish slid on to bench top,NA
U4583,fatty_acid,SFA4983,NA,NA
U4584,fatty_acid,SFA4984,NA,NA
U4585,fatty_acid,SFA4985,NA,NA
U4586,fatty_acid,SFA4986,NA,NA
U4587,fatty_acid,SFA4987,NA,NA
U4588,fatty_acid,SFA4988,NA,NA
U4589,fatty_acid,SFA4989,NA,NA
U4590,fatty_acid,SFA4990,NA,NA
U4591,fatty_acid,SFA4991,NA,NA
U4609,fatty_acid,SFA5009,NA,NA
U4610,fatty_acid,SFA5010,NA,NA
U4611,fatty_acid,SFA5011,NA,NA
U4612,fatty_acid,SFA5012,NA,NA
U4613,fatty_acid,SFA5013,NA,NA
U4614,fatty_acid,SFA5014,NA,NA
U4615,fatty_acid,SFA5015,NA,NA
U4616,fatty_acid,SFA5016,NA,JGarzke_UBC
U4617,fatty_acid,SFA5017,NA,NA
U4618,fatty_acid,SFA5018,NA,JGarzke_UBC
U4619,fatty_acid,SFA5019,NA,NA
U4620,fatty_acid,SFA5020,NA,NA
U4621,fatty_acid,SFA5021,NA,NA
U4622,fatty_acid,SFA5022,NA,JGarzke_UBC
U4623,fatty_acid,SFA5023,NA,NA
U4624,fatty_acid,SFA5024,NA,NA
U4625,fatty_acid,SFA5025,NA,NA
U4626,fatty_acid,SFA5026,NA,NA
U4627,fatty_acid,SFA5027,NA,NA
U4628,fatty_acid,SFA5028,NA,NA
U4629,fatty_acid,SFA5029,NA,NA
U4630,fatty_acid,SFA5030,NA,NA
U4631,fatty_acid,SFA5031,NA,NA
U4632,fatty_acid,SFA5032,NA,JGarzke_UBC
U4633,fatty_acid,SFA5033,NA,NA
U4634,fatty_acid,SFA5034,NA,NA
U4635,fatty_acid,SFA5035,NA,NA
U4636,fatty_acid,SFA5036,NA,NA
U4637,fatty_acid,SFA5037,NA,NA
U4638,fatty_acid,SFA5038,NA,NA
U4639,fatty_acid,SFA5039,NA,JGarzke_UBC
U4640,fatty_acid,SFA5040,NA,JGarzke_UBC
U4649,fatty_acid,SFA5049,NA,NA
U4650,fatty_acid,SFA5050,NA,NA
U4651,fatty_acid,SFA5051,NA,NA
U4657,fatty_acid,SFA5057,NA,NA
U4658,fatty_acid,SFA5058,NA,NA
U4659,fatty_acid,SFA5059,NA,NA
U4660,fatty_acid,SFA5060,NA,NA
U4661,fatty_acid,SFA5061,NA,NA
U4662,fatty_acid,SFA5062,NA,NA
U4663,fatty_acid,SFA5063,NA,JGarzke_UBC
U4664,fatty_acid,SFA5064,NA,JGarzke_UBC
U4665,fatty_acid,SFA5065,NA,JGarzke_UBC
U4666,fatty_acid,SFA5066,NA,JGarzke_UBC
U4667,fatty_acid,SFA5067,NA,JGarzke_UBC
U4668,fatty_acid,SFA5068,NA,JGarzke_UBC
U4669,fatty_acid,SFA5069,NA,JGarzke_UBC
U4670,fatty_acid,SFA5070,NA,JGarzke_UBC
U4671,fatty_acid,SFA5071,NA,NA
U4672,fatty_acid,SFA5072,NA,NA
U4681,fatty_acid,SFA5081,NA,JGarzke_UBC
U4682,fatty_acid,SFA5082,NA,JGarzke_UBC
U4683,fatty_acid,SFA5083,NA,JGarzke_UBC
U4684,fatty_acid,SFA5084,NA,JGarzke_UBC
U4685,fatty_acid,SFA5085,NA,JGarzke_UBC
U4686,fatty_acid,SFA5086,NA,JGarzke_UBC
U4687,fatty_acid,SFA5087,NA,NA
U4688,fatty_acid,SFA5088,NA,NA
U4689,fatty_acid,SFA5089,NA,NA
U4690,fatty_acid,SFA5090,NA,NA
U4691,fatty_acid,SFA5091,NA,JGarzke_UBC
U4728,fatty_acid,SFA5178,NA,NA
U4729,fatty_acid,SFA5179,NA,NA
U4730,fatty_acid,SFA5180,NA,NA
U4731,fatty_acid,SFA5181,NA,NA
U4732,fatty_acid,SFA5182,NA,NA
U4733,fatty_acid,SFA5183,NA,NA
U4734,fatty_acid,SFA5184,NA,NA
U4735,fatty_acid,SFA5185,NA,NA
U4736,fatty_acid,SFA5186,NA,NA
U4737,fatty_acid,SFA5187,NA,JGarzke_UBC
U4738,fatty_acid,SFA5188,NA,NA
U4739,fatty_acid,SFA5189,NA,JGarzke_UBC
U4740,fatty_acid,SFA5190,NA,NA
U4741,fatty_acid,SFA5191,NA,NA
U4742,fatty_acid,SFA5192,NA,NA
U4743,fatty_acid,SFA5193,NA,NA
U4744,fatty_acid,SFA5194,NA,NA
U4745,fatty_acid,SFA5195,NA,NA
U4746,fatty_acid,SFA5196,NA,NA
U4747,fatty_acid,SFA5197,NA,NA
U4748,fatty_acid,SFA5198,NA,NA
U4749,fatty_acid,SFA5199,NA,NA
U4752,fatty_acid,SFA5202,NA,NA
U4753,fatty_acid,SFA5203,NA,NA
U4754,fatty_acid,SFA5204,NA,NA
U4755,fatty_acid,SFA5205,NA,NA
U4757,fatty_acid,SFA5207,NA,NA
U4758,fatty_acid,SFA5208,NA,NA
U4759,fatty_acid,SFA5209,NA,NA
U4760,fatty_acid,SFA5210,NA,NA
U4776,fatty_acid,SFA5226,NA,NA
U4777,fatty_acid,SFA5227,NA,NA
U4778,fatty_acid,SFA5228,NA,NA
U4779,fatty_acid,SFA5229,NA,NA
U4780,fatty_acid,SFA5230,NA,NA
U4781,fatty_acid,SFA5231,NA,NA
U4782,fatty_acid,SFA5232,NA,NA
U4783,fatty_acid,SFA5233,NA,NA
U4784,fatty_acid,SFA5234,NA,NA
U4785,fatty_acid,SFA5235,NA,NA
U4786,fatty_acid,SFA5236,NA,NA
U4787,fatty_acid,SFA5237,NA,NA
U4788,fatty_acid,SFA5238,NA,NA
U4789,fatty_acid,SFA5239,NA,NA
U4790,fatty_acid,SFA5240,NA,NA
U4791,fatty_acid,SFA5241,NA,NA
U4792,fatty_acid,SFA5242,NA,NA
U4793,fatty_acid,SFA5243,NA,NA
U4794,fatty_acid,SFA5244,NA,NA
U4795,fatty_acid,SFA5245,NA,NA
U4796,fatty_acid,SFA5246,NA,JGarzke_UBC
U4797,fatty_acid,SFA5247,NA,JGarzke_UBC
U4798,fatty_acid,SFA5248,NA,NA
U4799,fatty_acid,SFA5249,NA,NA
U4800,fatty_acid,SFA5250,NA,NA
U4801,fatty_acid,SFA5251,NA,NA
U4802,fatty_acid,SFA5252,NA,NA
U4803,fatty_acid,SFA5253,NA,NA
U4804,fatty_acid,SFA5254,NA,NA
U4805,fatty_acid,SFA5255,NA,NA
U4806,fatty_acid,SFA5256,NA,NA
U4807,fatty_acid,SFA5257,NA,NA
U4808,fatty_acid,SFA5258,NA,NA
U4809,fatty_acid,SFA5259,NA,NA
U4810,fatty_acid,SFA5260,NA,NA
U4811,fatty_acid,SFA5261,NA,JGarzke_UBC
U4812,fatty_acid,SFA5262,NA,NA
U4813,fatty_acid,SFA5263,NA,NA
U4814,fatty_acid,SFA5264,NA,NA
U4815,fatty_acid,SFA5265,NA,JGarzke_UBC
U4816,fatty_acid,SFA5266,NA,NA
U4817,fatty_acid,SFA5267,NA,NA
U4818,fatty_acid,SFA5268,NA,NA
U4819,fatty_acid,SFA5269,NA,NA
U4820,fatty_acid,SFA5270,NA,NA
U4821,fatty_acid,SFA5271,NA,NA
U4822,fatty_acid,SFA5272,NA,NA
U4823,fatty_acid,SFA5273,NA,NA
U4824,fatty_acid,SFA5274,NA,NA
U4825,fatty_acid,SFA5275,NA,NA
U4826,fatty_acid,SFA5276,NA,NA
U4827,fatty_acid,SFA5277,NA,NA
U4848,fatty_acid,SFA5298,NA,NA
U4849,fatty_acid,SFA5299,NA,NA
U4850,fatty_acid,SFA5300,NA,NA
U4851,fatty_acid,SFA5301,NA,NA
U4852,fatty_acid,SFA5302,NA,NA
U4853,fatty_acid,SFA5303,NA,NA
U4854,fatty_acid,SFA5304,NA,JGarzke_UBC
U4855,fatty_acid,SFA5305,NA,JGarzke_UBC
U4856,fatty_acid,SFA5306,NA,NA
U4857,fatty_acid,SFA5307,NA,NA
U4858,fatty_acid,SFA5308,NA,NA
U4859,fatty_acid,SFA5309,NA,NA
U4860,fatty_acid,SFA5310,NA,NA
U4861,fatty_acid,SFA5311,NA,NA
U4863,fatty_acid,SFA5313,NA,NA
U4864,fatty_acid,SFA5314,NA,NA
U4865,fatty_acid,SFA5315,NA,NA
U4866,fatty_acid,SFA5316,NA,JGarzke_UBC
U4867,fatty_acid,SFA5317,NA,JGarzke_UBC
U4868,fatty_acid,SFA5318,NA,JGarzke_UBC
U4869,fatty_acid,SFA5319,NA,JGarzke_UBC
U4870,fatty_acid,SFA5320,NA,JGarzke_UBC
U4871,fatty_acid,SFA5321,NA,NA
U3772,fatty_acid,SFA4172,NA,NA
U3773,fatty_acid,SFA4173,NA,NA
U3774,fatty_acid,SFA4174,NA,NA
U3775,fatty_acid,SFA4175,NA,NA
U3776,fatty_acid,SFA4176,NA,NA
U3777,fatty_acid,SFA4177,NA,NA
U3778,fatty_acid,SFA4178,NA,NA
U3779,fatty_acid,SFA4179,NA,NA
U3780,fatty_acid,SFA4180,NA,NA
U3906,fatty_acid,SFA4306,NA,NA
U3781,fatty_acid,SFA4181,NA,NA
U3904,fatty_acid,SFA4304,NA,NA
U3782,fatty_acid,SFA4182,NA,NA
U4915,fatty_acid,SFA5415,NA,NA
U4916,fatty_acid,SFA5416,NA,NA
U4918,fatty_acid,SFA5418,NA,NA
U4919,fatty_acid,SFA5419,NA,NA
U4920,fatty_acid,SFA5420,NA,NA
U4921,fatty_acid,SFA5421,NA,NA
U4922,fatty_acid,SFA5422,NA,NA
U4923,fatty_acid,SFA5423,NA,NA
U4924,fatty_acid,SFA5424,NA,NA
U4925,fatty_acid,SFA5425,NA,NA
U4926,fatty_acid,SFA5426,NA,NA
U4927,fatty_acid,SFA5427,NA,NA
U4928,fatty_acid,SFA5428,NA,NA
U4929,fatty_acid,SFA5429,NA,NA
U4930,fatty_acid,SFA5430,NA,NA
U4931,fatty_acid,SFA5431,NA,NA
U4932,fatty_acid,SFA5432,NA,NA
U4933,fatty_acid,SFA5433,NA,NA
U4934,fatty_acid,SFA5434,NA,NA
U4935,fatty_acid,SFA5435,NA,NA
U4936,fatty_acid,SFA5436,NA,NA
U4937,fatty_acid,SFA5437,NA,NA
U4938,fatty_acid,SFA5438,NA,NA
U4939,fatty_acid,SFA5439,NA,NA
U4940,fatty_acid,SFA5440,NA,NA
U4941,fatty_acid,SFA5441,NA,NA
U4942,fatty_acid,SFA5442,NA,NA
U4943,fatty_acid,SFA5443,NA,NA
U4944,fatty_acid,SFA5444,NA,NA
U4945,fatty_acid,SFA5445,NA,NA
U4946,fatty_acid,SFA5446,NA,NA
U4947,fatty_acid,SFA5447,NA,NA
U4948,fatty_acid,SFA5448,NA,NA
U4949,fatty_acid,SFA5449,NA,NA
U4950,fatty_acid,SFA5450,NA,NA
U4951,fatty_acid,SFA5451,NA,NA
U4952,fatty_acid,SFA5452,NA,NA
U4953,fatty_acid,SFA5453,NA,NA
U4954,fatty_acid,SFA5454,NA,NA
U4955,fatty_acid,SFA5455,NA,NA
U4956,fatty_acid,SFA5456,NA,NA
U4957,fatty_acid,SFA5457,NA,NA
U4960,fatty_acid,SFA5499,NA,NA
U4965,fatty_acid,SFA5504,NA,NA
U4970,fatty_acid,SFA5509,NA,NA
U4971,fatty_acid,SFA5510,NA,NA
U4972,fatty_acid,SFA5511,NA,NA
U4973,fatty_acid,SFA5512,NA,NA
U4974,fatty_acid,SFA5513,NA,NA
U4975,fatty_acid,SFA5514,NA,NA
U4976,fatty_acid,SFA5515,NA,NA
U4977,fatty_acid,SFA5516,NA,NA
U4978,fatty_acid,SFA5517,NA,NA
U4979,fatty_acid,SFA5518,NA,NA
U4980,fatty_acid,SFA5519,NA,NA
U4998,fatty_acid,SFA5537,NA,NA
U4999,fatty_acid,SFA5538,NA,NA
U5000,fatty_acid,SFA5539,NA,NA
U5001,fatty_acid,SFA5540,NA,NA
U5002,fatty_acid,SFA5541,NA,NA
U5003,fatty_acid,SFA5542,NA,NA
U5004,fatty_acid,SFA5543,NA,NA
U5005,fatty_acid,SFA5544,NA,NA
U5006,fatty_acid,SFA5545,NA,NA
U5007,fatty_acid,SFA5546,NA,NA
U5008,fatty_acid,SFA5547,NA,NA
U5009,fatty_acid,SFA5548,NA,NA
U5010,fatty_acid,SFA5549,NA,NA
U5011,fatty_acid,SFA5550,NA,NA
U5012,fatty_acid,SFA5551,NA,NA
U5013,fatty_acid,SFA5552,NA,NA
U5014,fatty_acid,SFA5553,NA,NA
U5015,fatty_acid,SFA5554,NA,NA
U5016,fatty_acid,SFA5555,NA,NA
U5017,fatty_acid,SFA5556,NA,NA
U5018,fatty_acid,SFA5557,NA,NA
U5019,fatty_acid,SFA5558,NA,NA
U5020,fatty_acid,SFA5559,NA,NA
U5021,fatty_acid,SFA5560,NA,NA
U5022,fatty_acid,SFA5561,NA,NA
U5023,fatty_acid,SFA5562,NA,NA
U5024,fatty_acid,SFA5563,NA,NA
U5025,fatty_acid,SFA5564,NA,NA
U5026,fatty_acid,SFA5565,NA,NA
U5027,fatty_acid,SFA5566,NA,NA
U5028,fatty_acid,SFA5567,NA,NA
U5029,fatty_acid,SFA5568,NA,NA
U5030,fatty_acid,SFA5569,NA,NA
U5031,fatty_acid,SFA5570,NA,NA
U5032,fatty_acid,SFA5571,NA,NA
U5033,fatty_acid,SFA5572,NA,NA
U5034,fatty_acid,SFA5573,NA,NA
U5035,fatty_acid,SFA5574,NA,NA
U5036,fatty_acid,SFA5575,NA,NA
U5037,fatty_acid,SFA5576,NA,NA
U5038,fatty_acid,SFA5577,NA,NA
U5039,fatty_acid,SFA5578,NA,NA
U5040,fatty_acid,SFA5579,NA,NA
U5041,fatty_acid,SFA5580,NA,NA
U5042,fatty_acid,SFA5581,NA,NA
U5043,fatty_acid,SFA5582,NA,NA
U5045,fatty_acid,SFA5584,NA,NA
U5046,fatty_acid,SFA5585,NA,NA
U5047,fatty_acid,SFA5586,NA,NA
U5048,fatty_acid,SFA5587,NA,NA
U5049,fatty_acid,SFA5588,NA,NA
U5050,fatty_acid,SFA5589,NA,NA
U5051,fatty_acid,SFA5590,NA,NA
U5052,fatty_acid,SFA5591,NA,NA
U5053,fatty_acid,SFA5592,NA,NA
U5054,fatty_acid,SFA5593,NA,NA
U5055,fatty_acid,SFA5594,NA,NA
U5056,fatty_acid,SFA5595,NA,NA
U5057,fatty_acid,SFA5596,NA,NA
U5058,fatty_acid,SFA5597,NA,NA
U5059,fatty_acid,SFA5598,NA,NA
U5060,fatty_acid,SFA5599,NA,NA
U5061,fatty_acid,SFA5600,NA,NA
U5062,fatty_acid,SFA5601,NA,NA
U5063,fatty_acid,SFA5602,NA,NA
U5064,fatty_acid,SFA5603,NA,NA
U5065,fatty_acid,SFA5604,NA,NA
U5066,fatty_acid,SFA5605,NA,NA
U5067,fatty_acid,SFA5606,NA,NA
U5068,fatty_acid,SFA5607,NA,NA
U5069,fatty_acid,SFA5608,NA,NA
U5070,fatty_acid,SFA5609,NA,NA
U10187,fatty_acid,S10187FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10186,fatty_acid,S10186FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U12740,fatty_acid,S12740FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12736,fatty_acid,S12736FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12735,fatty_acid,S12735FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12988,fatty_acid,S12988FA1,NA,NA
U12981,fatty_acid,S12981FA1,NA,NA
U12982,fatty_acid,S12982FA1,NA,NA
U12983,fatty_acid,S12983FA1,NA,NA
U12987,fatty_acid,S12987FA1,NA,NA
U12989,fatty_acid,S12989FA1,NA,NA
U12986,fatty_acid,S12986FA1,NA,NA
U12990,fatty_acid,S12990FA1,NA,NA
U12985,fatty_acid,S12985FA1,NA,NA
U12984,fatty_acid,S12984FA1,NA,NA
U12827,fatty_acid,S12827FA1,NA,NA
U12822,fatty_acid,S12822FA1,NA,NA
U10182,fatty_acid,S10182FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10183,fatty_acid,S10183FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10185,fatty_acid,S10185FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10189,fatty_acid,S10189FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10181,fatty_acid,S10181FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10184,fatty_acid,S10184FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10190,fatty_acid,S10190FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U12824,fatty_acid,S12824FA1,NA,NA
U12821,fatty_acid,S12821FA1,NA,NA
U12825,fatty_acid,S12825FA1,NA,NA
U12823,fatty_acid,S12823FA1,NA,NA
U12830,fatty_acid,S12830FA1,NA,NA
U12829,fatty_acid,S12829FA1,NA,NA
U12828,fatty_acid,S12828FA1,NA,NA
U12826,fatty_acid,S12826FA1,NA,NA
U12745,fatty_acid,S12745FA1,NA,NA
U12742,fatty_acid,S12742FA1,NA,NA
U12749,fatty_acid,S12749FA1,NA,NA
U12750,fatty_acid,S12750FA1,NA,NA
U12748,fatty_acid,S12748FA1,NA,NA
U10188,fatty_acid,S10188FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10177,fatty_acid,S10177FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10179,fatty_acid,S10179FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10171,fatty_acid,S10171FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10173,fatty_acid,S10173FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10172,fatty_acid,S10172FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10175,fatty_acid,S10175FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10180,fatty_acid,S10180FA1,"dorsal sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U12731,fatty_acid,S12731FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12732,fatty_acid,S12732FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12733,fatty_acid,S12733FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12734,fatty_acid,S12734FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12738,fatty_acid,S12738FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12739,fatty_acid,S12739FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U12737,fatty_acid,S12737FA1,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
U10990,fatty_acid,S10990FA1,NA,NA
U10983,fatty_acid,S10983FA1,NA,NA
U10984,fatty_acid,S10984FA1,NA,NA
U10989,fatty_acid,S10989FA1,NA,NA
U10988,fatty_acid,S10988FA1,NA,NA
U10985,fatty_acid,S10985FA1,NA,NA
U10982,fatty_acid,S10982FA1,NA,NA
U10986,fatty_acid,S10986FA1,NA,NA
U10987,fatty_acid,S10987FA1,NA,NA
U10981,fatty_acid,S10981FA1,NA,NA
U10660,fatty_acid,S10660FA1,NA,JGarzke_UBC
U10657,fatty_acid,S10657FA1,NA,JGarzke_UBC
U10651,fatty_acid,S10651FA1,NA,JGarzke_UBC
U12741,fatty_acid,S12741FA1,NA,NA
U12744,fatty_acid,S12744FA1,NA,NA
U12743,fatty_acid,S12743FA1,NA,NA
U12747,fatty_acid,S12747FA1,NA,NA
U12746,fatty_acid,S12746FA1,NA,NA
U10092,fatty_acid,S10092FA1,NA,JGarzke_UBC
U10095,fatty_acid,S10095FA1,NA,JGarzke_UBC
U10099,fatty_acid,S10099FA1,NA,JGarzke_UBC
U10098,fatty_acid,S10098FA1,NA,JGarzke_UBC
U10100,fatty_acid,S10100FA1,NA,JGarzke_UBC
U10096,fatty_acid,S10096FA1,NA,JGarzke_UBC
U10097,fatty_acid,S10097FA1,NA,JGarzke_UBC
U10094,fatty_acid,S10094FA1,NA,JGarzke_UBC
U10093,fatty_acid,S10093FA1,NA,JGarzke_UBC
U10091,fatty_acid,S10091FA1,NA,JGarzke_UBC
U12816,fatty_acid,S12816FA1,NA,NA
U12814,fatty_acid,S12814FA1,NA,NA
U12812,fatty_acid,S12812FA1,NA,NA
U12815,fatty_acid,S12815FA1,NA,NA
U12813,fatty_acid,S12813FA1,NA,NA
U12811,fatty_acid,S12811FA1,NA,NA
U12817,fatty_acid,S12817FA1,sample taken anterior to dorsal fin,NA
U12818,fatty_acid,S12818FA1,sample taken anterior to dorsal fin,NA
U12820,fatty_acid,S12820FA1,sample taken anterior to dorsal fin,NA
U12819,fatty_acid,S12819FA1,sample taken anterior to dorsal fin,NA
U12972,fatty_acid,S12972FA1,sample taken anterior to dorsal fin,NA
U10178,fatty_acid,S10178FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10176,fatty_acid,S10176FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10174,fatty_acid,S10174FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA
U10584,fatty_acid,S10584FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10590,fatty_acid,S10590FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U12974,fatty_acid,S12974FA1,sample taken anterior to dorsal fin,NA
U12971,fatty_acid,S12971FA1,sample taken anterior to dorsal fin,NA
U12973,fatty_acid,S12973FA1,sample taken anterior to dorsal fin,NA
U12975,fatty_acid,S12975FA1,sample taken anterior to dorsal fin,NA
U12976,fatty_acid,S12976FA1,sample taken anterior to dorsal fin,NA
U12977,fatty_acid,S12977FA1,sample taken anterior to dorsal fin,NA
U12979,fatty_acid,S12979FA1,sample taken anterior to dorsal fin,NA
U12978,fatty_acid,S12978FA1,sample taken anterior to dorsal fin,NA
U12980,fatty_acid,S12980FA1,sample taken anterior to dorsal fin,NA
U10588,fatty_acid,S10588FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10585,fatty_acid,S10585FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10581,fatty_acid,S10581FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10587,fatty_acid,S10587FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10582,fatty_acid,S10582FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10583,fatty_acid,S10583FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10586,fatty_acid,S10586FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10589,fatty_acid,S10589FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10670,fatty_acid,S10670FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",JGarzke_UBC
U10972,fatty_acid,S10972FA1,sample taken anterior to dorsal fin,NA
U10971,fatty_acid,S10971FA1,sample taken anterior to dorsal fin,NA
U10976,fatty_acid,S10976FA1,sample taken anterior to dorsal fin,NA
U10973,fatty_acid,S10973FA1,sample taken anterior to dorsal fin,NA
U10974,fatty_acid,S10974FA1,sample taken anterior to dorsal fin,NA
U10975,fatty_acid,S10975FA1,sample taken anterior to dorsal fin,NA
U10980,fatty_acid,S10980FA1,sample taken anterior to dorsal fin,NA
U10978,fatty_acid,S10978FA1,sample taken anterior to dorsal fin,NA
U10977,fatty_acid,S10977FA1,sample taken anterior to dorsal fin,NA
