sample_id,sample_type,ufn,tissue_type,sample_comments,analyzing_lab,quality_log
S13105DN1,DNA,U13105,liver,NA,NA,NA
S13106DN1,DNA,U13106,liver,NA,NA,NA
S13107DN1,DNA,U13107,liver,NA,NA,NA
S13108DN1,DNA,U13108,liver,NA,NA,NA
S13109DN1,DNA,U13109,liver,NA,NA,NA
S13110DN1,DNA,U13110,liver,NA,NA,NA
S13201FC1,DNA,U13201,fin_clip,NA,PBS,NA
S13231DN1,DNA,U13231,liver,NA,NA,NA
S13232DN1,DNA,U13232,liver,NA,NA,NA
S13233DN1,DNA,U13233,liver,NA,NA,NA
S13234DN1,DNA,U13234,liver,NA,NA,NA
S13235DN1,DNA,U13235,liver,NA,NA,NA
S13236DN1,DNA,U13236,liver,NA,NA,NA
S13237DN1,DNA,U13237,liver,NA,NA,NA
S13238DN1,DNA,U13238,liver,NA,NA,NA
S13239DN1,DNA,U13239,liver,NA,NA,NA
S13240DN1,DNA,U13240,liver,NA,NA,NA
S13241DN1,DNA,U13241,liver,NA,NA,NA
S13242DN1,DNA,U13242,liver,NA,NA,NA
S13243DN1,DNA,U13243,liver,NA,NA,NA
S13244DN1,DNA,U13244,liver,NA,NA,NA
S13245DN1,DNA,U13245,liver,NA,NA,NA
S13246DN1,DNA,U13246,liver,NA,NA,NA
S13247DN1,DNA,U13247,liver,NA,NA,NA
S13248DN1,DNA,U13248,liver,NA,NA,NA
S13249DN1,DNA,U13249,liver,NA,NA,NA
S13250DN1,DNA,U13250,liver,NA,NA,NA
S13251DN1,DNA,U13251,liver,NA,NA,NA
S13252DN1,DNA,U13252,liver,NA,NA,NA
S13261DN1,DNA,U13261,liver,NA,NA,NA
S13262DN1,DNA,U13262,liver,NA,NA,NA
S14001DN1,DNA,U14001,liver,NA,NA,NA
S14002DN1,DNA,U14002,liver,NA,NA,NA
S14003DN1,DNA,U14003,liver,NA,NA,NA
S14004DN1,DNA,U14004,liver,NA,NA,NA
S14039DN1,DNA,U14039,liver,NA,NA,NA
S14040DN1,DNA,U14040,liver,NA,NA,NA
S14041DN1,DNA,U14041,liver,NA,NA,NA
S15326DN1,DNA,U15326,liver,NA,NA,NA
S16001DN1,DNA,U16001,muscle,NA,NA,NA
S16002DN1,DNA,U16002,muscle,NA,NA,NA
S16003DN1,DNA,U16003,muscle,NA,NA,NA
S16004DN1,DNA,U16004,muscle,NA,NA,NA
S16005DN1,DNA,U16005,muscle,NA,NA,NA
S16006DN1,DNA,U16006,muscle,NA,NA,NA
S16007DN1,DNA,U16007,muscle,NA,NA,NA
S16008DN1,DNA,U16008,muscle,NA,NA,NA
S16009DN1,DNA,U16009,muscle,NA,NA,NA
S16010DN1,DNA,U16010,muscle,NA,NA,NA
S16011FC1,DNA,U16011,fin_clip,NA,NA,NA
S16012FC1,DNA,U16012,fin_clip,NA,NA,NA
S16013FC1,DNA,U16013,fin_clip,NA,NA,NA
S16014FC1,DNA,U16014,fin_clip,NA,NA,NA
S16015FC1,DNA,U16015,fin_clip,NA,NA,NA
S16016FC1,DNA,U16016,fin_clip,NA,NA,NA
S16017FC1,DNA,U16017,fin_clip,NA,NA,NA
S16018FC1,DNA,U16018,fin_clip,NA,NA,NA
S16019FC1,DNA,U16019,fin_clip,NA,NA,NA
S16020FC1,DNA,U16020,fin_clip,NA,NA,NA
S16021FC1,DNA,U16021,fin_clip,NA,NA,NA
S16022FC1,DNA,U16022,fin_clip,NA,NA,NA
S16023FC1,DNA,U16023,fin_clip,NA,NA,NA
S16024FC1,DNA,U16024,fin_clip,NA,NA,NA
S16031DN1,DNA,U16031,muscle,NA,NA,NA
S16032DN1,DNA,U16032,muscle,NA,NA,NA
S16033DN1,DNA,U16033,muscle,NA,NA,NA
S16034DN1,DNA,U16034,muscle,NA,NA,NA
S16035DN1,DNA,U16035,muscle,NA,NA,NA
S16036DN1,DNA,U16036,muscle,NA,NA,NA
S16037DN1,DNA,U16037,muscle,NA,NA,NA
S16038DN1,DNA,U16038,muscle,NA,NA,NA
S16039DN1,DNA,U16039,muscle,NA,NA,NA
S16040DN1,DNA,U16040,muscle,NA,NA,NA
S16041DN1,DNA,U16041,muscle,NA,NA,NA
S16042DN1,DNA,U16042,muscle,NA,NA,NA
S16043DN1,DNA,U16043,muscle,NA,NA,NA
S16044DN1,DNA,U16044,muscle,NA,NA,NA
S16045DN1,DNA,U16045,muscle,NA,NA,NA
S16046DN1,DNA,U16046,muscle,NA,NA,NA
S16047DN1,DNA,U16047,muscle,NA,NA,NA
S16048DN1,DNA,U16048,muscle,NA,NA,NA
S16049DN1,DNA,U16049,muscle,NA,NA,NA
S16050DN1,DNA,U16050,muscle,NA,NA,NA
S16051DN1,DNA,U16051,muscle,NA,NA,NA
S16052DN1,DNA,U16052,muscle,NA,NA,NA
S16053DN1,DNA,U16053,muscle,NA,NA,NA
S16054DN1,DNA,U16054,muscle,NA,NA,NA
S16055DN1,DNA,U16055,muscle,NA,NA,NA
S16056DN1,DNA,U16056,muscle,NA,NA,NA
S16057DN1,DNA,U16057,muscle,NA,NA,NA
S16058DN1,DNA,U16058,muscle,NA,NA,NA
S16059DN1,DNA,U16059,muscle,NA,NA,NA
S16060DN1,DNA,U16060,muscle,NA,NA,NA
S16061FC1,DNA,U16061,fin_clip,NA,NA,NA
S16062FC1,DNA,U16062,fin_clip,NA,NA,NA
S16063FC1,DNA,U16063,fin_clip,NA,NA,NA
S16064FC1,DNA,U16064,fin_clip,NA,NA,NA
S16065FC1,DNA,U16065,fin_clip,NA,NA,NA
S16066FC1,DNA,U16066,fin_clip,NA,NA,NA
S16067FC1,DNA,U16067,fin_clip,NA,NA,NA
S16068FC1,DNA,U16068,fin_clip,NA,NA,NA
S16069FC1,DNA,U16069,fin_clip,NA,NA,NA
S16070FC1,DNA,U16070,fin_clip,NA,NA,NA
S16071DN1,DNA,U16071,muscle,NA,NA,NA
S16091DN1,DNA,U16091,muscle,NA,NA,NA
S16092DN1,DNA,U16092,muscle,NA,NA,NA
S16093DN1,DNA,U16093,muscle,NA,NA,NA
S16094DN1,DNA,U16094,muscle,NA,NA,NA
S16095DN1,DNA,U16095,muscle,NA,NA,NA
S16096DN1,DNA,U16096,muscle,NA,NA,NA
S16097DN1,DNA,U16097,muscle,NA,NA,NA
S16098DN1,DNA,U16098,muscle,NA,NA,NA
S16099DN1,DNA,U16099,muscle,NA,NA,NA
S16100DN1,DNA,U16100,muscle,NA,NA,NA
S16101DN1,DNA,U16101,muscle,NA,NA,NA
S16102DN1,DNA,U16102,muscle,NA,NA,NA
S16103DN1,DNA,U16103,muscle,NA,NA,NA
S16104DN1,DNA,U16104,muscle,NA,NA,NA
S16105DN1,DNA,U16105,muscle,NA,NA,NA
S16106DN1,DNA,U16106,muscle,NA,NA,NA
S16107DN1,DNA,U16107,muscle,NA,NA,NA
S16111DN1,DNA,U16111,muscle,NA,NA,NA
S16112DN1,DNA,U16112,muscle,NA,NA,NA
S16113DN1,DNA,U16113,muscle,NA,NA,NA
S16114DN1,DNA,U16114,muscle,NA,NA,NA
S16115DN1,DNA,U16115,muscle,NA,NA,NA
S16116DN1,DNA,U16116,muscle,NA,NA,NA
S16117DN1,DNA,U16117,muscle,NA,NA,NA
S16118DN1,DNA,U16118,muscle,NA,NA,NA
S16121FC1,DNA,U16121,fin_clip,NA,NA,NA
S16122FC1,DNA,U16122,fin_clip,NA,NA,NA
S16123FC1,DNA,U16123,fin_clip,NA,NA,NA
S16131DN1,DNA,U16131,muscle,NA,NA,NA
S16141FC1,DNA,U16141,fin_clip,NA,NA,NA
S16142FC1,DNA,U16142,fin_clip,NA,NA,NA
S16143FC1,DNA,U16143,fin_clip,NA,NA,NA
S16144FC1,DNA,U16144,fin_clip,NA,NA,NA
S16145FC1,DNA,U16145,fin_clip,NA,NA,NA
S16146FC1,DNA,U16146,fin_clip,NA,NA,NA
S16147FC1,DNA,U16147,fin_clip,NA,NA,NA
S16148FC1,DNA,U16148,fin_clip,NA,NA,NA
S16149FC1,DNA,U16149,fin_clip,NA,NA,NA
S16150FC1,DNA,U16150,fin_clip,NA,NA,NA
S16151FC1,DNA,U16151,fin_clip,NA,NA,NA
S16152FC1,DNA,U16152,fin_clip,NA,NA,NA
S16153FC1,DNA,U16153,fin_clip,NA,NA,NA
S16154FC1,DNA,U16154,fin_clip,NA,NA,NA
S16155FC1,DNA,U16155,fin_clip,NA,NA,NA
S16156FC1,DNA,U16156,fin_clip,NA,NA,NA
S16157FC1,DNA,U16157,fin_clip,NA,NA,NA
S16158FC1,DNA,U16158,fin_clip,NA,NA,NA
S16159FC1,DNA,U16159,fin_clip,NA,NA,NA
S16160FC1,DNA,U16160,fin_clip,NA,NA,NA
S16161FC1,DNA,U16161,fin_clip,NA,NA,NA
S16162FC1,DNA,U16162,fin_clip,NA,NA,NA
S16163FC1,DNA,U16163,fin_clip,NA,NA,NA
S16164FC1,DNA,U16164,fin_clip,NA,NA,NA
S16165FC1,DNA,U16165,fin_clip,NA,NA,NA
S16166FC1,DNA,U16166,fin_clip,NA,NA,NA
S16167FC1,DNA,U16167,fin_clip,NA,NA,NA
S16168FC1,DNA,U16168,fin_clip,NA,NA,NA
S16169FC1,DNA,U16169,fin_clip,NA,NA,NA
S16170FC1,DNA,U16170,fin_clip,NA,NA,NA
S16171DN1,DNA,U16171,muscle,NA,NA,NA
S16172DN1,DNA,U16172,muscle,NA,NA,NA
S16181FC1,DNA,U16181,fin_clip,NA,NA,NA
S16182FC1,DNA,U16182,fin_clip,NA,NA,NA
S16183FC1,DNA,U16183,fin_clip,NA,NA,NA
S16184FC1,DNA,U16184,fin_clip,NA,NA,NA
S16185FC1,DNA,U16185,fin_clip,NA,NA,NA
S16186FC1,DNA,U16186,fin_clip,NA,NA,NA
S16187FC1,DNA,U16187,fin_clip,NA,NA,NA
S16188FC1,DNA,U16188,fin_clip,NA,NA,NA
S16189FC1,DNA,U16189,fin_clip,NA,NA,NA
S16190FC1,DNA,U16190,fin_clip,NA,NA,NA
S16191FC1,DNA,U16191,fin_clip,NA,NA,NA
S16192FC1,DNA,U16192,fin_clip,NA,NA,NA
S16193FC1,DNA,U16193,fin_clip,NA,NA,NA
S16194FC1,DNA,U16194,fin_clip,NA,NA,NA
S16195FC1,DNA,U16195,fin_clip,NA,NA,NA
S16196FC1,DNA,U16196,fin_clip,NA,NA,NA
S16197FC1,DNA,U16197,fin_clip,NA,NA,NA
S16198FC1,DNA,U16198,fin_clip,NA,NA,NA
S16199FC1,DNA,U16199,fin_clip,NA,NA,NA
S16200FC1,DNA,U16200,fin_clip,NA,NA,NA
S16201DN1,DNA,U16201,muscle,NA,NA,NA
S16202DN1,DNA,U16202,muscle,NA,NA,NA
S16203DN1,DNA,U16203,muscle,NA,NA,NA
S16204DN1,DNA,U16204,muscle,NA,NA,NA
S16205DN1,DNA,U16205,muscle,NA,NA,NA
S16206DN1,DNA,U16206,muscle,NA,NA,NA
S16207DN1,DNA,U16207,muscle,NA,NA,NA
S16208DN1,DNA,U16208,muscle,NA,NA,NA
S16209DN1,DNA,U16209,muscle,NA,NA,NA
S16210DN1,DNA,U16210,muscle,NA,NA,NA
S16211DN1,DNA,U16211,muscle,NA,NA,NA
S16212DN1,DNA,U16212,muscle,NA,NA,NA
S16213DN1,DNA,U16213,muscle,NA,NA,NA
S16214DN1,DNA,U16214,muscle,NA,NA,NA
S16215DN1,DNA,U16215,muscle,NA,NA,NA
S16216DN1,DNA,U16216,muscle,NA,NA,NA
S16221DN1,DNA,U16221,muscle,NA,NA,NA
S16222DN1,DNA,U16222,muscle,NA,NA,NA
S16223DN1,DNA,U16223,muscle,NA,NA,NA
S16224DN1,DNA,U16224,muscle,NA,NA,NA
S16225DN1,DNA,U16225,muscle,NA,NA,NA
S16231DN1,DNA,U16231,muscle,NA,NA,NA
S16232DN1,DNA,U16232,muscle,NA,NA,NA
S16233DN1,DNA,U16233,muscle,NA,NA,NA
S16234DN1,DNA,U16234,muscle,NA,NA,NA
S16235DN1,DNA,U16235,muscle,NA,NA,NA
S16236DN1,DNA,U16236,muscle,NA,NA,NA
S16237DN1,DNA,U16237,muscle,NA,NA,NA
S16238DN1,DNA,U16238,muscle,NA,NA,NA
S16239DN1,DNA,U16239,muscle,NA,NA,NA
S16240DN1,DNA,U16240,muscle,NA,NA,NA
S16241DN1,DNA,U16241,muscle,NA,NA,NA
S16242DN1,DNA,U16242,muscle,NA,NA,NA
S16243DN1,DNA,U16243,muscle,NA,NA,NA
S16244DN1,DNA,U16244,muscle,NA,NA,NA
S16245DN1,DNA,U16245,muscle,NA,NA,NA
S16246DN1,DNA,U16246,muscle,NA,NA,NA
S16247DN1,DNA,U16247,muscle,NA,NA,NA
S16248DN1,DNA,U16248,muscle,NA,NA,NA
S16249DN1,DNA,U16249,muscle,NA,NA,NA
S16251FC1,DNA,U16251,fin_clip,NA,NA,NA
S16252FC1,DNA,U16252,fin_clip,NA,NA,NA
S16253FC1,DNA,U16253,fin_clip,NA,NA,NA
S16254FC1,DNA,U16254,fin_clip,NA,NA,NA
S16255FC1,DNA,U16255,fin_clip,NA,NA,NA
S16256FC1,DNA,U16256,fin_clip,NA,NA,NA
S16257FC1,DNA,U16257,fin_clip,NA,NA,NA
S16258FC1,DNA,U16258,fin_clip,NA,NA,NA
S16259FC1,DNA,U16259,fin_clip,NA,NA,NA
S16260FC1,DNA,U16260,fin_clip,NA,NA,NA
S16281DN1,DNA,U16281,muscle,NA,NA,NA
S16282DN1,DNA,U16282,muscle,NA,NA,NA
S16283DN1,DNA,U16283,muscle,NA,NA,NA
S16284DN1,DNA,U16284,muscle,NA,NA,NA
S16285DN1,DNA,U16285,muscle,NA,NA,NA
S16286DN1,DNA,U16286,muscle,NA,NA,NA
S16287DN1,DNA,U16287,muscle,NA,NA,NA
S16288DN1,DNA,U16288,muscle,NA,NA,NA
S16289DN1,DNA,U16289,muscle,NA,NA,NA
S16290DN1,DNA,U16290,muscle,NA,NA,NA
S16291FC1,DNA,U16291,fin_clip,NA,NA,NA
S16292FC1,DNA,U16292,fin_clip,NA,NA,NA
S16293FC1,DNA,U16293,fin_clip,NA,NA,NA
S16294FC1,DNA,U16294,fin_clip,NA,NA,NA
S16295FC1,DNA,U16295,fin_clip,NA,NA,NA
S16296FC1,DNA,U16296,fin_clip,NA,NA,NA
S16297FC1,DNA,U16297,fin_clip,NA,NA,NA
S16298FC1,DNA,U16298,fin_clip,NA,NA,NA
S16311DN1,DNA,U16311,muscle,NA,NA,NA
S16312DN1,DNA,U16312,muscle,NA,NA,NA
S16331DN1,DNA,U16331,muscle,NA,NA,NA
S16341FC1,DNA,U16341,fin_clip,NA,NA,NA
S16342FC1,DNA,U16342,fin_clip,NA,NA,NA
S16343FC1,DNA,U16343,fin_clip,NA,NA,NA
S16344FC1,DNA,U16344,fin_clip,NA,NA,NA
S16345FC1,DNA,U16345,fin_clip,NA,NA,NA
S16346FC1,DNA,U16346,fin_clip,NA,NA,NA
S16347FC1,DNA,U16347,fin_clip,NA,NA,NA
S16348FC1,DNA,U16348,fin_clip,NA,NA,NA
S16349FC1,DNA,U16349,fin_clip,NA,NA,NA
S16350FC1,DNA,U16350,fin_clip,NA,NA,NA
S16351FC1,DNA,U16351,fin_clip,NA,NA,NA
S16352FC1,DNA,U16352,fin_clip,NA,NA,NA
S16353FC1,DNA,U16353,fin_clip,NA,NA,NA
S16354FC1,DNA,U16354,fin_clip,NA,NA,NA
S16355FC1,DNA,U16355,fin_clip,NA,NA,NA
S16356FC1,DNA,U16356,fin_clip,NA,NA,NA
S16357FC1,DNA,U16357,fin_clip,NA,NA,NA
S16358FC1,DNA,U16358,fin_clip,NA,NA,NA
S16359FC1,DNA,U16359,fin_clip,NA,NA,NA
S16360FC1,DNA,U16360,fin_clip,NA,NA,NA
S16361DN1,DNA,U16361,muscle,NA,NA,NA
S16362DN1,DNA,U16362,muscle,NA,NA,NA
S16363DN1,DNA,U16363,muscle,NA,NA,NA
S16364DN1,DNA,U16364,muscle,NA,NA,NA
S16371DN1,DNA,U16371,muscle,NA,NA,NA
S16372DN1,DNA,U16372,muscle,NA,NA,NA
S16381DN1,DNA,U16381,muscle,NA,NA,NA
S16391DN1,DNA,U16391,muscle,NA,NA,NA
S16401DN1,DNA,U16401,muscle,NA,NA,NA
S16402DN1,DNA,U16402,muscle,NA,NA,NA
S16403DN1,DNA,U16403,muscle,NA,NA,NA
S16404DN1,DNA,U16404,muscle,NA,NA,NA
S16405DN1,DNA,U16405,muscle,NA,NA,NA
S16406DN1,DNA,U16406,muscle,NA,NA,NA
S16407DN1,DNA,U16407,muscle,NA,NA,NA
S16408DN1,DNA,U16408,muscle,NA,NA,NA
S16409DN1,DNA,U16409,muscle,NA,NA,NA
S16410DN1,DNA,U16410,muscle,NA,NA,NA
S16411DN1,DNA,U16411,muscle,NA,NA,NA
S16412DN1,DNA,U16412,muscle,NA,NA,NA
S16413DN1,DNA,U16413,muscle,NA,NA,NA
S16414DN1,DNA,U16414,muscle,NA,NA,NA
S16415DN1,DNA,U16415,muscle,NA,NA,NA
S16416DN1,DNA,U16416,muscle,NA,NA,NA
S16417DN1,DNA,U16417,muscle,NA,NA,NA
S16418DN1,DNA,U16418,muscle,NA,NA,NA
S16419DN1,DNA,U16419,muscle,NA,NA,NA
S16420DN1,DNA,U16420,muscle,NA,NA,NA
S16421DN1,DNA,U16421,muscle,NA,NA,NA
S16422DN1,DNA,U16422,muscle,NA,NA,NA
S16441DN1,DNA,U16441,muscle,NA,NA,NA
S16442DN1,DNA,U16442,muscle,NA,NA,NA
S16443DN1,DNA,U16443,muscle,NA,NA,NA
S16444DN1,DNA,U16444,muscle,NA,NA,NA
S16445DN1,DNA,U16445,muscle,NA,NA,NA
S16446DN1,DNA,U16446,muscle,NA,NA,NA
S16447DN1,DNA,U16447,muscle,NA,NA,NA
S16448DN1,DNA,U16448,muscle,NA,NA,NA
S16449DN1,DNA,U16449,muscle,NA,NA,NA
S16450DN1,DNA,U16450,muscle,NA,NA,NA
S16451FC1,DNA,U16451,fin_clip,NA,NA,NA
S16452FC1,DNA,U16452,fin_clip,NA,NA,NA
S16453FC1,DNA,U16453,fin_clip,NA,NA,NA
S16454FC1,DNA,U16454,fin_clip,NA,NA,NA
S16471DN1,DNA,U16471,muscle,NA,NA,NA
S16472DN1,DNA,U16472,muscle,NA,NA,NA
S16473DN1,DNA,U16473,muscle,NA,NA,NA
S16474DN1,DNA,U16474,muscle,NA,NA,NA
S16475DN1,DNA,U16475,muscle,NA,NA,NA
S16476DN1,DNA,U16476,muscle,NA,NA,NA
S16477DN1,DNA,U16477,muscle,NA,NA,NA
S16478DN1,DNA,U16478,muscle,NA,NA,NA
S16481DN1,DNA,U16481,muscle,NA,NA,NA
S16482DN1,DNA,U16482,muscle,NA,NA,NA
S16483DN1,DNA,U16483,muscle,NA,NA,NA
S16484DN1,DNA,U16484,muscle,NA,NA,NA
S16485DN1,DNA,U16485,muscle,NA,NA,NA
S16486DN1,DNA,U16486,muscle,NA,NA,NA
S16487DN1,DNA,U16487,muscle,NA,NA,NA
S16488DN1,DNA,U16488,muscle,NA,NA,NA
S16489DN1,DNA,U16489,muscle,NA,NA,NA
S16490DN1,DNA,U16490,muscle,NA,NA,NA
S16491DN1,DNA,U16491,muscle,NA,NA,NA
S16492DN1,DNA,U16492,muscle,NA,NA,NA
S16493DN1,DNA,U16493,muscle,NA,NA,NA
S16494DN1,DNA,U16494,muscle,NA,NA,NA
S16495DN1,DNA,U16495,muscle,NA,NA,NA
S16496DN1,DNA,U16496,muscle,NA,NA,NA
S16497DN1,DNA,U16497,muscle,NA,NA,NA
S16498DN1,DNA,U16498,muscle,NA,NA,NA
S16499DN1,DNA,U16499,muscle,NA,NA,NA
S16500DN1,DNA,U16500,muscle,NA,NA,NA
S16501FC1,DNA,U16501,fin_clip,NA,NA,NA
S16502FC1,DNA,U16502,fin_clip,NA,NA,NA
S16503FC1,DNA,U16503,fin_clip,NA,NA,NA
S16504FC1,DNA,U16504,fin_clip,NA,NA,NA
S16505FC1,DNA,U16505,fin_clip,NA,NA,NA
S16506FC1,DNA,U16506,fin_clip,NA,NA,NA
S16507FC1,DNA,U16507,fin_clip,NA,NA,NA
S16508FC1,DNA,U16508,fin_clip,NA,NA,NA
S16509FC1,DNA,U16509,fin_clip,NA,NA,NA
S16510FC1,DNA,U16510,fin_clip,NA,NA,NA
S16511FC1,DNA,U16511,fin_clip,NA,NA,NA
S16512FC1,DNA,U16512,fin_clip,NA,NA,NA
S16513FC1,DNA,U16513,fin_clip,NA,NA,NA
S16514FC1,DNA,U16514,fin_clip,NA,NA,NA
S16515FC1,DNA,U16515,fin_clip,NA,NA,NA
S16516FC1,DNA,U16516,fin_clip,NA,NA,NA
S16517FC1,DNA,U16517,fin_clip,NA,NA,NA
S16518FC1,DNA,U16518,fin_clip,NA,NA,NA
S16519FC1,DNA,U16519,fin_clip,NA,NA,NA
S16520FC1,DNA,U16520,fin_clip,NA,NA,NA
S16521DN1,DNA,U16521,muscle,NA,NA,NA
S16522DN1,DNA,U16522,muscle,NA,NA,NA
S16523DN1,DNA,U16523,muscle,NA,NA,NA
S16524DN1,DNA,U16524,muscle,NA,NA,NA
S16525DN1,DNA,U16525,muscle,NA,NA,NA
S16526DN1,DNA,U16526,muscle,NA,NA,NA
S16527DN1,DNA,U16527,muscle,NA,NA,NA
S16528DN1,DNA,U16528,muscle,NA,NA,NA
S16529DN1,DNA,U16529,muscle,NA,NA,NA
S16530DN1,DNA,U16530,muscle,NA,NA,NA
S16531DN1,DNA,U16531,muscle,NA,NA,NA
S16541FC1,DNA,U16541,fin_clip,NA,NA,NA
S16542FC1,DNA,U16542,fin_clip,NA,NA,NA
S16543FC1,DNA,U16543,fin_clip,NA,NA,NA
S16544FC1,DNA,U16544,fin_clip,NA,NA,NA
S16545FC1,DNA,U16545,fin_clip,NA,NA,NA
S16546FC1,DNA,U16546,fin_clip,NA,NA,NA
S16547FC1,DNA,U16547,fin_clip,NA,NA,NA
S16548FC1,DNA,U16548,fin_clip,NA,NA,NA
S16549FC1,DNA,U16549,fin_clip,NA,NA,NA
S16550FC1,DNA,U16550,fin_clip,NA,NA,NA
S16561FC1,DNA,U16561,fin_clip,NA,NA,NA
S16562FC1,DNA,U16562,fin_clip,NA,NA,NA
S16563FC1,DNA,U16563,fin_clip,NA,NA,NA
S16564FC1,DNA,U16564,fin_clip,NA,NA,NA
S16565FC1,DNA,U16565,fin_clip,NA,NA,NA
S16566FC1,DNA,U16566,fin_clip,NA,NA,NA
S16567FC1,DNA,U16567,fin_clip,NA,NA,NA
S16568FC1,DNA,U16568,fin_clip,NA,NA,NA
S16571DN1,DNA,U16571,muscle,NA,NA,NA
S16572DN1,DNA,U16572,muscle,NA,NA,NA
S16573DN1,DNA,U16573,muscle,NA,NA,NA
S16574DN1,DNA,U16574,muscle,NA,NA,NA
S16575DN1,DNA,U16575,muscle,NA,NA,NA
S16576DN1,DNA,U16576,muscle,NA,NA,NA
S16577DN1,DNA,U16577,muscle,NA,NA,NA
S16578DN1,DNA,U16578,muscle,NA,NA,NA
S16579DN1,DNA,U16579,muscle,NA,NA,NA
S16580DN1,DNA,U16580,muscle,NA,NA,NA
S16581FC1,DNA,U16581,fin_clip,NA,NA,NA
S16582FC1,DNA,U16582,fin_clip,NA,NA,NA
S16583FC1,DNA,U16583,fin_clip,NA,NA,NA
S16584FC1,DNA,U16584,fin_clip,NA,NA,NA
S16585FC1,DNA,U16585,fin_clip,NA,NA,NA
S16591DN1,DNA,U16591,muscle,NA,NA,NA
S16592DN1,DNA,U16592,muscle,NA,NA,NA
S16593DN1,DNA,U16593,muscle,NA,NA,NA
S16594DN1,DNA,U16594,muscle,NA,NA,NA
S16595DN1,DNA,U16595,muscle,NA,NA,NA
S16601DN1,DNA,U16601,muscle,NA,NA,NA
S16602DN1,DNA,U16602,muscle,NA,NA,NA
S16603DN1,DNA,U16603,muscle,NA,NA,NA
S16604DN1,DNA,U16604,muscle,NA,NA,NA
S16605DN1,DNA,U16605,muscle,NA,NA,NA
S16606DN1,DNA,U16606,muscle,NA,NA,NA
S16607DN1,DNA,U16607,muscle,NA,NA,NA
S16608DN1,DNA,U16608,muscle,NA,NA,NA
S16609DN1,DNA,U16609,muscle,NA,NA,NA
S16610DN1,DNA,U16610,muscle,NA,NA,NA
S16611DN1,DNA,U16611,muscle,NA,NA,NA
S16612DN1,DNA,U16612,muscle,NA,NA,NA
S16613DN1,DNA,U16613,muscle,NA,NA,NA
S16614DN1,DNA,U16614,muscle,NA,NA,NA
S16615DN1,DNA,U16615,muscle,NA,NA,NA
S16616DN1,DNA,U16616,muscle,NA,NA,NA
S16617DN1,DNA,U16617,muscle,NA,NA,NA
S16618DN1,DNA,U16618,muscle,NA,NA,NA
S16619DN1,DNA,U16619,muscle,NA,NA,NA
S16620DN1,DNA,U16620,muscle,NA,NA,NA
S16621FC1,DNA,U16621,fin_clip,NA,NA,NA
S16622FC1,DNA,U16622,fin_clip,NA,NA,NA
S16623FC1,DNA,U16623,fin_clip,NA,NA,NA
S16624FC1,DNA,U16624,fin_clip,NA,NA,NA
S16625FC1,DNA,U16625,fin_clip,NA,NA,NA
S16626FC1,DNA,U16626,fin_clip,NA,NA,NA
S16631DN1,DNA,U16631,muscle,NA,NA,NA
S16632DN1,DNA,U16632,muscle,NA,NA,NA
S16633DN1,DNA,U16633,muscle,NA,NA,NA
S16634DN1,DNA,U16634,muscle,NA,NA,NA
S16635DN1,DNA,U16635,muscle,NA,NA,NA
S16636DN1,DNA,U16636,muscle,NA,NA,NA
S16637DN1,DNA,U16637,muscle,NA,NA,NA
S16638DN1,DNA,U16638,muscle,NA,NA,NA
S16639DN1,DNA,U16639,muscle,NA,NA,NA
S16640DN1,DNA,U16640,muscle,NA,NA,NA
S16651DN1,DNA,U16651,muscle,NA,NA,NA
S16652DN1,DNA,U16652,muscle,NA,NA,NA
S16653DN1,DNA,U16653,muscle,NA,NA,NA
S16654DN1,DNA,U16654,muscle,NA,NA,NA
S16655DN1,DNA,U16655,muscle,NA,NA,NA
S16656DN1,DNA,U16656,muscle,NA,NA,NA
S16657DN1,DNA,U16657,muscle,NA,NA,NA
S16658DN1,DNA,U16658,muscle,NA,NA,NA
S16659DN1,DNA,U16659,muscle,NA,NA,NA
S16660DN1,DNA,U16660,muscle,NA,NA,NA
S16661FC1,DNA,U16661,fin_clip,NA,NA,NA
S16662FC1,DNA,U16662,fin_clip,NA,NA,NA
S16663FC1,DNA,U16663,fin_clip,NA,NA,NA
S16664FC1,DNA,U16664,fin_clip,NA,NA,NA
S16665FC1,DNA,U16665,fin_clip,NA,NA,NA
S16666FC1,DNA,U16666,fin_clip,NA,NA,NA
S16667FC1,DNA,U16667,fin_clip,NA,NA,NA
S16668FC1,DNA,U16668,fin_clip,NA,NA,NA
S16669FC1,DNA,U16669,fin_clip,NA,NA,NA
S16670FC1,DNA,U16670,fin_clip,NA,NA,NA
S16671DN1,DNA,U16671,muscle,NA,NA,NA
S16672DN1,DNA,U16672,muscle,NA,NA,NA
S16673DN1,DNA,U16673,muscle,NA,NA,NA
S16674DN1,DNA,U16674,muscle,NA,NA,NA
S16675DN1,DNA,U16675,muscle,NA,NA,NA
S16676DN1,DNA,U16676,muscle,NA,NA,NA
S16677DN1,DNA,U16677,muscle,NA,NA,NA
S16678DN1,DNA,U16678,muscle,NA,NA,NA
S16679DN1,DNA,U16679,muscle,NA,NA,NA
S16680DN1,DNA,U16680,muscle,NA,NA,NA
S16691DN1,DNA,U16691,muscle,NA,NA,NA
S16701FC1,DNA,U16701,fin_clip,NA,NA,NA
S16702FC1,DNA,U16702,fin_clip,NA,NA,NA
