ufn,sample_type,sample_id,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
U1880,RNA_DNA,S1880RD1,NA,UBC_Hunt,AV,NA
U1911,RNA_DNA,S1911RD1,NA,UBC_Hunt,AV,NA
U1912,RNA_DNA,S1912RD1,NA,UBC_Hunt,AV,NA
U1913,RNA_DNA,S1913RD1,NA,UBC_Hunt,AV,NA
U1914,RNA_DNA,S1914RD1,NA,UBC_Hunt,AV,NA
U1931,RNA_DNA,S1931RD1,NA,UBC_Hunt,AV,NA
U1932,RNA_DNA,S1932RD1,NA,UBC_Hunt,AV,NA
U1933,RNA_DNA,S1933RD1,NA,UBC_Hunt,AV,NA
U1934,RNA_DNA,S1934RD1,NA,UBC_Hunt,AV,NA
U1935,RNA_DNA,S1935RD1,NA,UBC_Hunt,AV,NA
U1936,RNA_DNA,S1936RD1,NA,UBC_Hunt,AV,NA
U1937,RNA_DNA,S1937RD1,NA,UBC_Hunt,AV,NA
U1938,RNA_DNA,S1938RD1,NA,UBC_Hunt,AV,NA
U1972,RNA_DNA,S1972RD1,NA,UBC_Hunt,AV,NA
U1973,RNA_DNA,S1973RD1,NA,UBC_Hunt,AV,NA
U1974,RNA_DNA,S1974RD1,NA,UBC_Hunt,AV,NA
U1975,RNA_DNA,S1975RD1,NA,UBC_Hunt,AV,NA
U1976,RNA_DNA,S1976RD1,NA,UBC_Hunt,AV,NA
U1977,RNA_DNA,S1977RD1,NA,UBC_Hunt,AV,NA
U1978,RNA_DNA,S1978RD1,NA,UBC_Hunt,AV,NA
U1979,RNA_DNA,S1979RD1,NA,UBC_Hunt,AV,NA
U1939,RNA_DNA,S1939RD1,NA,UBC_Hunt,AV,NA
U1940,RNA_DNA,S1940RD1,NA,UBC_Hunt,AV,NA
U1941,RNA_DNA,S1941RD1,NA,UBC_Hunt,AV,NA
U1942,RNA_DNA,S1942RD1,NA,UBC_Hunt,AV,NA
U1943,RNA_DNA,S1943RD1,NA,UBC_Hunt,AV,NA
U1944,RNA_DNA,S1944RD1,NA,UBC_Hunt,AV,NA
U1945,RNA_DNA,S1945RD1,NA,UBC_Hunt,AV,NA
U1946,RNA_DNA,S1946RD1,NA,UBC_Hunt,AV,NA
U1980,RNA_DNA,S1980RD1,NA,UBC_Hunt,AV,NA
U1921,RNA_DNA,S1921RD1,NA,UBC_Hunt,AV,NA
U1922,RNA_DNA,S1922RD1,NA,UBC_Hunt,AV,NA
U1923,RNA_DNA,S1923RD1,NA,UBC_Hunt,AV,NA
U1924,RNA_DNA,S1924RD1,NA,UBC_Hunt,AV,NA
U1925,RNA_DNA,S1925RD1,NA,UBC_Hunt,AV,NA
U1926,RNA_DNA,S1926RD1,NA,UBC_Hunt,AV,NA
U1927,RNA_DNA,S1927RD1,NA,UBC_Hunt,AV,NA
U1915,RNA_DNA,S1915RD1,NA,UBC_Hunt,AV,NA
U1916,RNA_DNA,S1916RD1,NA,UBC_Hunt,AV,NA
U1917,RNA_DNA,S1917RD1,NA,UBC_Hunt,AV,NA
U1918,RNA_DNA,S1918RD1,NA,UBC_Hunt,AV,NA
U1919,RNA_DNA,S1919RD1,NA,UBC_Hunt,AV,NA
U1920,RNA_DNA,S1920RD1,NA,UBC_Hunt,AV,NA
U1951,RNA_DNA,S1951RD1,NA,UBC_Hunt,AV,NA
U1952,RNA_DNA,S1952RD1,NA,UBC_Hunt,AV,NA
U1947,RNA_DNA,S1947RD1,NA,UBC_Hunt,AV,NA
U1948,RNA_DNA,S1948RD1,NA,UBC_Hunt,AV,NA
U1949,RNA_DNA,S1949RD1,NA,UBC_Hunt,AV,NA
U1950,RNA_DNA,S1950RD1,NA,UBC_Hunt,AV,NA
U1961,RNA_DNA,S1961RD1,NA,UBC_Hunt,AV,NA
U1962,RNA_DNA,S1962RD1,NA,UBC_Hunt,AV,NA
U1963,RNA_DNA,S1963RD1,NA,UBC_Hunt,AV,NA
U1964,RNA_DNA,S1964RD1,NA,UBC_Hunt,AV,NA
U1928,RNA_DNA,S1928RD1,NA,UBC_Hunt,AV,NA
U1929,RNA_DNA,S1929RD1,NA,UBC_Hunt,AV,NA
U1930,RNA_DNA,S1930RD1,NA,UBC_Hunt,AV,NA
U1991,RNA_DNA,S1991RD1,NA,UBC_Hunt,AV,NA
U1992,RNA_DNA,S1992RD1,NA,UBC_Hunt,AV,NA
U1993,RNA_DNA,S1993RD1,NA,UBC_Hunt,AV,NA
U1994,RNA_DNA,S1994RD1,NA,UBC_Hunt,AV,NA
U1995,RNA_DNA,S1995RD1,NA,UBC_Hunt,AV,NA
U1965,RNA_DNA,S1965RD1,NA,UBC_Hunt,AV,NA
U1966,RNA_DNA,S1966RD1,NA,UBC_Hunt,AV,NA
U1967,RNA_DNA,S1967RD1,NA,UBC_Hunt,AV,NA
U1968,RNA_DNA,S1968RD1,NA,UBC_Hunt,AV,NA
U1969,RNA_DNA,S1969RD1,NA,UBC_Hunt,AV,NA
U1970,RNA_DNA,S1970RD1,NA,UBC_Hunt,AV,NA
U1981,RNA_DNA,S1981RD1,NA,UBC_Hunt,AV,NA
U1982,RNA_DNA,S1982RD1,NA,UBC_Hunt,AV,NA
U1953,RNA_DNA,S1953RD1,NA,UBC_Hunt,AV,NA
U1954,RNA_DNA,S1954RD1,NA,UBC_Hunt,AV,NA
U1955,RNA_DNA,S1955RD1,NA,UBC_Hunt,AV,NA
U1956,RNA_DNA,S1956RD1,NA,UBC_Hunt,AV,NA
U1957,RNA_DNA,S1957RD1,NA,UBC_Hunt,AV,NA
U1958,RNA_DNA,S1958RD1,NA,UBC_Hunt,AV,NA
U1959,RNA_DNA,S1959RD1,NA,UBC_Hunt,AV,NA
U1960,RNA_DNA,S1960RD1,NA,UBC_Hunt,AV,NA
U1996,RNA_DNA,S1996RD1,NA,UBC_Hunt,AV,NA
U1997,RNA_DNA,S1997RD1,NA,UBC_Hunt,AV,NA
U1998,RNA_DNA,S1998RD1,NA,UBC_Hunt,AV,NA
U1999,RNA_DNA,S1999RD1,NA,UBC_Hunt,AV,NA
U2000,RNA_DNA,S2000RD1,NA,UBC_Hunt,AV,NA
U2001,RNA_DNA,S2001RD1,NA,UBC_Hunt,AV,NA
U2002,RNA_DNA,S2002RD1,NA,UBC_Hunt,AV,NA
U2003,RNA_DNA,S2003RD1,NA,UBC_Hunt,AV,NA
U2004,RNA_DNA,S2004RD1,NA,UBC_Hunt,AV,NA
U2005,RNA_DNA,S2005RD1,NA,UBC_Hunt,AV,NA
U2006,RNA_DNA,S2006RD1,NA,UBC_Hunt,AV,NA
U2007,RNA_DNA,S2007RD1,NA,UBC_Hunt,AV,NA
U2008,RNA_DNA,S2008RD1,NA,UBC_Hunt,AV,NA
U2009,RNA_DNA,S2009RD1,NA,UBC_Hunt,AV,NA
U2010,RNA_DNA,S2010RD1,NA,UBC_Hunt,AV,NA
U2011,RNA_DNA,S2011RD1,NA,UBC_Hunt,AV,NA
U2012,RNA_DNA,S2012RD1,NA,UBC_Hunt,AV,NA
U2013,RNA_DNA,S2013RD1,NA,UBC_Hunt,AV,NA
U2014,RNA_DNA,S2014RD1,NA,UBC_Hunt,AV,NA
U2015,RNA_DNA,S2015RD1,NA,UBC_Hunt,AV,NA
U2016,RNA_DNA,S2016RD1,NA,UBC_Hunt,AV,NA
U2033,RNA_DNA,S2033RD1,NA,UBC_Hunt,AV,NA
U2034,RNA_DNA,S2034RD1,NA,UBC_Hunt,AV,NA
U2035,RNA_DNA,S2035RD1,NA,UBC_Hunt,AV,NA
U2021,RNA_DNA,S2021RD1,NA,UBC_Hunt,AV,NA
U2022,RNA_DNA,S2022RD1,NA,UBC_Hunt,AV,NA
U2024,RNA_DNA,S2024RD1,NA,UBC_Hunt,AV,NA
U2025,RNA_DNA,S2025RD1,NA,UBC_Hunt,AV,NA
U2029,RNA_DNA,S2029RD1,NA,UBC_Hunt,AV,NA
U1983,RNA_DNA,S1983RD1,NA,UBC_Hunt,AV,NA
U1984,RNA_DNA,S1984RD1,NA,UBC_Hunt,AV,NA
U1985,RNA_DNA,S1985RD1,NA,UBC_Hunt,AV,NA
U1986,RNA_DNA,S1986RD1,NA,UBC_Hunt,AV,NA
U1987,RNA_DNA,S1987RD1,NA,UBC_Hunt,AV,NA
U1988,RNA_DNA,S1988RD1,NA,UBC_Hunt,AV,NA
U1989,RNA_DNA,S1989RD1,NA,UBC_Hunt,AV,NA
U1990,RNA_DNA,S1990RD1,NA,UBC_Hunt,AV,NA
U2036,RNA_DNA,S2036RD1,NA,UBC_Hunt,AV,NA
U2037,RNA_DNA,S2037RD1,NA,UBC_Hunt,AV,NA
U2038,RNA_DNA,S2038RD1,NA,UBC_Hunt,AV,NA
U2039,RNA_DNA,S2039RD1,NA,UBC_Hunt,AV,NA
U2040,RNA_DNA,S2040RD1,NA,UBC_Hunt,AV,NA
U2051,RNA_DNA,S2051RD1,NA,UBC_Hunt,AV,NA
U2052,RNA_DNA,S2052RD1,NA,UBC_Hunt,AV,NA
U2053,RNA_DNA,S2053RD1,NA,UBC_Hunt,AV,NA
U2071,RNA_DNA,S2071RD1,NA,UBC_Hunt,AV,NA
U2072,RNA_DNA,S2072RD1,NA,UBC_Hunt,AV,NA
U2073,RNA_DNA,S2073RD1,NA,UBC_Hunt,AV,NA
U2074,RNA_DNA,S2074RD1,NA,UBC_Hunt,AV,NA
U2075,RNA_DNA,S2075RD1,NA,UBC_Hunt,AV,NA
U2076,RNA_DNA,S2076RD1,NA,UBC_Hunt,AV,NA
U2077,RNA_DNA,S2077RD1,NA,UBC_Hunt,AV,NA
U2078,RNA_DNA,S2078RD1,NA,UBC_Hunt,AV,NA
U2079,RNA_DNA,S2079RD1,NA,UBC_Hunt,AV,NA
U2080,RNA_DNA,S2080RD1,NA,UBC_Hunt,AV,NA
U2081,RNA_DNA,S2081RD1,NA,UBC_Hunt,AV,NA
U2082,RNA_DNA,S2082RD1,NA,UBC_Hunt,AV,NA
U2083,RNA_DNA,S2083RD1,NA,UBC_Hunt,AV,NA
U2084,RNA_DNA,S2084RD1,NA,UBC_Hunt,AV,NA
U2085,RNA_DNA,S2085RD1,NA,UBC_Hunt,AV,NA
U2086,RNA_DNA,S2086RD1,NA,UBC_Hunt,AV,NA
U2054,RNA_DNA,S2054RD1,NA,UBC_Hunt,AV,NA
U2055,RNA_DNA,S2055RD1,NA,UBC_Hunt,AV,NA
U2056,RNA_DNA,S2056RD1,NA,UBC_Hunt,AV,NA
U2057,RNA_DNA,S2057RD1,NA,UBC_Hunt,AV,NA
U2058,RNA_DNA,S2058RD1,NA,UBC_Hunt,AV,NA
U2059,RNA_DNA,S2059RD1,NA,UBC_Hunt,AV,NA
U2060,RNA_DNA,S2060RD1,NA,UBC_Hunt,AV,NA
U2513,RNA_DNA,S2513RD1,NA,UBC_Hunt,AV,NA
U2514,RNA_DNA,S2514RD1,NA,UBC_Hunt,AV,NA
U2515,RNA_DNA,S2515RD1,NA,UBC_Hunt,AV,NA
U2516,RNA_DNA,S2516RD1,NA,UBC_Hunt,AV,NA
U2517,RNA_DNA,S2517RD1,NA,UBC_Hunt,AV,NA
U2518,RNA_DNA,S2518RD1,NA,UBC_Hunt,AV,NA
U2519,RNA_DNA,S2519RD1,NA,UBC_Hunt,AV,NA
U2520,RNA_DNA,S2520RD1,NA,UBC_Hunt,AV,NA
U2834,RNA_DNA,S2834RD1,NA,UBC_Hunt,AV,NA
U2835,RNA_DNA,S2835RD1,NA,UBC_Hunt,AV,NA
U2836,RNA_DNA,S2836RD1,NA,UBC_Hunt,AV,NA
U2837,RNA_DNA,S2837RD1,NA,UBC_Hunt,AV,NA
U2838,RNA_DNA,S2838RD1,NA,UBC_Hunt,AV,NA
U2839,RNA_DNA,S2839RD1,NA,UBC_Hunt,AV,NA
U2840,RNA_DNA,S2840RD1,NA,UBC_Hunt,AV,NA
U2841,RNA_DNA,S2841RD1,NA,UBC_Hunt,AV,NA
U2637,RNA_DNA,S2637RD1,NA,UBC_Hunt,AV,NA
U2638,RNA_DNA,S2638RD1,NA,UBC_Hunt,AV,NA
U2639,RNA_DNA,S2639RD1,NA,UBC_Hunt,AV,NA
U2640,RNA_DNA,S2640RD1,Fish fell on floor,UBC_Hunt,AV,NA
U2641,RNA_DNA,S2641RD1,NA,UBC_Hunt,AV,NA
U2642,RNA_DNA,S2642RD1,NA,UBC_Hunt,AV,NA
U2643,RNA_DNA,S2643RD1,NA,UBC_Hunt,AV,NA
U2644,RNA_DNA,S2644RD1,NA,UBC_Hunt,AV,NA
U2842,RNA_DNA,S2842RD1,NA,UBC_Hunt,AV,NA
U2843,RNA_DNA,S2843RD1,NA,UBC_Hunt,AV,NA
U2844,RNA_DNA,S2844RD1,NA,UBC_Hunt,AV,NA
U2845,RNA_DNA,S2845RD1,NA,UBC_Hunt,AV,NA
U2846,RNA_DNA,S2846RD1,NA,UBC_Hunt,AV,NA
U2847,RNA_DNA,S2847RD1,NA,UBC_Hunt,AV,NA
U2848,RNA_DNA,S2848RD1,NA,UBC_Hunt,AV,NA
U2849,RNA_DNA,S2849RD1,NA,UBC_Hunt,AV,NA
U2521,RNA_DNA,S2521RD1,NA,UBC_Hunt,AV,NA
U2522,RNA_DNA,S2522RD1,NA,UBC_Hunt,AV,NA
U2523,RNA_DNA,S2523RD1,NA,UBC_Hunt,AV,NA
U2524,RNA_DNA,S2524RD1,NA,UBC_Hunt,AV,NA
U2525,RNA_DNA,S2525RD1,NA,UBC_Hunt,AV,NA
U2526,RNA_DNA,S2526RD1,NA,UBC_Hunt,AV,NA
U2527,RNA_DNA,S2527RD1,NA,UBC_Hunt,AV,NA
U2528,RNA_DNA,S2528RD1,NA,UBC_Hunt,AV,NA
U2850,RNA_DNA,S2850RD1,NA,UBC_Hunt,AV,NA
U2851,RNA_DNA,S2851RD1,NA,UBC_Hunt,AV,NA
U2852,RNA_DNA,S2852RD1,NA,UBC_Hunt,AV,NA
U2853,RNA_DNA,S2853RD1,NA,UBC_Hunt,AV,NA
U2854,RNA_DNA,S2854RD1,NA,UBC_Hunt,AV,NA
U2855,RNA_DNA,S2855RD1,NA,UBC_Hunt,AV,NA
U2856,RNA_DNA,S2856RD1,NA,UBC_Hunt,AV,NA
U2857,RNA_DNA,S2857RD1,NA,UBC_Hunt,AV,NA
U2858,RNA_DNA,S2858RD1,NA,UBC_Hunt,AV,NA
U2859,RNA_DNA,S2859RD1,NA,UBC_Hunt,AV,NA
U2860,RNA_DNA,S2860RD1,NA,UBC_Hunt,AV,NA
U2861,RNA_DNA,S2861RD1,NA,UBC_Hunt,AV,NA
U2862,RNA_DNA,S2862RD1,NA,UBC_Hunt,AV,NA
U2863,RNA_DNA,S2863RD1,NA,UBC_Hunt,AV,NA
U2864,RNA_DNA,S2864RD1,NA,UBC_Hunt,AV,NA
U2865,RNA_DNA,S2865RD1,NA,UBC_Hunt,AV,NA
U2529,RNA_DNA,S2529RD1,NA,UBC_Hunt,AV,NA
U2530,RNA_DNA,S2530RD1,NA,UBC_Hunt,AV,NA
U2531,RNA_DNA,S2531RD1,NA,UBC_Hunt,AV,NA
U2532,RNA_DNA,S2532RD1,NA,UBC_Hunt,AV,NA
U2533,RNA_DNA,S2533RD1,NA,UBC_Hunt,AV,NA
U2882,RNA_DNA,S2882RD1,NA,UBC_Hunt,AV,NA
U2883,RNA_DNA,S2883RD1,NA,UBC_Hunt,AV,NA
U2884,RNA_DNA,S2884RD1,NA,UBC_Hunt,AV,NA
U2866,RNA_DNA,S2866RD1,NA,UBC_Hunt,AV,NA
U2867,RNA_DNA,S2867RD1,NA,UBC_Hunt,AV,NA
U2868,RNA_DNA,S2868RD1,NA,UBC_Hunt,AV,NA
U2869,RNA_DNA,S2869RD1,NA,UBC_Hunt,AV,NA
U2870,RNA_DNA,S2870RD1,NA,UBC_Hunt,AV,NA
U2871,RNA_DNA,S2871RD1,NA,UBC_Hunt,AV,NA
U2872,RNA_DNA,S2872RD1,NA,UBC_Hunt,AV,NA
U2873,RNA_DNA,S2873RD1,NA,UBC_Hunt,AV,NA
U2874,RNA_DNA,S2874RD1,NA,UBC_Hunt,AV,NA
U2875,RNA_DNA,S2875RD1,NA,UBC_Hunt,AV,NA
U2876,RNA_DNA,S2876RD1,NA,UBC_Hunt,AV,NA
U2877,RNA_DNA,S2877RD1,NA,UBC_Hunt,AV,NA
U2878,RNA_DNA,S2878RD1,NA,UBC_Hunt,AV,NA
U2879,RNA_DNA,S2879RD1,NA,UBC_Hunt,AV,NA
U2880,RNA_DNA,S2880RD1,NA,UBC_Hunt,AV,NA
U2881,RNA_DNA,S2881RD1,NA,UBC_Hunt,AV,NA
U2885,RNA_DNA,S2885RD1,NA,UBC_Hunt,AV,NA
U2886,RNA_DNA,S2886RD1,NA,UBC_Hunt,AV,NA
U2887,RNA_DNA,S2887RD1,NA,UBC_Hunt,AV,NA
U2888,RNA_DNA,S2888RD1,NA,UBC_Hunt,AV,NA
U2889,RNA_DNA,S2889RD1,NA,UBC_Hunt,AV,NA
U2890,RNA_DNA,S2890RD1,NA,UBC_Hunt,AV,NA
U2891,RNA_DNA,S2891RD1,NA,UBC_Hunt,AV,NA
U2892,RNA_DNA,S2892RD1,NA,UBC_Hunt,AV,NA
U2893,RNA_DNA,S2893RD1,NA,UBC_Hunt,AV,NA
U2894,RNA_DNA,S2894RD1,NA,UBC_Hunt,AV,NA
U2895,RNA_DNA,S2895RD1,NA,UBC_Hunt,AV,NA
U2896,RNA_DNA,S2896RD1,NA,UBC_Hunt,AV,NA
U2897,RNA_DNA,S2897RD1,NA,UBC_Hunt,AV,NA
U2898,RNA_DNA,S2898RD1,NA,UBC_Hunt,AV,NA
U2658,RNA_DNA,S2658RD1,NA,UBC_Hunt,AV,NA
U2659,RNA_DNA,S2659RD1,NA,UBC_Hunt,AV,NA
U2645,RNA_DNA,S2645RD1,NA,UBC_Hunt,AV,NA
U2646,RNA_DNA,S2646RD1,NA,UBC_Hunt,AV,NA
U2647,RNA_DNA,S2647RD1,NA,UBC_Hunt,AV,NA
U2648,RNA_DNA,S2648RD1,NA,UBC_Hunt,AV,NA
U2649,RNA_DNA,S2649RD1,NA,UBC_Hunt,AV,NA
U2650,RNA_DNA,S2650RD1,NA,UBC_Hunt,AV,NA
U2651,RNA_DNA,S2651RD1,NA,UBC_Hunt,AV,NA
U3046,RNA_DNA,S3046RD1,NA,UBC_Hunt,AV,NA
U3030,RNA_DNA,S3030RD1,NA,UBC_Hunt,AV,NA
U3031,RNA_DNA,S3031RD1,NA,UBC_Hunt,AV,NA
U3032,RNA_DNA,S3032RD1,NA,UBC_Hunt,AV,NA
U3033,RNA_DNA,S3033RD1,NA,UBC_Hunt,AV,NA
U3034,RNA_DNA,S3034RD1,NA,UBC_Hunt,AV,NA
U3035,RNA_DNA,S3035RD1,NA,UBC_Hunt,AV,NA
U3036,RNA_DNA,S3036RD1,NA,UBC_Hunt,AV,NA
U3037,RNA_DNA,S3037RD1,NA,UBC_Hunt,AV,NA
U3038,RNA_DNA,S3038RD1,NA,UBC_Hunt,AV,NA
U3039,RNA_DNA,S3039RD1,NA,UBC_Hunt,AV,NA
U3040,RNA_DNA,S3040RD1,NA,UBC_Hunt,AV,NA
U3041,RNA_DNA,S3041RD1,NA,UBC_Hunt,AV,NA
U3042,RNA_DNA,S3042RD1,NA,UBC_Hunt,AV,NA
U3043,RNA_DNA,S3043RD1,NA,UBC_Hunt,AV,NA
U3044,RNA_DNA,S3044RD1,NA,UBC_Hunt,AV,NA
U3045,RNA_DNA,S3045RD1,NA,UBC_Hunt,AV,NA
U3047,RNA_DNA,S3047RD1,NA,UBC_Hunt,AV,NA
U3048,RNA_DNA,S3048RD1,NA,UBC_Hunt,AV,NA
U3049,RNA_DNA,S3049RD1,NA,UBC_Hunt,AV,NA
U3050,RNA_DNA,S3050RD1,NA,UBC_Hunt,AV,NA
U3051,RNA_DNA,S3051RD1,NA,UBC_Hunt,AV,NA
U3052,RNA_DNA,S3052RD1,NA,UBC_Hunt,AV,NA
U3053,RNA_DNA,S3053RD1,NA,UBC_Hunt,AV,NA
U3054,RNA_DNA,S3054RD1,NA,UBC_Hunt,AV,NA
U3055,RNA_DNA,S3055RD1,NA,UBC_Hunt,AV,NA
U3056,RNA_DNA,S3056RD1,NA,UBC_Hunt,AV,NA
U3057,RNA_DNA,S3057RD1,NA,UBC_Hunt,AV,NA
U3058,RNA_DNA,S3058RD1,NA,UBC_Hunt,AV,NA
U3059,RNA_DNA,S3059RD1,NA,UBC_Hunt,AV,NA
U3060,RNA_DNA,S3060RD1,NA,UBC_Hunt,AV,NA
U3061,RNA_DNA,S3061RD1,NA,UBC_Hunt,AV,NA
U3062,RNA_DNA,S3062RD1,NA,UBC_Hunt,AV,NA
U3063,RNA_DNA,S3063RD1,NA,UBC_Hunt,AV,NA
U3064,RNA_DNA,S3064RD1,NA,UBC_Hunt,AV,NA
U3065,RNA_DNA,S3065RD1,NA,UBC_Hunt,AV,NA
U3066,RNA_DNA,S3066RD1,NA,UBC_Hunt,AV,NA
U3067,RNA_DNA,S3067RD1,NA,UBC_Hunt,AV,NA
U3068,RNA_DNA,S3068RD1,NA,UBC_Hunt,AV,NA
U3069,RNA_DNA,S3069RD1,NA,UBC_Hunt,AV,NA
U3070,RNA_DNA,S3070RD1,NA,UBC_Hunt,AV,NA
U2652,RNA_DNA,S2652RD1,NA,UBC_Hunt,AV,NA
U2653,RNA_DNA,S2653RD1,NA,UBC_Hunt,AV,NA
U2654,RNA_DNA,S2654RD1,NA,UBC_Hunt,AV,NA
U2655,RNA_DNA,S2655RD1,NA,UBC_Hunt,AV,NA
U2656,RNA_DNA,S2656RD1,NA,UBC_Hunt,AV,NA
U2657,RNA_DNA,S2657RD1,NA,UBC_Hunt,AV,NA
U2534,RNA_DNA,S2534RD1,NA,UBC_Hunt,AV,NA
U2535,RNA_DNA,S2535RD1,NA,UBC_Hunt,AV,NA
U3071,RNA_DNA,S3071RD1,NA,UBC_Hunt,AV,NA
U3072,RNA_DNA,S3072RD1,NA,UBC_Hunt,AV,NA
U3073,RNA_DNA,S3073RD1,NA,UBC_Hunt,AV,NA
U3074,RNA_DNA,S3074RD1,NA,UBC_Hunt,AV,NA
U3075,RNA_DNA,S3075RD1,NA,UBC_Hunt,AV,NA
U3076,RNA_DNA,S3076RD1,NA,UBC_Hunt,AV,NA
U3077,RNA_DNA,S3077RD1,NA,UBC_Hunt,AV,NA
U3078,RNA_DNA,S3078RD1,NA,UBC_Hunt,AV,NA
U3079,RNA_DNA,S3079RD1,NA,UBC_Hunt,AV,NA
U3080,RNA_DNA,S3080RD1,NA,UBC_Hunt,AV,NA
U3081,RNA_DNA,S3081RD1,NA,UBC_Hunt,AV,NA
U3101,RNA_DNA,S3101RD1,NA,UBC_Hunt,AV,NA
U3102,RNA_DNA,S3102RD1,NA,UBC_Hunt,AV,NA
U3241,RNA_DNA,S3241RD1,NA,UBC_Hunt,AV,NA
U5033,RNA_DNA,S5033RD1,NA,UBC_Hunt,AV,NA
U5034,RNA_DNA,S5034RD1,NA,UBC_Hunt,AV,NA
U5043,RNA_DNA,S5043RD1,NA,UBC_Hunt,AV,NA
U5035,RNA_DNA,S5035RD1,NA,UBC_Hunt,AV,NA
U5042,RNA_DNA,S5042RD1,NA,UBC_Hunt,AV,NA
U5041,RNA_DNA,S5041RD1,NA,UBC_Hunt,AV,NA
U5040,RNA_DNA,S5040RD1,NA,UBC_Hunt,AV,NA
U5038,RNA_DNA,S5038RD1,NA,UBC_Hunt,AV,NA
U5039,RNA_DNA,S5039RD1,NA,UBC_Hunt,AV,NA
U5036,RNA_DNA,S5036RD1,NA,UBC_Hunt,AV,NA
U5037,RNA_DNA,S5037RD1,NA,UBC_Hunt,AV,NA
U2797,RNA_DNA,S2797RD1,NA,UBC_Hunt,AV,NA
U3162,RNA_DNA,S3162RD1,NA,UBC_Hunt,AV,NA
U3163,RNA_DNA,S3163RD1,NA,UBC_Hunt,AV,NA
U3164,RNA_DNA,S3164RD1,NA,UBC_Hunt,AV,NA
U3165,RNA_DNA,S3165RD1,NA,UBC_Hunt,AV,NA
U3166,RNA_DNA,S3166RD1,NA,UBC_Hunt,AV,NA
U3167,RNA_DNA,S3167RD1,NA,UBC_Hunt,AV,NA
U3168,RNA_DNA,S3168RD1,NA,UBC_Hunt,AV,NA
U3242,RNA_DNA,S3242RD1,NA,UBC_Hunt,AV,NA
U3243,RNA_DNA,S3243RD1,NA,UBC_Hunt,AV,NA
U3244,RNA_DNA,S3244RD1,NA,UBC_Hunt,AV,NA
U3245,RNA_DNA,S3245RD1,NA,UBC_Hunt,AV,NA
U3246,RNA_DNA,S3246RD1,NA,UBC_Hunt,AV,NA
U3247,RNA_DNA,S3247RD1,NA,UBC_Hunt,AV,NA
U3248,RNA_DNA,S3248RD1,NA,UBC_Hunt,AV,NA
U3249,RNA_DNA,S3249RD1,NA,UBC_Hunt,AV,NA
U3250,RNA_DNA,S3250RD1,NA,UBC_Hunt,AV,NA
U3251,RNA_DNA,S3251RD1,NA,UBC_Hunt,AV,NA
U3252,RNA_DNA,S3252RD1,NA,UBC_Hunt,AV,NA
U3253,RNA_DNA,S3253RD1,NA,UBC_Hunt,AV,NA
U3254,RNA_DNA,S3254RD1,NA,UBC_Hunt,AV,NA
U3255,RNA_DNA,S3255RD1,NA,UBC_Hunt,AV,NA
U3256,RNA_DNA,S3256RD1,NA,UBC_Hunt,AV,NA
U3257,RNA_DNA,S3257RD1,NA,UBC_Hunt,AV,NA
U3169,RNA_DNA,S3169RD1,NA,UBC_Hunt,AV,NA
U3170,RNA_DNA,S3170RD1,NA,UBC_Hunt,AV,NA
U3171,RNA_DNA,S3171RD1,NA,UBC_Hunt,AV,NA
U3172,RNA_DNA,S3172RD1,NA,UBC_Hunt,AV,NA
U3173,RNA_DNA,S3173RD1,NA,UBC_Hunt,AV,NA
U3174,RNA_DNA,S3174RD1,NA,UBC_Hunt,AV,NA
U3175,RNA_DNA,S3175RD1,NA,UBC_Hunt,AV,NA
U3176,RNA_DNA,S3176RD1,NA,UBC_Hunt,AV,NA
U3177,RNA_DNA,S3177RD1,NA,UBC_Hunt,AV,NA
U3178,RNA_DNA,S3178RD1,NA,UBC_Hunt,AV,NA
U3179,RNA_DNA,S3179RD1,NA,UBC_Hunt,AV,NA
U3180,RNA_DNA,S3180RD1,NA,UBC_Hunt,AV,NA
U3181,RNA_DNA,S3181RD1,NA,UBC_Hunt,AV,NA
U3182,RNA_DNA,S3182RD1,NA,UBC_Hunt,AV,NA
U3183,RNA_DNA,S3183RD1,NA,UBC_Hunt,AV,NA
U3184,RNA_DNA,S3184RD1,NA,UBC_Hunt,AV,NA
U3185,RNA_DNA,S3185RD1,NA,UBC_Hunt,AV,NA
U3186,RNA_DNA,S3186RD1,NA,UBC_Hunt,AV,NA
U3187,RNA_DNA,S3187RD1,NA,UBC_Hunt,AV,NA
U3188,RNA_DNA,S3188RD1,NA,UBC_Hunt,AV,NA
U3189,RNA_DNA,S3189RD1,NA,UBC_Hunt,AV,NA
U3190,RNA_DNA,S3190RD1,NA,UBC_Hunt,AV,NA
U3191,RNA_DNA,S3191RD1,NA,UBC_Hunt,AV,NA
U3192,RNA_DNA,S3192RD1,NA,UBC_Hunt,AV,NA
U2669,RNA_DNA,S2669RD1,NA,UBC_Hunt,AV,NA
U3274,RNA_DNA,S3274RD1,NA,UBC_Hunt,AV,NA
U3275,RNA_DNA,S3275RD1,NA,UBC_Hunt,AV,NA
U3276,RNA_DNA,S3276RD1,NA,UBC_Hunt,AV,NA
U3277,RNA_DNA,S3277RD1,NA,UBC_Hunt,AV,NA
U3278,RNA_DNA,S3278RD1,NA,UBC_Hunt,AV,NA
U3279,RNA_DNA,S3279RD1,NA,UBC_Hunt,AV,NA
