sample_id,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5
JS00785,L_Adams,4,0.4607,L_Shuswap,4,0.4445,Quesnel_Horsef,3,0.0468,Horsefly,3,0.023,Eagle_L,4,0.0102
JS00786,Horsefly,3,0.6592,Quesnel_Horsef,3,0.1944,U_Horsefly,3,0.09,Chilko,3,0.0364,L_Adams,4,0.0167
JS00787,L_Shuswap,4,0.5336,L_Adams,4,0.4501,Portage_Cr,4,0.0108,Eagle_L,4,0.0036,MiddleShuswap,4,0.0009
JS00788,Chilko,3,0.6518,L_Adams,4,0.1452,Horsefly,3,0.115,Quesnel_Horsef,3,0.0462,Roaring,3,0.0216
JS00789,L_Adams,4,0.939,L_Shuswap,4,0.0214,Scotch,2,0.0212,Little,4,0.0058,Horsefly,3,0.0057
JS00790,Quesnel_Horsef,3,0.6851,Horsefly,3,0.2059,U_Horsefly,3,0.1029,McKinley,3,0.0027,L_Adams,4,0.0014
JS00811,Horsefly,3,0.9028,U_Horsefly,3,0.0735,Chilko,3,0.0137,L_Adams,4,0.0059,M_Horsefly,3,0.0014
JS00812,Horsefly,3,0.2751,L_Adams,4,0.2339,Quesnel_Horsef,3,0.2321,Chilko,3,0.2016,U_Horsefly,3,0.0212
JS00813,L_Adams,4,0.9934,Little,4,0.0028,Stellako,3,0.0016,Scotch,2,0.0011,L_Shuswap,4,0.0007
JS00814,L_Shuswap,4,0.9961,L_Adams,4,0.0039,,,,,,,,,
JS00815,Mitchell,3,0.9935,Wasko_Cr,3,0.0052,Blue_Lead_Ck,3,0.0006,Quesnel_Mitche,3,0.0004,Roaring,3,0.0003
JS00816,Scotch,2,0.6717,L_Adams,4,0.2944,L_Shuswap,4,0.0221,Seymour,2,0.011,Little,4,0.0005
JS00817,L_Shuswap,4,0.9816,L_Adams,4,0.0182,U_Horsefly,3,0.0001,Horsefly,3,0.0001,,,
JS00818,L_Adams,4,0.4091,Scotch,2,0.3568,L_Shuswap,4,0.2186,Seymour,2,0.0077,Little,4,0.0045
JS00819,Mitchell,3,0.8953,Roaring,3,0.0425,Wasko_Cr,3,0.033,Quesnel_Horsef,3,0.018,L_Adams,4,0.0026
JS00820,L_Adams,4,0.9666,Scotch,2,0.0183,Horsefly,3,0.0037,Seymour,2,0.0027,L_Shuswap,4,0.0022
JS00821,Horsefly,3,0.3719,Quesnel_Horsef,3,0.3318,Chilko,3,0.1135,U_Horsefly,3,0.0798,L_Adams,4,0.0775
JS00822,Chilko,3,0.7147,L_Adams,4,0.2285,Chilko_south,2,0.0482,Quesnel_Horsef,3,0.0032,Scotch,2,0.0025
JS00823,Kynock,1,0.2918,Felix,1,0.1428,Bivouac,1,0.1086,Gluskie,1,0.1016,Porter_Cr,1,0.1007
JS00824,L_Shuswap,4,0.78,L_Adams,4,0.2182,Little,4,0.0006,Eagle_L,4,0.0005,MiddleShuswap,4,0.0004
JS00825,Quesnel_Horsef,3,0.6753,Horsefly,3,0.2174,U_Horsefly,3,0.0813,Roaring,3,0.0128,Chilko,3,0.0038
JS00826,L_Adams,4,0.8583,Scotch,2,0.0975,L_Shuswap,4,0.0201,Portage_Cr,4,0.0131,Little,4,0.0057
JS00827,L_Shuswap,4,0.9908,L_Adams,4,0.009,Dust,1,0.0001,Seymour,2,0.0001,,,
JS00828,Chilko,3,0.9324,Pinchi_Cr,3,0.0176,Horsefly,3,0.0109,L_Adams,4,0.0091,Chilko_south,2,0.0054
JS00829,L_Shuswap,4,0.7859,Scotch,2,0.1238,L_Adams,4,0.0889,MiddleShuswap,4,0.0006,Seymour,2,0.0005
JS00830,L_Adams,4,0.8103,L_Shuswap,4,0.1633,Eagle_L,4,0.0132,Chilko,3,0.0081,Chilko_south,2,0.0029
JS00831,L_Shuswap,4,0.7353,L_Adams,4,0.2329,Scotch,2,0.0251,MiddleShuswap,4,0.0034,Seymour,2,0.0025
JS00832,L_Shuswap,4,0.9216,Scotch,2,0.0638,L_Adams,4,0.0138,Portage_Cr,4,0.0004,MiddleShuswap,4,0.0002
JS00833,Chilko,3,0.7494,L_Adams,4,0.107,Quesnel_Horsef,3,0.089,Chilko_south,2,0.0196,L_Shuswap,4,0.0083
JS00834,Mitchell,3,0.964,Wasko_Cr,3,0.0234,Roaring,3,0.0084,Quesnel_Mitche,3,0.0015,Quesnel_Horsef,3,0.0012
JS00835,L_Adams,4,0.7866,Chilko,3,0.1522,Scotch,2,0.0495,Seymour,2,0.0057,Little,4,0.0014
JS00836,Quesnel_Horsef,3,0.8585,U_Horsefly,3,0.0897,Horsefly,3,0.0414,Chilko,3,0.0023,M_Horsefly,3,0.0018
JS00837,Mitchell,3,0.988,Wasko_Cr,3,0.0086,Roaring,3,0.0025,Quesnel_Mitche,3,0.0009,,,
JS00838,Chilko,3,0.8345,L_Adams,4,0.1068,Bowron,2,0.0162,Quesnel_Horsef,3,0.0135,Chilko_south,2,0.0101
JS00839,Mitchell,3,0.9975,Quesnel_Mitche,3,0.0008,Wasko_Cr,3,0.0006,Roaring,3,0.0006,Blue_Lead_Ck,3,0.0005
JS00840,Horsefly,3,0.4264,Quesnel_Horsef,3,0.3206,Mitchell,3,0.1513,U_Horsefly,3,0.0398,Roaring,3,0.0256
DS00781,MiddleShuswap,4,0.731,L_Adams,4,0.144,L_Shuswap,4,0.124,Portage_Cr,4,0.001,,,
DS00782,Scotch,2,0.283,L_Adams,4,0.277,MiddleShuswap,4,0.275,L_Shuswap,4,0.117,Seymour,2,0.047
DS00783,L_Shuswap,4,0.691,L_Adams,4,0.192,MiddleShuswap,4,0.115,Eagle_L,4,0.001,Seymour,2,0.001
DS00784,L_Shuswap,4,0.58,Scotch,2,0.258,MiddleShuswap,4,0.081,L_Adams,4,0.042,Seymour,2,0.039
DS00785,Chilko,3,0.671,Chilko-North,3,0.26,L_Adams,4,0.046,MiddleShuswap,4,0.01,Seymour,2,0.006
DS00786,L_Shuswap,4,0.794,MiddleShuswap,4,0.17,L_Adams,4,0.036,,,,,,
DS00787,L_Adams,4,0.38,MiddleShuswap,4,0.192,L_Shuswap,4,0.18,Chilko-North,3,0.127,McKinley,3,0.062
DS00788,L_Adams,4,0.769,Scotch,2,0.078,L_Shuswap,4,0.072,MiddleShuswap,4,0.055,McKinley,3,0.011
DS00789,L_Adams,4,0.579,L_Shuswap,4,0.289,MiddleShuswap,4,0.13,Portage_Cr,4,0.002,,,
DS00790,L_Shuswap,4,0.654,MiddleShuswap,4,0.335,L_Adams,4,0.011,,,,,,
DS00791,L_Adams,4,0.868,MiddleShuswap,4,0.063,L_Shuswap,4,0.055,Seymour,2,0.005,McKinley,3,0.004
DS00792,L_Adams,4,0.799,Chilko,3,0.087,Seymour,2,0.059,M_Horsefly,3,0.017,Scotch,2,0.016
DS00794,Chilko-North,3,0.619,Chilko,3,0.381,,,,,,,,,
DS00795,Scotch,2,0.918,Seymour,2,0.047,L_Adams,4,0.021,L_Shuswap,4,0.01,MiddleShuswap,4,0.002
DS00797,Scotch,2,0.522,L_Adams,4,0.196,MiddleShuswap,4,0.092,Seymour,2,0.09,L_Shuswap,4,0.07
DS00798,L_Adams,4,0.961,MiddleShuswap,4,0.036,McKinley,3,0.002,Chilko,3,0.001,,,
DS00799,L_Shuswap,4,0.879,MiddleShuswap,4,0.116,L_Adams,4,0.005,,,,,,
DS00800,Scotch,2,0.866,Seymour,2,0.133,Eagle,2,0.001,,,,,,
DS00801,Scotch,2,0.863,Seymour,2,0.133,L_Adams,4,0.003,Eagle,2,0.001,,,
DS00802,Scotch,2,0.951,Seymour,2,0.048,Eagle,2,0.001,,,,,,
DS00803,L_Adams,4,0.843,MiddleShuswap,4,0.122,L_Shuswap,4,0.015,McKinley,3,0.012,Scotch,2,0.004
DS00804,MiddleShuswap,4,0.629,L_Shuswap,4,0.338,Scotch,2,0.026,Seymour,2,0.006,L_Adams,4,0.001
DS00805,L_Shuswap,4,0.63,L_Adams,4,0.248,Chilko-North,3,0.046,Chilko,3,0.034,MiddleShuswap,4,0.027
DS00806,MiddleShuswap,4,0.759,L_Shuswap,4,0.175,L_Adams,4,0.065,Chilko,3,0.001,,,
DS00807,L_Shuswap,4,0.755,MiddleShuswap,4,0.14,Scotch,2,0.081,L_Adams,4,0.019,Seymour,2,0.005
DS00808,L_Adams,4,0.48,McKinley,3,0.343,MiddleShuswap,4,0.086,L_Shuswap,4,0.075,L_Horsefly,3,0.005
DS00809,MiddleShuswap,4,0.464,L_Shuswap,4,0.321,L_Adams,4,0.21,Seymour,2,0.005,,,
DS00810,Scotch,2,0.537,L_Adams,4,0.213,L_Shuswap,4,0.141,MiddleShuswap,4,0.098,Seymour,2,0.01
DS00811,MiddleShuswap,4,0.561,L_Shuswap,4,0.437,L_Adams,4,0.002,,,,,,
DS00812,L_Shuswap,4,0.738,L_Adams,4,0.258,Scotch,2,0.004,,,,,,
DS00813,Mitchell,3,0.997,Blue_Lead_Ck,3,0.002,Roaring,3,0.001,,,,,,
DS00814,Scotch,2,0.967,Seymour,2,0.03,MiddleShuswap,4,0.003,,,,,,
DS00815,L_Shuswap,4,0.91,MiddleShuswap,4,0.088,L_Adams,4,0.002,,,,,,
DS00816,L_Adams,4,0.902,MiddleShuswap,4,0.073,L_Shuswap,4,0.024,Little,4,0.001,,,
DS00817,L_Shuswap,4,0.746,MiddleShuswap,4,0.241,L_Adams,4,0.013,,,,,,
DS00818,Chilko,3,0.876,Chilko-North,3,0.07,L_Adams,4,0.036,Birkenhead,3,0.01,L_Shuswap,4,0.004
DS00819,L_Adams,4,0.779,L_Shuswap,4,0.133,Chilko,3,0.061,MiddleShuswap,4,0.017,Scotch,2,0.003
DS00820,McKinley,3,0.837,L_Adams,4,0.072,L_Shuswap,4,0.042,M_Horsefly,3,0.032,MiddleShuswap,4,0.012
DS00821,MiddleShuswap,4,0.871,L_Shuswap,4,0.081,L_Adams,4,0.045,Seymour,2,0.002,McKinley,3,0.001
DS00822,Chilko,3,0.647,L_Adams,4,0.144,Chilko-North,3,0.076,MiddleShuswap,4,0.067,L_Shuswap,4,0.064
DS00823,MiddleShuswap,4,0.609,L_Shuswap,4,0.385,L_Adams,4,0.006,,,,,,
DS00825,L_Adams,4,0.854,L_Shuswap,4,0.072,MiddleShuswap,4,0.042,Seymour,2,0.011,Scotch,2,0.009
DS00826,L_Shuswap,4,0.697,MiddleShuswap,4,0.293,L_Adams,4,0.005,Seymour,2,0.003,Scotch,2,0.002
DS00827,McKinley,3,0.882,L_Adams,4,0.055,M_Horsefly,3,0.048,L_Horsefly,3,0.005,U_Horsefly,3,0.005
DS00828,L_Shuswap,4,0.739,MiddleShuswap,4,0.229,L_Adams,4,0.029,Seymour,2,0.002,Scotch,2,0.001
DS00829,MiddleShuswap,4,0.679,L_Shuswap,4,0.306,L_Adams,4,0.015,,,,,,
DS00830,L_Adams,4,0.741,McKinley,3,0.117,Chilko,3,0.052,MiddleShuswap,4,0.049,Chilko-North,3,0.02
DS00831,Chilko,3,0.84,Chilko-North,3,0.156,MiddleShuswap,4,0.001,L_Adams,4,0.001,Narrows,1,0.001
DS00832,L_Adams,4,0.817,L_Shuswap,4,0.125,MiddleShuswap,4,0.052,Portage_Cr,4,0.004,McKinley,3,0.001
DS00834,McKinley,3,0.964,Chilko,3,0.019,M_Horsefly,3,0.007,L_Horsefly,3,0.004,U_Horsefly,3,0.004
DS00835,L_Shuswap,4,0.786,MiddleShuswap,4,0.191,L_Adams,4,0.013,Scotch,2,0.007,Seymour,2,0.002
DS00836,L_Shuswap,4,0.571,MiddleShuswap,4,0.423,L_Adams,4,0.005,Scotch,2,0.001,,,
DS00837,Seymour,2,0.499,Scotch,2,0.431,Eagle,2,0.07,,,,,,
DS00838,MiddleShuswap,4,0.531,L_Adams,4,0.27,L_Shuswap,4,0.193,Scotch,2,0.004,Seymour,2,0.001
DS00839,L_Shuswap,4,0.752,Chilko-North,3,0.131,L_Adams,4,0.116,McKinley,3,0.001,,,
DS00861,L_Shuswap,4,0.708,L_Adams,4,0.252,MiddleShuswap,4,0.028,Portage_Cr,4,0.012,,,
DS00863,MiddleShuswap,4,0.705,L_Shuswap,4,0.218,L_Adams,4,0.075,Bivouac,1,0.001,Seymour,2,0.001
DS00864,L_Shuswap,4,0.913,L_Adams,4,0.064,MiddleShuswap,4,0.02,Seymour,2,0.003,,,
DS00865,L_Shuswap,4,0.794,MiddleShuswap,4,0.186,L_Adams,4,0.02,,,,,,
DS00866,L_Adams,4,0.721,Scotch,2,0.262,MiddleShuswap,4,0.007,Seymour,2,0.004,L_Shuswap,4,0.002
DS00867,L_Shuswap,4,0.445,MiddleShuswap,4,0.309,L_Adams,4,0.246,,,,,,
DS00868,Scotch,2,0.681,Seymour,2,0.31,Eagle,2,0.008,L_Adams,4,0.001,,,
DS00869,MiddleShuswap,4,0.898,L_Adams,4,0.077,L_Shuswap,4,0.025,,,,,,
DS00870,Scotch,2,0.856,Seymour,2,0.119,L_Adams,4,0.019,Eagle,2,0.006,,,
DS00871,L_Shuswap,4,0.835,MiddleShuswap,4,0.164,L_Adams,4,0.001,,,,,,
DS00872,MiddleShuswap,4,0.497,L_Shuswap,4,0.452,L_Adams,4,0.048,Scotch,2,0.002,Portage_Cr,4,0.001
DS00873,Chilko-North,3,0.633,Chilko,3,0.362,McKinley,3,0.004,L_Adams,4,0.001,,,
DS00874,Scotch,2,0.973,L_Adams,4,0.02,Seymour,2,0.005,MiddleShuswap,4,0.002,,,
DS00875,L_Adams,4,0.654,MiddleShuswap,4,0.254,L_Shuswap,4,0.088,Seymour,2,0.003,M_Horsefly,3,0.001
DS00876,L_Shuswap,4,0.655,MiddleShuswap,4,0.341,L_Adams,4,0.004,,,,,,
DS00877,Chilko,3,0.518,L_Adams,4,0.22,MiddleShuswap,4,0.093,Seymour,2,0.072,Eagle,2,0.059
DS00878,Mitchell,3,0.998,Blue_Lead_Ck,3,0.002,,,,,,,,,
DS00879,L_Shuswap,4,0.665,MiddleShuswap,4,0.316,L_Adams,4,0.018,Seymour,2,0.001,,,
DS00880,L_Shuswap,4,0.695,MiddleShuswap,4,0.271,L_Adams,4,0.034,,,,,,
JS00841,L_Shuswap,4,0.752,MiddleShuswap,4,0.168,L_Adams,4,0.08,,,,,,
JS00842,L_Adams,4,0.836,MiddleShuswap,4,0.104,L_Shuswap,4,0.06,,,,,,
JS00843,Scotch,2,0.859,Seymour,2,0.116,L_Shuswap,4,0.013,L_Adams,4,0.011,Eagle,2,0.001
JS00844,Chilko-North,3,0.644,Chilko,3,0.356,,,,,,,,,
JS00845,Scotch,2,0.981,Seymour,2,0.019,,,,,,,,,
JS00846,McKinley,3,0.891,L_Adams,4,0.033,M_Horsefly,3,0.026,MiddleShuswap,4,0.021,L_Horsefly,3,0.009
JS00847,Seymour,2,0.56,Scotch,2,0.311,Eagle,2,0.129,,,,,,
JS00848,L_Adams,4,0.947,MiddleShuswap,4,0.028,L_Shuswap,4,0.022,Chilko,3,0.002,Portage_Cr,4,0.001
JS00849,Scotch,2,0.705,MiddleShuswap,4,0.133,L_Shuswap,4,0.075,Seymour,2,0.056,L_Adams,4,0.029
JS00850,Chilko-North,3,0.955,Chilko,3,0.035,McKinley,3,0.004,MiddleShuswap,4,0.003,L_Shuswap,4,0.003
JS00851,Chilko-North,3,1,,,,,,,,,,,,
JS00852,Chilko,3,0.992,Chilko-North,3,0.005,Blackwater,1,0.001,L_Adams,4,0.001,McKinley,3,0.001
JS00853,MiddleShuswap,4,0.399,L_Adams,4,0.341,L_Shuswap,4,0.193,McKinley,3,0.065,M_Horsefly,3,0.002
JS00854,Scotch,2,0.383,MiddleShuswap,4,0.347,Seymour,2,0.185,L_Adams,4,0.046,L_Shuswap,4,0.024
JS00855,MiddleShuswap,4,0.908,L_Shuswap,4,0.055,Seymour,2,0.022,L_Adams,4,0.013,Eagle,2,0.002
JS00856,Chilko,3,0.975,L_Adams,4,0.017,Chilko-North,3,0.005,Blackwater,1,0.003,,,
JS00857,Mitchell,3,0.996,Basin_Cr,17,0.001,Chilko,3,0.001,Blue_Lead_Ck,3,0.001,Roaring,3,0.001
JS00858,Scotch,2,0.946,Seymour,2,0.051,Eagle,2,0.002,L_Adams,4,0.001,,,
JS00859,MiddleShuswap,4,0.674,L_Shuswap,4,0.195,L_Adams,4,0.115,Seymour,2,0.007,Blackwater,1,0.003
JS00860,L_Adams,4,0.919,Chilko,3,0.032,Scotch,2,0.02,MiddleShuswap,4,0.014,L_Shuswap,4,0.009
JS00861,MiddleShuswap,4,0.874,L_Shuswap,4,0.12,L_Adams,4,0.006,,,,,,
JS00862,L_Adams,4,0.771,L_Shuswap,4,0.1,MiddleShuswap,4,0.068,Chilko,3,0.052,Seymour,2,0.004
JS00863,MiddleShuswap,4,0.778,L_Adams,4,0.069,L_Shuswap,4,0.065,Chilko,3,0.05,Seymour,2,0.036
JS00864,Chilko,3,0.5,L_Adams,4,0.256,McKinley,3,0.192,L_Shuswap,4,0.024,M_Horsefly,3,0.018
JS00865,L_Shuswap,4,0.716,MiddleShuswap,4,0.265,L_Adams,4,0.019,,,,,,
JS00866,MiddleShuswap,4,0.619,L_Shuswap,4,0.376,L_Adams,4,0.005,,,,,,
JS00867,Mitchell,3,1,,,,,,,,,,,,
JS00868,McKinley,3,0.814,M_Horsefly,3,0.074,Chilko-North,3,0.041,L_Adams,4,0.024,Chilko,3,0.017
JS00869,L_Shuswap,4,0.531,MiddleShuswap,4,0.416,L_Adams,4,0.042,Chilko,3,0.005,McKinley,3,0.003
JS00871,L_Adams,4,0.901,L_Shuswap,4,0.058,MiddleShuswap,4,0.031,Portage_Cr,4,0.01,,,
JS00872,L_Shuswap,4,0.901,MiddleShuswap,4,0.089,L_Adams,4,0.007,Portage_Cr,4,0.003,,,
JS00873,L_Adams,4,0.447,MiddleShuswap,4,0.375,L_Shuswap,4,0.175,Portage_Cr,4,0.003,,,
JS00874,MiddleShuswap,4,0.586,L_Adams,4,0.214,L_Shuswap,4,0.11,Scotch,2,0.072,Seymour,2,0.016
JS00875,L_Shuswap,4,0.546,MiddleShuswap,4,0.439,Birkenhead,3,0.007,Chilko,3,0.004,L_Adams,4,0.002
JS00876,Chilko,3,0.445,McKinley,3,0.382,L_Adams,4,0.112,Chilko-North,3,0.029,M_Horsefly,3,0.015
JS00877,MiddleShuswap,4,0.55,L_Shuswap,4,0.443,L_Adams,4,0.007,,,,,,
JS00878,MiddleShuswap,4,0.846,L_Adams,4,0.121,L_Shuswap,4,0.032,Chilko,3,0.001,,,
JS00879,L_Shuswap,4,0.587,MiddleShuswap,4,0.412,Chilko-North,3,0.001,,,,,,
JS00880,L_Shuswap,4,0.919,MiddleShuswap,4,0.066,L_Adams,4,0.015,,,,,,
JS00921,Chilko,3,0.851,Chilko-North,3,0.069,Blackwater,1,0.041,L_Adams,4,0.033,Narrows,1,0.003
JS00922,Chilko,3,0.599,Chilko-North,3,0.383,MiddleShuswap,4,0.012,L_Adams,4,0.004,McKinley,3,0.001
JS00923,L_Shuswap,4,0.798,MiddleShuswap,4,0.197,L_Adams,4,0.005,,,,,,
JS00924,L_Shuswap,4,0.528,MiddleShuswap,4,0.275,L_Adams,4,0.12,Scotch,2,0.073,Seymour,2,0.004
JS00925,Scotch,2,0.951,L_Adams,4,0.034,L_Shuswap,4,0.013,Seymour,2,0.002,,,
JS00926,L_Adams,4,0.914,Seymour,2,0.062,Chilko,3,0.007,Scotch,2,0.007,McKinley,3,0.003
JS00927,Scotch,2,0.467,Seymour,2,0.3,L_Adams,4,0.127,L_Shuswap,4,0.058,MiddleShuswap,4,0.027
JS00929,McKinley,3,0.37,L_Shuswap,4,0.229,L_Adams,4,0.209,MiddleShuswap,4,0.164,M_Horsefly,3,0.022
JS00930,Mitchell,3,0.824,McKinley,3,0.106,Blue_Lead_Ck,3,0.022,M_Horsefly,3,0.017,Roaring,3,0.016
DS01241,McKinley,3,0.668,Chilko,3,0.14,Mitchell,3,0.121,Quesnel_Decept,3,0.022,Roaring,3,0.022
DS01242,MiddleShuswap,4,0.237,L_Adams,4,0.236,L_Shuswap,4,0.224,Chilko,3,0.129,Chilko-North,3,0.054
DS01243,Scotch,2,0.715,Seymour,2,0.279,Eagle,2,0.005,L_Adams,4,0.001,,,
DS01244,L_Shuswap,4,0.731,MiddleShuswap,4,0.249,L_Adams,4,0.013,Scotch,2,0.007,,,
DS01245,L_Adams,4,0.783,MiddleShuswap,4,0.139,L_Shuswap,4,0.063,Scotch,2,0.006,Little,4,0.003
DS01246,L_Shuswap,4,0.632,MiddleShuswap,4,0.368,,,,,,,,,
DS01247,MiddleShuswap,4,0.454,L_Shuswap,4,0.379,L_Adams,4,0.167,,,,,,
DS01248,L_Adams,4,0.948,L_Shuswap,4,0.028,MiddleShuswap,4,0.021,Scotch,2,0.002,Portage_Cr,4,0.001
DS01249,Chilko,3,0.834,Chilko-North,3,0.126,McKinley,3,0.039,M_Horsefly,3,0.001,,,
DS01250,L_Shuswap,4,0.462,Chilko-North,3,0.382,MiddleShuswap,4,0.085,L_Adams,4,0.04,Chilko,3,0.017
JS00931,L_Shuswap,4,0.313,MiddleShuswap,4,0.29,Scotch,2,0.195,L_Adams,4,0.193,Seymour,2,0.009
JS00932,L_Shuswap,4,0.643,MiddleShuswap,4,0.343,L_Adams,4,0.014,,,,,,
JS00933,L_Adams,4,0.626,MiddleShuswap,4,0.261,L_Shuswap,4,0.111,Portage_Cr,4,0.002,,,
JS00934,L_Adams,4,0.955,MiddleShuswap,4,0.028,L_Shuswap,4,0.014,McKinley,3,0.003,,,
JS00935,MiddleShuswap,4,0.316,Seymour,2,0.207,L_Adams,4,0.175,Scotch,2,0.157,L_Shuswap,4,0.141
JS00936,Chilko-North,3,0.553,Chilko,3,0.444,L_Adams,4,0.002,L_Shuswap,4,0.001,,,
JS00937,L_Shuswap,4,0.69,MiddleShuswap,4,0.207,L_Adams,4,0.099,Seymour,2,0.003,Portage_Cr,4,0.001
JS00938,Chilko,3,0.973,Chilko-North,3,0.026,L_Adams,4,0.001,,,,,,
JS00939,Scotch,2,0.647,Seymour,2,0.284,Eagle,2,0.035,L_Adams,4,0.033,L_Shuswap,4,0.001
JS00940,Mitchell,3,0.997,Blue_Lead_Ck,3,0.002,Quesnel_Mitche,3,0.001,,,,,,
JS00961,L_Adams,4,0.833,MiddleShuswap,4,0.098,Seymour,2,0.027,L_Shuswap,4,0.021,Scotch,2,0.021
JS00962,Scotch,2,0.872,Seymour,2,0.113,MiddleShuswap,4,0.009,Eagle,2,0.004,YellowBluff,16,0.001
JS00963,MiddleShuswap,4,0.611,L_Adams,4,0.266,L_Shuswap,4,0.098,Scotch,2,0.016,Seymour,2,0.009
JS00964,L_Adams,4,0.537,L_Shuswap,4,0.189,MiddleShuswap,4,0.117,Chilko,3,0.068,Seymour,2,0.053
JS00965,Scotch,2,0.928,Seymour,2,0.071,Eagle,2,0.001,,,,,,
JS00966,MiddleShuswap,4,0.592,L_Shuswap,4,0.404,L_Adams,4,0.002,McKinley,3,0.002,,,
JS00967,Chilko,3,0.889,Chilko-North,3,0.067,L_Adams,4,0.026,Mitchell,3,0.009,L_Shuswap,4,0.003
JS00968,L_Shuswap,4,0.784,L_Adams,4,0.212,MiddleShuswap,4,0.004,,,,,,
JS00969,L_Shuswap,4,0.769,L_Adams,4,0.202,MiddleShuswap,4,0.014,Scotch,2,0.011,McKinley,3,0.004
JS00970,L_Adams,4,0.753,L_Shuswap,4,0.155,MiddleShuswap,4,0.073,Seymour,2,0.009,Scotch,2,0.006
JS00971,L_Shuswap,4,0.926,MiddleShuswap,4,0.073,L_Adams,4,0.001,,,,,,
JS00972,Scotch,2,0.876,Seymour,2,0.117,Eagle,2,0.006,L_Adams,4,0.001,,,
JS00973,McKinley,3,0.957,M_Horsefly,3,0.037,L_Adams,4,0.003,L_Horsefly,3,0.002,Quesnel_Horsef,3,0.001
JS00974,Chilko-North,3,0.917,Chilko,3,0.074,L_Adams,4,0.004,MiddleShuswap,4,0.003,L_Shuswap,4,0.001
JS00975,L_Adams,4,0.558,Chilko,3,0.279,Chilko-North,3,0.091,MiddleShuswap,4,0.044,L_Shuswap,4,0.016
JS00976,L_Adams,4,0.411,MiddleShuswap,4,0.394,L_Shuswap,4,0.158,Chilko,3,0.02,Seymour,2,0.006
JS00977,Chilko,3,0.413,McKinley,3,0.325,L_Adams,4,0.177,Chilko-North,3,0.069,MiddleShuswap,4,0.013
JS00978,L_Adams,4,0.771,L_Shuswap,4,0.087,Scotch,2,0.048,MiddleShuswap,4,0.031,Chilko,3,0.025
JS00979,Scotch,2,0.919,Seymour,2,0.081,,,,,,,,,
JS00980,Chilko,3,0.828,Blackwater,1,0.092,McKinley,3,0.062,FiveMile,1,0.006,Forfar,1,0.005
JS00981,L_Adams,4,0.661,MiddleShuswap,4,0.149,Chilko-North,3,0.101,Chilko,3,0.049,L_Shuswap,4,0.032
JS00982,McKinley,3,0.875,L_Adams,4,0.055,M_Horsefly,3,0.044,MiddleShuswap,4,0.005,L_Shuswap,4,0.005
JS00983,MiddleShuswap,4,0.548,L_Adams,4,0.353,L_Shuswap,4,0.054,McKinley,3,0.014,Seymour,2,0.009
JS00984,McKinley,3,0.967,Chilko,3,0.013,L_Adams,4,0.009,M_Horsefly,3,0.007,Quesnel_Horsef,3,0.002
JS00985,Chilko,3,0.655,L_Adams,4,0.227,Seymour,2,0.031,MiddleShuswap,4,0.031,Chilko-North,3,0.027
JS00986,L_Shuswap,4,0.782,MiddleShuswap,4,0.218,,,,,,,,,
JS00987,Chilko,3,0.903,Chilko-North,3,0.097,,,,,,,,,
JS00988,L_Adams,4,0.93,MiddleShuswap,4,0.021,L_Shuswap,4,0.016,Seymour,2,0.016,Blackwater,1,0.008
JS00989,MiddleShuswap,4,0.396,L_Shuswap,4,0.318,L_Adams,4,0.285,Scotch,2,0.001,,,
JS00990,L_Adams,4,0.626,MiddleShuswap,4,0.349,L_Shuswap,4,0.019,Chilko,3,0.006,,,
JS00991,Chilko-North,3,0.845,Chilko,3,0.131,L_Adams,4,0.01,MiddleShuswap,4,0.006,L_Shuswap,4,0.005
JS00992,L_Shuswap,4,0.733,L_Adams,4,0.139,MiddleShuswap,4,0.096,Seymour,2,0.031,Eagle,2,0.001
JS00993,MiddleShuswap,4,0.877,L_Shuswap,4,0.094,L_Adams,4,0.027,Seymour,2,0.001,Chilko,3,0.001
JS00994,Scotch,2,0.928,Seymour,2,0.068,MiddleShuswap,4,0.004,,,,,,
JS00995,L_Adams,4,0.396,MiddleShuswap,4,0.311,Chilko,3,0.127,L_Shuswap,4,0.12,Chilko-North,3,0.046
JS00996,Scotch,2,0.76,Seymour,2,0.232,Eagle,2,0.006,L_Adams,4,0.001,Mitchell,3,0.001
JS00997,L_Shuswap,4,0.402,MiddleShuswap,4,0.36,L_Adams,4,0.229,Scotch,2,0.009,,,
JS00998,Scotch,2,0.386,MiddleShuswap,4,0.254,L_Adams,4,0.137,Seymour,2,0.126,L_Shuswap,4,0.03
JS00999,MiddleShuswap,4,0.562,L_Adams,4,0.267,L_Shuswap,4,0.163,Scotch,2,0.006,Seymour,2,0.002
JS01000,Scotch,2,0.664,Seymour,2,0.326,Eagle,2,0.006,L_Adams,4,0.004,,,
JS01041,L_Adams,4,0.474,MiddleShuswap,4,0.397,L_Shuswap,4,0.098,Scotch,2,0.028,Eagle,2,0.003
JS01042,L_Adams,4,0.977,MiddleShuswap,4,0.011,L_Shuswap,4,0.008,McKinley,3,0.001,Scotch,2,0.001
JS01043,MiddleShuswap,4,0.517,L_Shuswap,4,0.222,Chilko,3,0.08,McKinley,3,0.063,L_Adams,4,0.058
