ufn,cm_lab,cpaf_lab,caf_lab,cgf_lab,ucal_lab,lpaf_lab,lpam_lab,lam_lab,laf_lab,lgf_lab,ulep_lab,lab_count_motiles,comments,quality_level,quality_log
U10371,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10372,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10373,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10374,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10402,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10408,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10411,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10441,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10443,0,0,0,0,0,0,0,0,0,0,1,1,NA,Raw,NA
U10444,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10447,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10449,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10450,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10481,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10482,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10483,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10484,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10485,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10487,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10488,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10489,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10490,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10491,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10492,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10493,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10494,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10495,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10496,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10497,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10498,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10499,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10500,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10501,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10502,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10503,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U10505,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10507,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10508,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10509,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10510,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10511,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10512,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10513,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10514,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10516,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10518,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10519,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10523,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10524,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10526,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10528,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10529,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10530,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U10542,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10543,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12401,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12402,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12403,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12404,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12405,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12406,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12407,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12409,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12411,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12412,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12413,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12414,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12415,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12416,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12418,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12419,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12421,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12422,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12551,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12553,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12554,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12555,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12557,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12441,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12442,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12443,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12444,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12445,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12446,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12448,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12449,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12450,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12451,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12452,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12453,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12454,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12455,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12456,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12457,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12458,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10566,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10571,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10572,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10573,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10574,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10575,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10576,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10577,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10578,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10579,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10580,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U10581,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10582,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10584,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10585,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10586,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10587,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10588,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10589,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10590,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10591,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10592,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10593,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10594,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10595,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10602,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10603,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10604,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10605,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10606,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10607,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10608,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10621,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10622,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10643,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10645,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10646,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10649,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10651,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10652,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10653,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10656,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10657,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10659,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10660,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10661,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10662,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10663,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10665,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10666,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10667,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10668,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10669,0,1,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U10670,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10681,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10682,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10683,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10684,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U10685,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10686,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10687,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10688,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10689,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10690,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12562,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12564,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12568,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12571,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12572,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12573,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12574,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12575,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12576,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12577,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12578,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12579,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12580,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12581,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12582,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12583,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12584,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12585,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12586,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12587,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12588,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12589,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12590,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10963,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10965,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10967,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10968,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10971,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U10972,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10973,0,1,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U10974,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10975,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10976,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10977,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10978,1,2,0,0,0,0,0,0,0,0,0,3,NA,Raw,NA
U10979,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10980,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10981,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10982,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10983,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10984,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U10985,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10986,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10987,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10988,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10989,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10990,0,0,0,0,0,0,1,0,0,0,0,1,NA,Raw,NA
U12602,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12603,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12605,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12606,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12607,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12608,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12609,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12610,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12612,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12613,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12614,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12615,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12616,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12617,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12618,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12619,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11022,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12651,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12652,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12653,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12654,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12655,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12656,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12657,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12658,1,0,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U12659,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12660,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12661,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12662,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12663,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12664,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12665,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12666,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12667,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12669,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12670,0,0,0,0,0,1,0,0,0,0,0,1,NA,Raw,NA
U12681,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12682,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12683,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12684,0,0,0,0,0,1,0,0,0,0,0,1,NA,Raw,NA
U12685,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12686,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12687,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12688,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12689,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12690,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U12691,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12692,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12695,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12696,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12699,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12700,2,0,0,1,0,0,1,0,0,0,0,4,NA,Raw,NA
U12701,1,0,1,1,0,0,0,0,0,0,0,3,NA,Raw,NA
U12704,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12705,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12706,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12707,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12708,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12709,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12710,1,1,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U11041,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11042,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11043,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11044,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11046,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U11047,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11048,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11049,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11050,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11051,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11052,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11053,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11054,0,2,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U11055,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11056,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11058,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11059,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11060,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11061,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11062,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11063,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11064,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11065,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11066,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11067,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11068,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11069,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11081,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11083,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11084,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11085,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11087,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11088,0,0,0,0,0,0,1,0,0,0,0,1,NA,Raw,NA
U11089,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U11090,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12721,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12722,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12723,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12724,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12725,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12726,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12727,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12728,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12729,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12730,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12731,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U12732,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12733,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12734,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12735,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12736,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12737,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12738,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12739,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12740,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12741,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12742,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12743,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12744,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12745,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12746,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12747,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12749,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12750,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12751,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12761,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12762,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12763,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12765,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12766,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12767,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12768,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12769,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12770,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U11161,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U11162,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11163,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U11164,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11165,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11166,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U11168,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U11169,1,0,0,0,1,0,0,0,0,0,0,2,NA,Raw,NA
U11170,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12771,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12772,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U12773,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12774,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12775,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12781,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12782,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U12783,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12784,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12785,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12786,0,0,0,3,0,0,0,0,0,0,0,3,NA,Raw,NA
U12787,1,0,1,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U12788,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U12789,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12790,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U12804,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
