ufn,survey_date,site_id,species,louse_species,n_lice,year,region
U23467,2020-06-16,D09,CU,motile_caligus,0,2020,DI
U23465,2020-06-16,D09,CU,motile_caligus,1,2020,DI
U23463,2020-06-16,D09,CU,motile_caligus,0,2020,DI
U23462,2020-06-16,D09,CU,motile_caligus,0,2020,DI
U21791,2020-05-27,D27,CU,motile_caligus,0,2020,DI
U23313,2020-06-08,D09,CU,motile_caligus,0,2020,DI
U23311,2020-06-08,D09,CU,motile_caligus,4,2020,DI
U23312,2020-06-08,D09,CU,motile_caligus,0,2020,DI
U23292,2020-06-02,D09,CU,motile_caligus,0,2020,DI
U23293,2020-06-02,D09,CU,motile_caligus,0,2020,DI
U23291,2020-06-02,D09,CU,motile_caligus,0,2020,DI
U23041,2020-06-29,D09,CU,motile_caligus,1,2020,DI
U23043,2020-06-29,D09,CU,motile_caligus,0,2020,DI
U23042,2020-06-29,D09,CU,motile_caligus,2,2020,DI
U23152,2020-07-07,D27,CU,motile_caligus,3,2020,DI
U23151,2020-07-07,D27,CU,motile_caligus,2,2020,DI
U16703,2018-06-14,J09,SO,motile_caligus,0,2018,JS
U16893,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U17231,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U16513,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16514,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16515,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16519,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16520,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16804,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U16802,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U16751,2018-06-20,J02,SO,motile_caligus,2,2018,JS
U16752,2018-06-20,J02,SO,motile_caligus,0,2018,JS
U16756,2018-06-20,J02,SO,motile_caligus,0,2018,JS
U16754,2018-06-20,J02,SO,motile_caligus,0,2018,JS
U16755,2018-06-20,J02,SO,motile_caligus,0,2018,JS
U16757,2018-06-20,J02,SO,motile_caligus,0,2018,JS
U16758,2018-06-20,J02,SO,motile_caligus,0,2018,JS
U16702,2018-06-14,J09,SO,motile_caligus,0,2018,JS
U16705,2018-06-14,J09,SO,motile_caligus,1,2018,JS
U16704,2018-06-14,J09,SO,motile_caligus,2,2018,JS
U16706,2018-06-14,J09,SO,motile_caligus,1,2018,JS
U16897,2018-06-21,J09,SO,motile_caligus,1,2018,JS
U16891,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U16892,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U16899,2018-06-21,J09,SO,motile_caligus,1,2018,JS
U16900,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U16896,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U16894,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U16895,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U16898,2018-06-21,J09,SO,motile_caligus,0,2018,JS
U16707,2018-06-14,J09,SO,motile_caligus,1,2018,JS
U16708,2018-06-14,J09,SO,motile_caligus,0,2018,JS
U16709,2018-06-14,J09,SO,motile_caligus,0,2018,JS
U16710,2018-06-14,J09,SO,motile_caligus,0,2018,JS
U17351,2018-06-20,D10,SO,motile_caligus,2,2018,DI
U17352,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17353,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17354,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17355,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17356,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17357,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17358,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17359,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U17360,2018-06-20,D10,SO,motile_caligus,0,2018,DI
U16954,2018-06-23,J03,SO,motile_caligus,0,2018,JS
U16953,2018-06-23,J03,SO,motile_caligus,1,2018,JS
U16952,2018-06-23,J03,SO,motile_caligus,0,2018,JS
U16951,2018-06-23,J03,SO,motile_caligus,0,2018,JS
U16955,2018-06-23,J03,SO,motile_caligus,0,2018,JS
U17429,2018-06-11,D09,SO,motile_caligus,1,2018,DI
U17425,2018-06-11,D09,SO,motile_caligus,0,2018,DI
U17422,2018-06-11,D09,SO,motile_caligus,0,2018,DI
U17423,2018-06-11,D09,SO,motile_caligus,1,2018,DI
U17426,2018-06-11,D09,SO,motile_caligus,0,2018,DI
U17421,2018-06-11,D09,SO,motile_caligus,1,2018,DI
U17430,2018-06-11,D09,SO,motile_caligus,1,2018,DI
U17424,2018-06-11,D09,SO,motile_caligus,0,2018,DI
U17427,2018-06-11,D09,SO,motile_caligus,0,2018,DI
U17428,2018-06-11,D09,SO,motile_caligus,0,2018,DI
U17233,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17941,2018-06-28,J09,SO,motile_caligus,1,2018,JS
U17942,2018-06-28,J09,SO,motile_caligus,0,2018,JS
U17943,2018-06-28,J09,SO,motile_caligus,1,2018,JS
U17944,2018-06-28,J09,SO,motile_caligus,0,2018,JS
U16881,2018-06-03,J03,SO,motile_caligus,1,2018,JS
U16882,2018-06-03,J03,SO,motile_caligus,0,2018,JS
U16883,2018-06-03,J03,SO,motile_caligus,0,2018,JS
U16884,2018-06-03,J03,SO,motile_caligus,0,2018,JS
U16885,2018-06-03,J03,SO,motile_caligus,2,2018,JS
U16889,2018-06-03,J03,SO,motile_caligus,0,2018,JS
U16886,2018-06-03,J03,SO,motile_caligus,0,2018,JS
U16887,2018-06-03,J03,SO,motile_caligus,0,2018,JS
U16888,2018-06-03,J03,SO,motile_caligus,0,2018,JS
U16890,2018-06-03,J03,SO,motile_caligus,1,2018,JS
U16512,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U17235,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17237,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17238,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17234,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17232,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17240,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17239,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U17236,2018-06-07,D10,SO,motile_caligus,0,2018,DI
U16516,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16517,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16518,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16806,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U16810,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U16808,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U16809,2018-06-07,J09,SO,motile_caligus,1,2018,JS
U16803,2018-06-07,J09,SO,motile_caligus,1,2018,JS
U16805,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U16801,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U16807,2018-06-07,J09,SO,motile_caligus,0,2018,JS
U17891,2018-06-28,J09,SO,motile_caligus,0,2018,JS
U17291,2018-06-13,D10,PI,motile_caligus,0,2018,DI
U17072,2018-06-27,D09,SO,motile_caligus,0,2018,DI
U17071,2018-06-27,D09,SO,motile_caligus,0,2018,DI
U16581,2018-06-23,J03,SO,motile_caligus,0,2018,JS
U16585,2018-06-23,J03,SO,motile_caligus,0,2018,JS
U16584,2018-06-23,J03,SO,motile_caligus,0,2018,JS
U17227,2018-08-01,D09,PI,motile_caligus,2,2018,DI
U17222,2018-08-01,D09,PI,motile_caligus,1,2018,DI
U17221,2018-08-01,D09,PI,motile_caligus,2,2018,DI
U17223,2018-08-01,D09,PI,motile_caligus,0,2018,DI
U17224,2018-08-01,D09,PI,motile_caligus,3,2018,DI
U17230,2018-08-01,D09,PI,motile_caligus,0,2018,DI
U17225,2018-08-01,D09,PI,motile_caligus,1,2018,DI
U17226,2018-08-01,D09,PI,motile_caligus,1,2018,DI
U17228,2018-08-01,D09,PI,motile_caligus,1,2018,DI
U15645,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15646,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15647,2017-06-12,D09,SO,motile_caligus,4,2017,DI
U15648,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15649,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15650,2017-06-12,D09,CU,motile_caligus,1,2017,DI
U15651,2017-06-12,D09,CU,motile_caligus,0,2017,DI
U15652,2017-06-12,D09,CU,motile_caligus,0,2017,DI
U15653,2017-06-12,D09,CU,motile_caligus,1,2017,DI
U15654,2017-06-12,D09,CU,motile_caligus,1,2017,DI
U15655,2017-06-12,D09,CU,motile_caligus,0,2017,DI
U15656,2017-06-12,D09,CU,motile_caligus,0,2017,DI
U15657,2017-06-12,D09,CU,motile_caligus,1,2017,DI
U15658,2017-06-12,D09,CU,motile_caligus,1,2017,DI
U15659,2017-06-12,D09,CU,motile_caligus,1,2017,DI
U15660,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15661,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15662,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15663,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15664,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15665,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15666,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15667,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15668,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15669,2017-06-13,D27,CU,motile_caligus,0,2017,DI
U15670,2017-06-13,D27,SO,motile_caligus,12,2017,DI
U15671,2017-06-13,D27,SO,motile_caligus,1,2017,DI
U15672,2017-06-13,D27,SO,motile_caligus,0,2017,DI
U15673,2017-06-13,D27,SO,motile_caligus,0,2017,DI
U15674,2017-06-13,D27,SO,motile_caligus,1,2017,DI
U15675,2017-06-13,D27,SO,motile_caligus,0,2017,DI
U15676,2017-06-13,D27,SO,motile_caligus,0,2017,DI
U15677,2017-06-13,D27,SO,motile_caligus,2,2017,DI
U15678,2017-06-13,D27,SO,motile_caligus,1,2017,DI
U15679,2017-06-13,D27,SO,motile_caligus,1,2017,DI
U15680,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15681,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15682,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15683,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15684,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15685,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15686,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15687,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15688,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15689,2017-06-20,J02,SO,motile_caligus,0,2017,JS
U15690,2017-06-20,J02,CU,motile_caligus,2,2017,JS
U15691,2017-06-20,J02,CU,motile_caligus,0,2017,JS
U15692,2017-06-20,J02,CU,motile_caligus,0,2017,JS
U15693,2017-06-20,J02,CU,motile_caligus,2,2017,JS
U15694,2017-06-20,J02,CU,motile_caligus,0,2017,JS
U15695,2017-06-20,J02,CU,motile_caligus,0,2017,JS
U15696,2017-06-20,J02,CU,motile_caligus,0,2017,JS
U15697,2017-06-20,J02,CU,motile_caligus,0,2017,JS
U15698,2017-06-20,J02,CU,motile_caligus,1,2017,JS
U15699,2017-06-20,J02,CU,motile_caligus,0,2017,JS
U15700,2017-06-21,J09,SO,motile_caligus,1,2017,JS
U15701,2017-06-21,J09,SO,motile_caligus,1,2017,JS
U15702,2017-06-21,J09,SO,motile_caligus,0,2017,JS
U15703,2017-06-21,J09,SO,motile_caligus,0,2017,JS
U15704,2017-06-21,J09,SO,motile_caligus,0,2017,JS
U15705,2017-06-21,J09,SO,motile_caligus,1,2017,JS
U15706,2017-06-21,J09,SO,motile_caligus,1,2017,JS
U15707,2017-06-21,J09,SO,motile_caligus,0,2017,JS
U15708,2017-06-21,J09,SO,motile_caligus,0,2017,JS
U15709,2017-06-21,J09,SO,motile_caligus,0,2017,JS
U15710,2017-06-21,J09,CU,motile_caligus,0,2017,JS
U15711,2017-06-21,J09,CU,motile_caligus,1,2017,JS
U15712,2017-06-21,J09,CU,motile_caligus,0,2017,JS
U15713,2017-06-21,J09,CU,motile_caligus,0,2017,JS
U15714,2017-06-21,J09,CU,motile_caligus,1,2017,JS
U15715,2017-06-21,J09,CU,motile_caligus,0,2017,JS
U15716,2017-06-21,J09,CU,motile_caligus,1,2017,JS
U15717,2017-06-21,J09,CU,motile_caligus,1,2017,JS
U15718,2017-06-21,J09,CU,motile_caligus,0,2017,JS
U15719,2017-06-21,J09,CU,motile_caligus,0,2017,JS
U15720,2017-06-26,D09,CU,motile_caligus,1,2017,DI
U15721,2017-06-26,D09,CU,motile_caligus,0,2017,DI
U15722,2017-06-26,D09,CU,motile_caligus,3,2017,DI
U15723,2017-06-26,D09,CU,motile_caligus,0,2017,DI
U15724,2017-06-26,D09,CU,motile_caligus,1,2017,DI
U15725,2017-06-26,D09,CU,motile_caligus,0,2017,DI
U15726,2017-06-26,D09,CU,motile_caligus,0,2017,DI
U15727,2017-06-26,D09,CU,motile_caligus,0,2017,DI
U15728,2017-06-26,D09,CU,motile_caligus,0,2017,DI
U15729,2017-06-26,D09,CU,motile_caligus,0,2017,DI
U15730,2017-06-26,D09,SO,motile_caligus,1,2017,DI
U15731,2017-06-26,D09,SO,motile_caligus,0,2017,DI
U15732,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U15733,2017-06-27,J09,SO,motile_caligus,1,2017,JS
U15734,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U15735,2017-06-27,J09,SO,motile_caligus,2,2017,JS
U15736,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U15737,2017-06-27,J09,SO,motile_caligus,2,2017,JS
U15738,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U15739,2017-06-27,J09,SO,motile_caligus,2,2017,JS
U15740,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U15741,2017-06-27,J09,CU,motile_caligus,1,2017,JS
U15742,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U15743,2017-06-27,J09,CU,motile_caligus,2,2017,JS
U15744,2017-06-27,J09,CU,motile_caligus,0,2017,JS
U15745,2017-06-27,J09,CU,motile_caligus,0,2017,JS
U15746,2017-06-27,J09,CU,motile_caligus,0,2017,JS
U15747,2017-06-27,J09,CU,motile_caligus,2,2017,JS
U15748,2017-06-27,J09,CU,motile_caligus,0,2017,JS
U15749,2017-06-27,J09,CU,motile_caligus,2,2017,JS
U15750,2017-06-27,J09,CU,motile_caligus,0,2017,JS
U15751,2017-06-27,J09,CU,motile_caligus,0,2017,JS
U15752,2017-06-27,J09,PI,motile_caligus,0,2017,JS
U15753,2017-06-27,J09,PI,motile_caligus,0,2017,JS
U15754,2017-06-27,J09,PI,motile_caligus,0,2017,JS
U15755,2017-06-27,J09,PI,motile_caligus,1,2017,JS
U15756,2017-06-27,J09,PI,motile_caligus,0,2017,JS
U15757,2017-06-27,J09,PI,motile_caligus,1,2017,JS
U15758,2017-06-27,J09,PI,motile_caligus,2,2017,JS
U15759,2017-06-27,J09,PI,motile_caligus,1,2017,JS
U15760,2017-06-27,J09,PI,motile_caligus,0,2017,JS
U15761,2017-06-27,J09,PI,motile_caligus,2,2017,JS
U15762,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15763,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15764,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15765,2017-06-28,J02,CU,motile_caligus,1,2017,JS
U15766,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15767,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15768,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15769,2017-06-28,J02,CU,motile_caligus,1,2017,JS
U15770,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15771,2017-06-28,J02,CU,motile_caligus,0,2017,JS
U15772,2017-06-28,J02,PI,motile_caligus,0,2017,JS
U15773,2017-06-28,J02,PI,motile_caligus,0,2017,JS
U15774,2017-06-28,J02,PI,motile_caligus,1,2017,JS
U15775,2017-06-28,J02,PI,motile_caligus,1,2017,JS
U15776,2017-07-06,J09,CU,motile_caligus,1,2017,JS
U15777,2017-07-06,J09,CU,motile_caligus,0,2017,JS
U15778,2017-07-06,J09,CU,motile_caligus,1,2017,JS
U15779,2017-07-06,J09,CU,motile_caligus,1,2017,JS
U15780,2017-07-06,J09,CU,motile_caligus,1,2017,JS
U15781,2017-07-06,J09,CU,motile_caligus,1,2017,JS
U15782,2017-07-06,J09,CU,motile_caligus,0,2017,JS
U15783,2017-07-06,J09,CU,motile_caligus,0,2017,JS
U15784,2017-07-06,J09,CU,motile_caligus,1,2017,JS
U15785,2017-07-06,J09,CU,motile_caligus,2,2017,JS
U15786,2017-07-06,J09,PI,motile_caligus,1,2017,JS
U15787,2017-07-06,J09,PI,motile_caligus,0,2017,JS
U15788,2017-07-06,J09,PI,motile_caligus,0,2017,JS
U15789,2017-07-06,J09,PI,motile_caligus,0,2017,JS
U15790,2017-07-06,J09,PI,motile_caligus,1,2017,JS
U15791,2017-07-06,J09,PI,motile_caligus,0,2017,JS
U15792,2017-07-06,J09,PI,motile_caligus,2,2017,JS
U15793,2017-07-06,J09,PI,motile_caligus,5,2017,JS
U15794,2017-07-06,J09,PI,motile_caligus,2,2017,JS
U15795,2017-07-06,J09,PI,motile_caligus,0,2017,JS
U15796,2017-07-07,J02,PI,motile_caligus,1,2017,JS
U15797,2017-07-07,J02,CU,motile_caligus,0,2017,JS
U15798,2017-07-07,J02,CU,motile_caligus,2,2017,JS
U15799,2017-07-07,J02,CU,motile_caligus,1,2017,JS
U15800,2017-07-07,J02,CU,motile_caligus,1,2017,JS
U15801,2017-07-07,J02,CU,motile_caligus,1,2017,JS
U15802,2017-07-07,J02,CU,motile_caligus,1,2017,JS
U15803,2017-07-07,J02,CU,motile_caligus,0,2017,JS
U15804,2017-07-07,J02,CU,motile_caligus,0,2017,JS
U15805,2017-07-07,J02,CU,motile_caligus,1,2017,JS
U15806,2017-07-07,J02,CU,motile_caligus,0,2017,JS
U11281,2017-07-05,D09,SO,motile_caligus,0,2017,DI
U11282,2017-07-05,D09,SO,motile_caligus,1,2017,DI
U16781,2018-05-21,J11,SO,motile_caligus,0,2018,JS
U16782,2018-05-21,J11,SO,motile_caligus,0,2018,JS
U16783,2018-05-21,J11,SO,motile_caligus,0,2018,JS
U16061,2018-05-22,D09,SO,motile_caligus,0,2018,DI
U16062,2018-05-22,D09,SO,motile_caligus,0,2018,DI
U16063,2018-05-22,D09,SO,motile_caligus,0,2018,DI
U16064,2018-05-22,D09,SO,motile_caligus,0,2018,DI
U16065,2018-05-22,D09,SO,motile_caligus,0,2018,DI
U16066,2018-05-22,D09,SO,motile_caligus,2,2018,DI
U16067,2018-05-22,D09,SO,motile_caligus,1,2018,DI
U16068,2018-05-22,D09,SO,motile_caligus,0,2018,DI
U16069,2018-05-22,D09,SO,motile_caligus,0,2018,DI
U16070,2018-05-22,D09,SO,motile_caligus,1,2018,DI
U16181,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16182,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16183,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16184,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16185,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16186,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16187,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16188,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16189,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16190,2018-05-23,D27,SO,motile_caligus,0,2018,DI
U16161,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16162,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16163,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16164,2018-05-28,D09,SO,motile_caligus,1,2018,DI
U16165,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16166,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16167,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16168,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16169,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16170,2018-05-28,D09,SO,motile_caligus,0,2018,DI
U16121,2018-05-29,D27,SO,motile_caligus,0,2018,DI
U16122,2018-05-29,D27,SO,motile_caligus,0,2018,DI
U16123,2018-05-29,D27,SO,motile_caligus,1,2018,DI
U16452,2018-05-30,D10,SO,motile_caligus,0,2018,DI
U16453,2018-05-30,D10,SO,motile_caligus,0,2018,DI
U16454,2018-05-30,D10,SO,motile_caligus,0,2018,DI
U16511,2018-05-31,J09,SO,motile_caligus,0,2018,JS
U16291,2018-06-04,D09,SO,motile_caligus,0,2018,DI
U16292,2018-06-04,D09,SO,motile_caligus,0,2018,DI
U16293,2018-06-04,D09,SO,motile_caligus,0,2018,DI
U16294,2018-06-04,D09,SO,motile_caligus,0,2018,DI
U16295,2018-06-04,D09,SO,motile_caligus,0,2018,DI
U16296,2018-06-04,D09,SO,motile_caligus,0,2018,DI
U16297,2018-06-04,D09,SO,motile_caligus,0,2018,DI
U16298,2018-06-04,D09,SO,motile_caligus,1,2018,DI
U17091,2018-06-05,D27,SO,motile_caligus,0,2018,DI
U17092,2018-06-05,D27,SO,motile_caligus,1,2018,DI
U17093,2018-06-05,D27,SO,motile_caligus,0,2018,DI
U17094,2018-06-05,D27,SO,motile_caligus,1,2018,DI
U17095,2018-06-05,D27,SO,motile_caligus,0,2018,DI
U17096,2018-06-05,D27,SO,motile_caligus,1,2018,DI
U17097,2018-06-05,D27,SO,motile_caligus,0,2018,DI
U17098,2018-06-05,D27,SO,motile_caligus,0,2018,DI
U17099,2018-06-05,D27,SO,motile_caligus,0,2018,DI
U17100,2018-06-05,D27,SO,motile_caligus,0,2018,DI
U16701,2018-06-14,J09,SO,motile_caligus,1,2018,JS
U16753,2018-06-20,J02,SO,motile_caligus,1,2018,JS
U15573,2017-06-06,J02,SO,motile_caligus,0,2017,JS
U15574,2017-06-06,J02,SO,motile_caligus,1,2017,JS
U15575,2017-06-06,J02,SO,motile_caligus,0,2017,JS
U15576,2017-06-06,J02,SO,motile_caligus,0,2017,JS
U15577,2017-06-06,J02,SO,motile_caligus,0,2017,JS
U15578,2017-06-06,J02,SO,motile_caligus,0,2017,JS
U15579,2017-06-06,J02,SO,motile_caligus,0,2017,JS
U15580,2017-06-06,J02,SO,motile_caligus,3,2017,JS
U15581,2017-06-06,J02,SO,motile_caligus,1,2017,JS
U15582,2017-06-06,J02,SO,motile_caligus,0,2017,JS
U15583,2017-06-06,J02,CU,motile_caligus,1,2017,JS
U15584,2017-06-06,J02,CU,motile_caligus,0,2017,JS
U15585,2017-06-06,J02,CU,motile_caligus,0,2017,JS
U15586,2017-06-06,J02,CU,motile_caligus,0,2017,JS
U15587,2017-06-06,J02,CU,motile_caligus,1,2017,JS
U15588,2017-06-06,J02,CU,motile_caligus,1,2017,JS
U15589,2017-06-07,D09,SO,motile_caligus,1,2017,DI
U15590,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15591,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15592,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15593,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15594,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15595,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15596,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15597,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15598,2017-06-07,D09,SO,motile_caligus,0,2017,DI
U15599,2017-06-07,D09,CU,motile_caligus,2,2017,DI
U15600,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15601,2017-06-07,D09,CU,motile_caligus,1,2017,DI
U15602,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15603,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15604,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15605,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15606,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15607,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15608,2017-06-07,D09,CU,motile_caligus,0,2017,DI
U15609,2017-06-13,J09,CU,motile_caligus,0,2017,JS
U15610,2017-06-13,J09,CU,motile_caligus,1,2017,JS
U15611,2017-06-13,J09,CU,motile_caligus,2,2017,JS
U15612,2017-06-13,J09,CU,motile_caligus,0,2017,JS
U15613,2017-06-13,J09,CU,motile_caligus,0,2017,JS
U15614,2017-06-13,J09,CU,motile_caligus,0,2017,JS
U15615,2017-06-13,J09,CU,motile_caligus,1,2017,JS
U15616,2017-06-13,J09,CU,motile_caligus,0,2017,JS
U15617,2017-06-13,J09,CU,motile_caligus,0,2017,JS
U15618,2017-06-13,J09,PI,motile_caligus,0,2017,JS
U15619,2017-06-13,J09,PI,motile_caligus,0,2017,JS
U15620,2017-06-13,J09,SO,motile_caligus,1,2017,JS
U15621,2017-06-13,J09,SO,motile_caligus,0,2017,JS
U15622,2017-06-13,J09,SO,motile_caligus,1,2017,JS
U15623,2017-06-13,J09,SO,motile_caligus,0,2017,JS
U15624,2017-06-13,J09,SO,motile_caligus,0,2017,JS
U15625,2017-06-13,J09,SO,motile_caligus,0,2017,JS
U15626,2017-06-13,J09,SO,motile_caligus,1,2017,JS
U15627,2017-06-13,J09,SO,motile_caligus,1,2017,JS
U15628,2017-06-13,J09,SO,motile_caligus,1,2017,JS
U15629,2017-06-13,J09,SO,motile_caligus,0,2017,JS
U15630,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15631,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15632,2017-06-14,J03,CU,motile_caligus,1,2017,JS
U15633,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15634,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15635,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15636,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15637,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15638,2017-06-14,J03,CU,motile_caligus,1,2017,JS
U15639,2017-06-14,J03,CU,motile_caligus,0,2017,JS
U15640,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15641,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15642,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15643,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U15644,2017-06-12,D09,SO,motile_caligus,0,2017,DI
U12881,2017-06-27,J09,SO,motile_caligus,1,2017,JS
U12882,2017-06-27,J09,SO,motile_caligus,3,2017,JS
U12883,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U12884,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U12885,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U12886,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U12887,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U12888,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U12889,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U12890,2017-06-27,J09,SO,motile_caligus,0,2017,JS
U20201,2019-05-21,D09,SO,motile_caligus,0,2019,DI
U20202,2019-05-21,D09,SO,motile_caligus,0,2019,DI
U20203,2019-05-21,D09,SO,motile_caligus,0,2019,DI
U20204,2019-05-21,D09,SO,motile_caligus,0,2019,DI
