ufn,sample_id,tissue_type,stock_1,region_1,prob_1,stock_2,region_2,prob_2,stock_3,region_3,prob_3,stock_4,region_4,prob_4,stock_5,region_5,prob_5,analyzing_lab,quality_level,quality_log
U1001,SDN938,liver,Quesnel_Mitche,3,0.68,QUESNEL_DECEPT,3,0.21,ROARING,3,0.06,MITCHELL,3,0.05,NA,NA,NA,PBS,provisional,NA
U1002,SDN939,liver,Scotch,2,0.74,SEYMOUR,2,0.26,L_ADAMS,4,0,EAGLE,2,0,NA,NA,NA,PBS,provisional,NA
U1003,SDN940,liver,Portage_Cr,4,0.43,L_ADAMS,4,0.42,U_HORSEFLY,3,0.08,QUESNEL_HORSEF,3,0.03,MCKINLEY,3,0.01,PBS,provisional,NA
U1004,SDN941,liver,Chilko,3,0.47,ROARING,3,0.3,QUESNEL_DECEPT,3,0.18,QUESNEL_HORSEF,3,0.04,MITCHELL,3,0.01,PBS,provisional,NA
U1005,SDN942,liver,L_Adams,4,0.88,CHILKO,3,0.08,SCOTCH,2,0.02,PORTAGE_CR,4,0.01,TACHIE,3,0.01,PBS,provisional,NA
U1006,SDN943,liver,Mitchell,3,0.96,QUESNEL_MITCHE,3,0.04,BLUE_LEAD_CK,3,0.01,QUESNEL_DECEPT,3,0,ROARING,3,0,PBS,provisional,NA
U1007,SDN956,liver,L_Adams,4,0.98,CHILKO,3,0.01,LITTLE,4,0.01,CHILKO-NORTH,3,0,NA,NA,NA,PBS,provisional,NA
U1008,SDN957,liver,Chilko,3,0.96,MIDDLE,3,0.02,KUZKWA_CR,3,0.01,L_ADAMS,4,0.01,CHILKO_SOUTH,2,0.01,PBS,provisional,NA
U1009,SDN958,liver,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1010,SDN959,liver,Middle,3,0.37,BIRKENHEAD,3,0.3,L_ADAMS,4,0.15,SCOTCH,2,0.07,CHILKO,3,0.04,PBS,provisional,NA
U1011,SDN944,liver,L_Adams,4,0.49,CHILKO,3,0.21,PORTAGE_CR,4,0.18,RAFT,2,0.03,PINCHI_CR,3,0.02,PBS,provisional,NA
U1012,SDN945,liver,Quesnel_Decept,3,0.4,QUESNEL_HORSEF,3,0.25,ROARING,3,0.15,U_HORSEFLY,3,0.1,WASKO_CR,3,0.03,PBS,provisional,NA
U1013,SDN946,liver,Mitchell,3,0.76,CHILKO,3,0.16,L_ADAMS,4,0.03,QUESNEL_MITCHE,3,0.02,BLUE_LEAD_CK,3,0.01,PBS,provisional,NA
U1014,SDN960,liver,Chilko,3,0.9,PAULA,1,0.04,TACHIE,3,0.02,CHILKO-NORTH,3,0.02,CHILKO_SOUTH,2,0.01,PBS,provisional,NA
U1015,SDN961,liver,Chilko,3,0.96,PITT,2,0.02,CHILKO_SOUTH,2,0.01,MIDDLE,3,0.01,WEAVER,4,0,PBS,provisional,NA
U1016,SDN962,liver,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1017,SDN963,liver,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1018,SDN972,liver,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1019,SDN973,liver,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1020,SDN974,liver,Middle,3,0.99,HUDSON_BAY,1,0,SANDPOINT,1,0,SINTA,1,0,NARROWS,1,0,PBS,provisional,NA
U1021,SDN964,liver,Scotch,2,1,L_ADAMS,4,0,SEYMOUR,2,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1022,SDN965,liver,Chilko,3,1,CHILKO_SOUTH,2,0,MCKINLEY,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1023,SDN975,liver,L_Adams,4,0.74,LITTLE,4,0.17,QUESNEL_HORSEF,3,0.08,HORSEFLY,3,0.01,SEYMOUR,2,0,PBS,provisional,NA
U1024,SDN976,liver,Chilko,3,0.78,L_ADAMS,4,0.11,CHILKO-NORTH,3,0.04,SANDPOINT,1,0.01,HORSEFLY,3,0.01,PBS,provisional,NA
U1025,SDN977,liver,L_Adams,4,0.89,LITTLE,4,0.08,THOMPSON_N,2,0.02,CHILKO_SOUTH,2,0,CHILKO,3,0,PBS,provisional,NA
U1026,SDN978,liver,Chilko,3,0.81,CHILKO-NORTH,3,0.12,L_ADAMS,4,0.02,CHILKO_SOUTH,2,0.02,LITTLE,4,0.01,PBS,provisional,NA
U1027,SDN979,liver,Sandpoint,1,0.45,SINTA,1,0.27,BLACKWATER,1,0.09,NARROWS,1,0.07,HUDSON_BAY,1,0.04,PBS,provisional,NA
U1028,SDN980,liver,L_Adams,4,0.47,CHILKO,3,0.41,QUESNEL_DECEPT,3,0.04,PORTAGE_CR,4,0.02,MCKINLEY,3,0.01,PBS,provisional,NA
U1029,SDN990,liver,Mitchell,3,0.82,QUESNEL_MITCHE,3,0.13,QUESNEL_DECEPT,3,0.04,WASKO_CR,3,0,BLUE_LEAD_CK,3,0,PBS,provisional,NA
U1030,SDN1009,liver,Seymour,2,0.56,LITTLE,4,0.19,L_ADAMS,4,0.15,SCOTCH,2,0.06,MIDDLESHUSWAP,4,0.03,PBS,provisional,NA
U1031,SDN966,liver,Chilko,3,0.53,U_HORSEFLY,3,0.17,MIDDLE,3,0.12,CHILKO_SOUTH,2,0.05,L_ADAMS,4,0.05,PBS,provisional,NA
U1032,SDN967,liver,Chilko,3,0.8,L_ADAMS,4,0.14,MIDDLE,3,0.02,THOMS_LAKE,20,0.01,SCOTCH,2,0.01,PBS,provisional,NA
U1033,SDN981,liver,Kuzkwa_Cr,3,0.46,TACHIE,3,0.27,PINCHI_CR,3,0.14,CHILKO,3,0.03,QUESNEL_DECEPT,3,0.02,PBS,provisional,NA
U1034,SDN982,liver,Pitt,2,1,BIRKENHEAD,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1035,SDN991,liver,Kuzkwa_Cr,3,0.48,TACHIE,3,0.32,PINCHI_CR,3,0.2,STELLAKO,3,0,CHILKO,3,0,PBS,provisional,NA
U1036,SDN992,liver,L_Adams,4,0.59,PORTAGE_CR,4,0.4,EAGLE_L,4,0,SEYMOUR,2,0,L_SHUSWAP,4,0,PBS,provisional,NA
U1037,SDN993,liver,Chilko,3,0.89,TACHIE,3,0.05,CHILKO-NORTH,3,0.03,PINCHI_CR,3,0.02,CHILKO_SOUTH,2,0,PBS,provisional,NA
U1038,SDN994,liver,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1039,SDN995,liver,Chilko,3,0.99,CHILKO-NORTH,3,0.01,L_ADAMS,4,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1040,SDN996,liver,Gates_Cr,2,0.66,QUESNEL_DECEPT,3,0.24,SEYMOUR,2,0.09,CHILKO,3,0.01,L_ADAMS,4,0,PBS,provisional,NA
U1041,SDN983,liver,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1042,SDN984,liver,Seymour,2,0.95,SCOTCH,2,0.05,L_ADAMS,4,0,EAGLE,2,0,NA,NA,NA,PBS,provisional,NA
U1043,SDN985,liver,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1044,SDN986,liver,Chilko,3,0.97,CHILKO-NORTH,3,0.01,CHILKO_SOUTH,2,0.01,MIDDLE,3,0.01,L_ADAMS,4,0,PBS,provisional,NA
U1045,SDN997,liver,Seymour,2,0.62,L_ADAMS,4,0.34,SCOTCH,2,0.02,PORTAGE_CR,4,0.01,KUZKWA_CR,3,0.01,PBS,provisional,NA
U1046,SDN998,liver,Birkenhead,3,0.91,PITT,2,0.06,CHILKO,3,0.02,WEAVER,4,0.01,KUZKWA_CR,3,0,PBS,provisional,NA
U1047,SDN999,liver,Scotch,2,0.66,SEYMOUR,2,0.33,L_ADAMS,4,0,EAGLE,2,0,MIDDLESHUSWAP,4,0,PBS,provisional,NA
U1048,SDN1000,liver,Tachie,3,0.73,PINCHI_CR,3,0.13,FORFAR,1,0.13,HUDSON_BAY,1,0,CHILKO,3,0,PBS,provisional,NA
U1049,SDN1001,liver,L_Adams,4,0.5,LITTLE,4,0.49,BIRKENHEAD,3,0,CHILKO,3,0,L_SHUSWAP,4,0,PBS,provisional,NA
U1050,SDN1002,liver,Pitt,2,1,BIRKENHEAD,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1052,SDN988,liver,L_Adams,4,0.87,PORTAGE_CR,4,0.08,LITTLE,4,0.04,MIDDLESHUSWAP,4,0,QUESNEL_DECEPT,3,0,PBS,provisional,NA
U1053,SDN989,liver,L_Adams,4,0.61,SEYMOUR,2,0.36,CHILKO,3,0.02,PORTAGE_CR,4,0,MIDDLESHUSWAP,4,0,PBS,provisional,NA
U1054,SDN1003,liver,Chilko,3,0.99,L_HORSEFLY,3,0,QUESNEL_HORSEF,3,0,CHILKO_SOUTH,2,0,M_HORSEFLY,3,0,PBS,provisional,NA
U1055,SDN1004,liver,Chilko,3,0.7,L_ADAMS,4,0.1,PORTAGE_CR,4,0.09,NADINA,2,0.08,CHILKO_SOUTH,2,0.02,PBS,provisional,NA
U1056,SDN1005,liver,Chilko,3,0.74,TACHIE,3,0.09,L_ADAMS,4,0.07,STELLAKO,3,0.04,QUESNEL_DECEPT,3,0.03,PBS,provisional,NA
U1057,SDN1006,liver,Seymour,2,0.96,SCOTCH,2,0.04,EAGLE,2,0,L_ADAMS,4,0,NA,NA,NA,PBS,provisional,NA
U1058,SDN1010,liver,Chilko,3,0.98,CHILKO-NORTH,3,0.02,CHILKO_SOUTH,2,0,L_ADAMS,4,0,BIRKENHEAD,3,0,PBS,provisional,NA
U1059,SDN1011,liver,Birkenhead,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1060,SDN1012,liver,Pinchi_Cr,3,0.94,TACHIE,3,0.06,STELLAKO,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1061,SDN1013,liver,Quesnel_Decept,3,0.26,QUESNEL_HORSEF,3,0.2,ROARING,3,0.13,M_HORSEFLY,3,0.12,MCKINLEY,3,0.09,PBS,provisional,NA
U1062,SDN1014,liver,L_Adams,4,0.98,LITTLE,4,0.01,PORTAGE_CR,4,0.01,MIDDLESHUSWAP,4,0,L_SHUSWAP,4,0,PBS,provisional,NA
U1063,SDN1015,liver,L_Adams,4,0.78,PORTAGE_CR,4,0.14,LITTLE,4,0.03,PITT,2,0.02,CHILKO,3,0.01,PBS,provisional,NA
U1064,SDN1016,liver,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1065,SDN1041,liver,Chilko,3,0.95,CHILKO_SOUTH,2,0.05,CHILKO-NORTH,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1066,SDN1042,liver,Sandpoint,1,0.45,SINTA,1,0.27,BLACKWATER,1,0.09,NARROWS,1,0.07,HUDSON_BAY,1,0.04,PBS,provisional,NA
U1067,SDN1043,liver,Chilko,3,0.81,L_ADAMS,4,0.04,SANDPOINT,1,0.03,QUESNEL_HORSEF,3,0.02,LITTLE,4,0.02,PBS,provisional,NA
U1068,SDN1058,liver,Middle,3,0.95,SANDPOINT,1,0.02,LITTLE,4,0.01,L_ADAMS,4,0,NARROWS,1,0,PBS,provisional,NA
U1069,SDN1059,liver,Quesnel_Horsef,3,0.39,L_ADAMS,4,0.33,CHILKO,3,0.19,BOWRON,2,0.05,HORSEFLY,3,0.03,PBS,provisional,NA
U1070,SDN1060,liver,Weaver,4,0.54,PITT,2,0.1,MIDDLE,3,0.07,CHILKO,3,0.07,SANDPOINT,1,0.05,PBS,provisional,NA
U1071,SDN1007,liver,Quesnel_Decept,3,0.98,M_HORSEFLY,3,0.01,U_HORSEFLY,3,0.01,CHILKO,3,0,NA,NA,NA,PBS,provisional,NA
U1072,SDN1008,liver,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1073,SDN1017,liver,Chilko,3,0.86,QUESNEL_DECEPT,3,0.09,LITTLE,4,0.02,L_ADAMS,4,0.01,CHILKO-NORTH,3,0,PBS,provisional,NA
U1074,SDN1018,liver,Birkenhead,3,1,WEAVER,4,0,AMBACK,18,0,WASHWASH,18,0,ISKUT,14,0,PBS,provisional,NA
U1075,SDN1019,liver,Chilko,3,0.63,L_ADAMS,4,0.32,KUZKWA_CR,3,0.01,CHILKO_SOUTH,2,0.01,NARROWS,1,0,PBS,provisional,NA
U1076,SDN1028,liver,Chilko,3,1,L_ADAMS,4,0,CHILKO_SOUTH,2,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1077,SDN1029,liver,L_Adams,4,0.79,THOMPSON_N,2,0.08,CHILKO,3,0.08,U_HORSEFLY,3,0.02,L_HORSEFLY,3,0.01,PBS,provisional,NA
U1078,SDN1030,liver,Chilko,3,0.98,CHILKO_SOUTH,2,0.02,L_ADAMS,4,0,KYNOCK,1,0,NA,NA,NA,PBS,provisional,NA
U1079,SDN1031,liver,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1080,SDN1044,liver,L_Adams,4,0.94,SCOTCH,2,0.03,CHILKO,3,0.02,MIDDLE,3,0,SEYMOUR,2,0,PBS,provisional,NA
U1081,SDN1020,liver,Seymour,2,0.94,SCOTCH,2,0.03,L_ADAMS,4,0.02,LITTLE,4,0,BIRKENHEAD,3,0,PBS,provisional,NA
U1082,SDN1021,liver,Chilko,3,0.85,PINCHI_CR,3,0.09,WEAVER,4,0.05,HUDSON_BAY,1,0,TACHIE,3,0,PBS,provisional,NA
U1083,SDN1022,liver,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1084,SDN1032,liver,Chilko,3,0.93,KUZKWA_CR,3,0.02,MIDDLE,3,0.02,STELLAKO,3,0,CHILKO_SOUTH,2,0,PBS,provisional,NA
U1085,SDN1033,liver,Chilko,3,0.59,U_HORSEFLY,3,0.19,CHILKO_SOUTH,2,0.18,L_ADAMS,4,0.03,CHILKO-NORTH,3,0.01,PBS,provisional,NA
U1086,SDN1034,liver,Chilko,3,0.99,CHILKO-NORTH,3,0.01,MITCHELL,3,0,MIDDLE,3,0,CHILKO_SOUTH,2,0,PBS,provisional,NA
U1087,SDN1035,liver,Chilko,3,0.98,U_HORSEFLY,3,0.01,CHILKO_SOUTH,2,0.01,HORSEFLY,3,0,MIDDLE,3,0,PBS,provisional,NA
U1088,SDN1036,liver,L_Adams,4,0.7,THOMPSON_N,2,0.22,SEYMOUR,2,0.05,SCOTCH,2,0.02,LITTLE,4,0.01,PBS,provisional,NA
U1089,SDN1037,liver,Chilko,3,1,CHILKO_SOUTH,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1090,SDN1045,liver,L_Adams,4,0.8,CHILKO,3,0.15,U_HORSEFLY,3,0.02,THOMPSON_N,2,0.01,LITTLE,4,0.01,PBS,provisional,NA
U1091,SDN1023,liver,Weaver,4,0.85,L_ADAMS,4,0.09,SCOTCH,2,0.03,THOMPSON_N,2,0.01,SEYMOUR,2,0.01,PBS,provisional,NA
U1092,SDN1024,liver,Chilko,3,0.99,L_ADAMS,4,0.01,SEYMOUR,2,0,CHILKO_SOUTH,2,0,CHILKO-NORTH,3,0,PBS,provisional,NA
U1093,SDN1025,liver,L_Adams,4,0.87,PORTAGE_CR,4,0.08,LITTLE,4,0.04,SEYMOUR,2,0.01,SCOTCH,2,0,PBS,provisional,NA
U1094,SDN1026,liver,Birkenhead,3,0.86,BIG_SILVER,4,0.07,WEAVER,4,0.03,PITT,2,0.01,PORTAGE_CR,4,0.01,PBS,provisional,NA
U1096,SDN1038,finclip,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1097,SDN1039,liver,Mitchell,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1098,SDN1040,liver,L_Adams,4,0.95,SCOTCH,2,0.03,LITTLE,4,0.01,WEAVER,4,0.01,MIDDLESHUSWAP,4,0,PBS,provisional,NA
U1099,SDN1046,liver,Chilko,3,1,MITCHELL,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1100,SDN1047,liver,Chilko,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1101,SDN1048,liver,Chilko,3,0.99,CHILKO_SOUTH,2,0.01,CHILKO-NORTH,3,0,MIDDLE,3,0,STELLAKO,3,0,PBS,provisional,NA
U1102,SDN1061,liver,Quesnel_Horsef,3,0.53,CHILKO,3,0.28,HORSEFLY,3,0.06,CHILKO_SOUTH,2,0.05,SANDPOINT,1,0.03,PBS,provisional,NA
U1103,SDN1062,liver,Seymour,2,0.95,L_ADAMS,4,0.04,SCOTCH,2,0.01,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1104,SDN1063,liver,Chilko,3,0.94,L_ADAMS,4,0.03,CHILKO_SOUTH,2,0.01,CHILKO-NORTH,3,0,LITTLE,4,0,PBS,provisional,NA
U1105,SDN1064,liver,Chilko,3,1,CHILKO_SOUTH,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1106,SDN1065,liver,Pitt,2,0.73,WEAVER,4,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1107,SDN1076,liver,Middle,3,0.92,SANDPOINT,1,0.02,PORTER_CR,1,0.02,GLUSKIE,1,0.01,HUDSON_BAY,1,0.01,PBS,provisional,NA
U1108,SDN1077,liver,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1109,SDN1078,liver,Chilko,3,0.41,QUESNEL_HORSEF,3,0.27,WASKO_CR,3,0.19,L_ADAMS,4,0.05,LITTLE,4,0.05,PBS,provisional,NA
U1110,SDN1079,liver,Pitt,2,1,BIRKENHEAD,3,0,WASKO_CR,3,0,BLACKWATER,1,0,NA,NA,NA,PBS,provisional,NA
U1111,SDN1326,liver,Middle,3,0.64,KUZKWA_CR,3,0.16,SANDPOINT,1,0.06,PORTER_CR,1,0.03,STELLAKO,3,0.02,PBS,provisional,NA
U1112,SDN1327,liver,U_Horsefly,3,0.91,THOMPSON_N,2,0.07,L_HORSEFLY,3,0.01,L_ADAMS,4,0,HORSEFLY,3,0,PBS,provisional,NA
U1113,SDN1328,liver,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1114,SDN1344,liver,U_Horsefly,3,0.97,CHILKO,3,0.01,HORSEFLY,3,0.01,L_ADAMS,4,0.01,L_HORSEFLY,3,0,PBS,provisional,NA
U1115,SDN1345,liver,Chilko,3,1,L_ADAMS,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1116,SDN1346,liver,Chilko,3,0.62,STELLAKO,3,0.19,KUZKWA_CR,3,0.09,MIDDLE,3,0.08,U_HORSEFLY,3,0.02,PBS,provisional,NA
U1117,SDN1363,liver,Middle,3,0.46,PORTER_CR,1,0.12,GLUSKIE,1,0.07,CHILKO,3,0.07,SANDPOINT,1,0.07,PBS,provisional,NA
U1118,SDN1364,liver,Mitchell,3,0.99,CHILKO,3,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1120,SDN1366,liver,Chilko,3,0.78,THOMPSON_N,2,0.2,CHILKO_SOUTH,2,0.01,KUZKWA_CR,3,0.01,STELLAKO,3,0.01,PBS,provisional,NA
U1121,SDN1049,liver,Chilko,3,1,CHILKO_SOUTH,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1122,SDN1050,liver,Thompson_N,2,0.58,RAFT,2,0.37,CHILKO,3,0.02,QUESNEL_HORSEF,3,0.01,FENNELL,2,0.01,PBS,provisional,NA
U1123,SDN1051,liver,Chilko,3,0.88,CHILKO_SOUTH,2,0.08,CHILKO-NORTH,3,0.03,L_ADAMS,4,0,MIDDLE,3,0,PBS,provisional,NA
U1124,SDN1052,liver,L_Adams,4,0.4,CHILKO,3,0.28,LITTLE,4,0.15,SCOTCH,2,0.07,SEYMOUR,2,0.05,PBS,provisional,NA
U1125,SDN1053,liver,Quesnel_Mitche,3,1,MITCHELL,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1126,SDN1066,liver,L_Adams,4,0.9,LITTLE,4,0.08,RAFT,2,0,SINTA,1,0,BANKS,15,0,PBS,provisional,NA
U1127,SDN1067,liver,Quesnel_Mitche,3,0.99,MITCHELL,3,0,BLUE_LEAD_CK,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1128,SDN1068,liver,Pitt,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1129,SDN1080,liver,Quesnel_Horsef,3,0.62,L_HORSEFLY,3,0.37,M_HORSEFLY,3,0,LITTLE,4,0,U_HORSEFLY,3,0,PBS,provisional,NA
U1130,SDN1081,liver,L_Adams,4,0.7,LITTLE,4,0.18,SEYMOUR,2,0.05,SCOTCH,2,0.05,MIDDLESHUSWAP,4,0.01,PBS,provisional,NA
U1131,SDN1054,liver,Quesnel_Mitche,3,0.99,MITCHELL,3,0.01,BLUE_LEAD_CK,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1132,SDN1055,liver,L_Adams,4,0.8,SEYMOUR,2,0.08,HORSEFLY,3,0.07,LITTLE,4,0.03,EAGLE_L,4,0,PBS,provisional,NA
U1133,SDN1056,liver,Chilko,3,0.98,CHILKO_SOUTH,2,0.01,L_ADAMS,4,0.01,QUESNEL_HORSEF,3,0,LITTLE,4,0,PBS,provisional,NA
U1134,SDN1057,liver,L_Adams,4,0.74,LITTLE,4,0.2,SEYMOUR,2,0.04,SCOTCH,2,0.02,THOMPSON_N,2,0,PBS,provisional,NA
U1135,SDN1069,liver,Quesnel_Mitche,3,0.99,MITCHELL,3,0.01,BLUE_LEAD_CK,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1136,SDN1070,liver,Weaver,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1137,SDN1071,liver,U_Horsefly,3,0.99,HORSEFLY,3,0.01,L_HORSEFLY,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1138,SDN1072,liver,Chilko,3,0.99,L_ADAMS,4,0,THOMPSON_N,2,0,RAFT,2,0,NA,NA,NA,PBS,provisional,NA
U1139,SDN1082,liver,Chilko,3,0.96,U_HORSEFLY,3,0.02,L_ADAMS,4,0.01,HORSEFLY,3,0.01,MIDDLE,3,0,PBS,provisional,NA
U1140,SDN1083,liver,Chilko_south,2,0.82,L_ADAMS,4,0.12,CHILKO,3,0.03,LITTLE,4,0.02,QUESNEL_HORSEF,3,0,PBS,provisional,NA
U1141,SDN1073,liver,Gates_Cr,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1142,SDN1074,liver,Middle,3,0.87,CHILKO,3,0.05,WEAVER,4,0.03,KUZKWA_CR,3,0.02,STELLAKO,3,0.01,PBS,provisional,NA
U1143,SDN1075,liver,Scotch,2,1,L_ADAMS,4,0,CHILKO,3,0,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1144,SDN1084,liver,Wasko_Cr,3,0.67,CHILKO_SOUTH,2,0.19,QUESNEL_MITCHE,3,0.09,THOMPSON_N,2,0.02,QUESNEL_HORSEF,3,0.01,PBS,provisional,NA
U1145,SDN1085,liver,L_Adams,4,0.7,LITTLE,4,0.24,MIDDLESHUSWAP,4,0.02,EAGLE_L,4,0.01,PORTAGE_CR,4,0.01,PBS,provisional,NA
U1146,SDN1086,liver,Chilko,3,0.53,L_ADAMS,4,0.45,WASKO_CR,3,0.01,L_SHUSWAP,4,0,ROARING,3,0,PBS,provisional,NA
U1147,SDN1094,liver,Scotch,2,0.5,L_ADAMS,4,0.28,LITTLE,4,0.09,SEYMOUR,2,0.08,BLACKWATER,1,0.03,PBS,provisional,NA
U1148,SDN1095,liver,Chilko,3,0.93,CHILKO_SOUTH,2,0.05,CHILKO-NORTH,3,0.02,L_ADAMS,4,0,QUESNEL_HORSEF,3,0,PBS,provisional,NA
U1149,SDN1096,liver,Quesnel_Horsef,3,0.96,CHILKO,3,0.02,CHILKO_SOUTH,2,0.02,HORSEFLY,3,0,L_ADAMS,4,0,PBS,provisional,NA
U1151,SDN1087,liver,Quesnel_Horsef,3,0.94,SEYMOUR,2,0.05,CHILKO,3,0.01,L_ADAMS,4,0,L_HORSEFLY,3,0,PBS,provisional,NA
U1152,SDN1088,liver,Blackwater,1,1,SINTA,1,0,KYNOCK,1,0,PAULA,1,0,FIVEMILE,1,0,PBS,provisional,NA
U1153,SDN1089,liver,L_Adams,4,0.84,LITTLE,4,0.09,SCOTCH,2,0.03,PORTAGE_CR,4,0.02,PITT,2,0,PBS,provisional,NA
U1154,SDN1098,liver,L_Adams,4,0.28,THOMPSON_N,2,0.25,RAFT,2,0.24,CHILKO_SOUTH,2,0.23,BIRKENHEAD,3,0,PBS,provisional,NA
U1155,SDN1099,liver,Birkenhead,3,0.91,THOMPSON_N,2,0.08,L_ADAMS,4,0.01,PORTAGE_CR,4,0,DUST,1,0,PBS,provisional,NA
U1156,SDN1100,liver,Phillips,6,1,PORCUPINESLOUG,14,0,WANNOCK,18,0,CHILKOOTLKBEACH,20,0,BEARSLOUGH,16,0,PBS,provisional,NA
U1157,SDN1101,liver,Chilko_south,2,0.75,CHILKO,3,0.24,L_ADAMS,4,0.01,CHILKO-NORTH,3,0,RAFT,2,0,PBS,provisional,NA
U1158,SDN1108,liver,Chilko,3,0.94,CHILKO_SOUTH,2,0.04,QUESNEL_HORSEF,3,0.01,PINCHI_CR,3,0.01,NA,NA,NA,PBS,provisional,NA
U1159,SDN1109,liver,Pitt,2,1,SCUD,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,PBS,provisional,NA
U1160,SDN1110,liver,Quesnel_Mitche,3,0.93,WASKO_CR,3,0.06,ROARING,3,0.01,MITCHELL,3,0.01,BLUE_LEAD_CK,3,0,PBS,provisional,NA
U1161,SDN1090,liver,Quesnel_Horsef,3,0.6,L_HORSEFLY,3,0.39,RAFT,2,0.01,M_HORSEFLY,3,0,U_HORSEFLY,3,0,PBS,provisional,NA
U1162,SDN1091,liver,Scotch,2,0.88,L_ADAMS,4,0.07,SEYMOUR,2,0.04,LITTLE,4,0.01,CHILKO_SOUTH,2,0,PBS,provisional,NA
U1163,SDN1092,liver,Blackwater,1,0.72,CHILKO_SOUTH,2,0.14,SINTA,1,0.05,CHILKO,3,0.05,DUST,1,0.01,PBS,provisional,NA
U1164,SDN1093,liver,Wasko_Cr,3,0.73,QUESNEL_HORSEF,3,0.1,QUESNEL_MITCHE,3,0.07,L_HORSEFLY,3,0.05,CHILKO,3,0.03,PBS,provisional,NA
