ufn,sample_id,sample_comments,analyzing_lab,quality_level,quality_log
U10099,S10099FA1,NA,NA,Raw,
U10098,S10098FA1,NA,NA,Raw,
U10100,S10100FA1,NA,NA,Raw,
U10096,S10096FA1,NA,NA,Raw,
U10097,S10097FA1,NA,NA,Raw,
U10094,S10094FA1,NA,NA,Raw,
U10093,S10093FA1,NA,NA,Raw,
U10091,S10091FA1,NA,NA,Raw,
U12816,S12816FA1,NA,NA,Raw,
U12814,S12814FA1,NA,NA,Raw,
U12812,S12812FA1,NA,NA,Raw,
U12815,S12815FA1,NA,NA,Raw,
U12813,S12813FA1,NA,NA,Raw,
U12811,S12811FA1,NA,NA,Raw,
U12817,S12817FA1,sample taken anterior to dorsal fin,NA,Raw,
U12818,S12818FA1,sample taken anterior to dorsal fin,NA,Raw,
U12820,S12820FA1,sample taken anterior to dorsal fin,NA,Raw,
U12819,S12819FA1,sample taken anterior to dorsal fin,NA,Raw,
U12972,S12972FA1,sample taken anterior to dorsal fin,NA,Raw,
U10178,S10178FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10176,S10176FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10174,S10174FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10584,S10584FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10590,S10590FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U12974,S12974FA1,sample taken anterior to dorsal fin,NA,Raw,
U12971,S12971FA1,sample taken anterior to dorsal fin,NA,Raw,
U12973,S12973FA1,sample taken anterior to dorsal fin,NA,Raw,
U12975,S12975FA1,sample taken anterior to dorsal fin,NA,Raw,
U12976,S12976FA1,sample taken anterior to dorsal fin,NA,Raw,
U12977,S12977FA1,sample taken anterior to dorsal fin,NA,Raw,
U12979,S12979FA1,sample taken anterior to dorsal fin,NA,Raw,
U12978,S12978FA1,sample taken anterior to dorsal fin,NA,Raw,
U12980,S12980FA1,sample taken anterior to dorsal fin,NA,Raw,
U10588,S10588FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10585,S10585FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10581,S10581FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10587,S10587FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10582,S10582FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10583,S10583FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10586,S10586FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10589,S10589FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10670,S10670FA1,"ventral sample taken, posterior of dorsal fin. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10972,S10972FA1,sample taken anterior to dorsal fin,NA,Raw,
U10971,S10971FA1,sample taken anterior to dorsal fin,NA,Raw,
U10976,S10976FA1,sample taken anterior to dorsal fin,NA,Raw,
U10973,S10973FA1,sample taken anterior to dorsal fin,NA,Raw,
U10974,S10974FA1,sample taken anterior to dorsal fin,NA,Raw,
U10975,S10975FA1,sample taken anterior to dorsal fin,NA,Raw,
U10980,S10980FA1,sample taken anterior to dorsal fin,NA,Raw,
U10978,S10978FA1,sample taken anterior to dorsal fin,NA,Raw,
U10977,S10977FA1,sample taken anterior to dorsal fin,NA,Raw,
U10979,S10979FA1,sample taken anterior to dorsal fin,NA,Raw,
U10110,S10110FA1,"ventral sample taken, posterior of dorsal fin",NA,Raw,
U10103,S10103FA1,"ventral sample taken, posterior of dorsal fin",NA,Raw,
U10652,S10652FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10659,S10659FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10653,S10653FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10658,S10658FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10654,S10654FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10656,S10656FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10655,S10655FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12904,S12904FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12901,S12901FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12902,S12902FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12905,S12905FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10736,S10736FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10734,S10734FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10740,S10740FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10663,S10663FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10661,S10661FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10669,S10669FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10662,S10662FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10667,S10667FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10665,S10665FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10664,S10664FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10666,S10666FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10668,S10668FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample. Sample accidentally left in dry ice cooler at -65C overnight.",NA,Raw,
U10732,S10732FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10738,S10738FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10733,S10733FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10737,S10737FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10731,S10731FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10735,S10735FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U10739,S10739FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12572,S12572FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12574,S12574FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12571,S12571FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12573,S12573FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12575,S12575FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12578,S12578FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12577,S12577FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12579,S12579FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12580,S12580FA1,"most of posterior of flank taken as sample, behind RNA:DNA sample, and ISO sample",NA,Raw,
U12652,S12652FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12657,S12657FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12660,S12660FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12651,S12651FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12654,S12654FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12659,S12659FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12656,S12656FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12653,S12653FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12655,S12655FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10106,S10106FA1,NA,NA,Raw,
U10109,S10109FA1,NA,NA,Raw,
U10104,S10104FA1,NA,NA,Raw,
U10101,S10101FA1,NA,NA,Raw,
U10102,S10102FA1,NA,NA,Raw,
U10105,S10105FA1,NA,NA,Raw,
U12576,S12576FA1,NA,NA,Raw,
U12664,S12664FA1,NA,NA,Raw,
U12669,S12669FA1,NA,NA,Raw,
U12665,S12665FA1,NA,NA,Raw,
U12663,S12663FA1,NA,NA,Raw,
U12668,S12668FA1,NA,NA,Raw,
U12662,S12662FA1,NA,NA,Raw,
U12667,S12667FA1,NA,NA,Raw,
U12670,S12670FA1,NA,NA,Raw,
U10107,S10107FA1,NA,NA,Raw,
U10108,S10108FA1,NA,NA,Raw,
U12661,S12661FA1,NA,NA,Raw,
U12666,S12666FA1,NA,NA,Raw,
U12419,S12419FA1,NA,NA,Raw,
U12418,S12418FA1,NA,NA,Raw,
U12413,S12413FA1,NA,NA,Raw,
U12411,S12411FA1,NA,NA,Raw,
U12415,S12415FA1,NA,NA,Raw,
U12416,S12416FA1,NA,NA,Raw,
U12417,S12417FA1,NA,NA,Raw,
U12412,S12412FA1,NA,NA,Raw,
U12414,S12414FA1,NA,NA,Raw,
U12420,S12420FA1,NA,NA,Raw,
U12658,S12658FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10506,S10506FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10505,S10505FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10504,S10504FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10510,S10510FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10509,S10509FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10503,S10503FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10507,S10507FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10502,S10502FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10508,S10508FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10501,S10501FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10496,S10496FA1,NA,NA,Raw,
U10491,S10491FA1,NA,NA,Raw,
U10497,S10497FA1,NA,NA,Raw,
U10499,S10499FA1,NA,NA,Raw,
U10492,S10492FA1,NA,NA,Raw,
U10571,S10571FA1,NA,NA,Raw,
U10580,S10580FA1,NA,NA,Raw,
U10572,S10572FA1,NA,NA,Raw,
U10573,S10573FA1,NA,NA,Raw,
U10574,S10574FA1,NA,NA,Raw,
U10575,S10575FA1,NA,NA,Raw,
U10576,S10576FA1,NA,NA,Raw,
U10577,S10577FA1,NA,NA,Raw,
U10578,S10578FA1,NA,NA,Raw,
U10579,S10579FA1,NA,NA,Raw,
U11057,S11057FA1,NA,NA,Raw,
U11051,S11051FA1,NA,NA,Raw,
U11056,S11056FA1,NA,NA,Raw,
U11058,S11058FA1,NA,NA,Raw,
U12587,S12587FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12588,S12588FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12590,S12590FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12589,S12589FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12581,S12581FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12586,S12586FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12582,S12582FA1,NA,NA,Raw,
U12585,S12585FA1,NA,NA,Raw,
U12584,S12584FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12583,S12583FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U12953,S12953FA1,Sample accidentally left in dry ice cooler at -65C overnight.,NA,Raw,
U10498,S10498FA1,NA,NA,Raw,
U10500,S10500FA1,NA,NA,Raw,
U10493,S10493FA1,NA,NA,Raw,
U10494,S10494FA1,NA,NA,Raw,
U10742,S10742FA1,NA,NA,Raw,
U10741,S10741FA1,NA,NA,Raw,
U12422,S12422FA1,NA,NA,Raw,
U12423,S12423FA1,NA,NA,Raw,
U12421,S12421FA1,NA,NA,Raw,
U10411,S10411FA1,NA,NA,Raw,
U12952,S12952FA1,NA,NA,Raw,
U12951,S12951FA1,NA,NA,Raw,
U12954,S12954FA1,NA,NA,Raw,
U12557,S12557FA1,NA,NA,Raw,
U12553,S12553FA1,NA,NA,Raw,
U12554,S12554FA1,NA,NA,Raw,
U12552,S12552FA1,NA,NA,Raw,
U12551,S12551FA1,NA,NA,Raw,
U12556,S12556FA1,NA,NA,Raw,
U12555,S12555FA1,NA,NA,Raw,
U12903,S12903FA1,NA,NA,Raw,
U12906,S12906FA1,NA,NA,Raw,
U11062,S11062FA1,NA,NA,Raw,
U11061,S11061FA1,NA,NA,Raw,
U11067,S11067FA1,NA,NA,Raw,
U11063,S11063FA1,NA,NA,Raw,
U11069,S11069FA1,NA,NA,Raw,
U11070,S11070FA1,NA,NA,Raw,
U11068,S11068FA1,NA,NA,Raw,
U11066,S11066FA1,NA,NA,Raw,
U11064,S11064FA1,NA,NA,Raw,
U11065,S11065FA1,NA,NA,Raw,
U11060,S11060FA1,NA,NA,Raw,
U11054,S11054FA1,NA,NA,Raw,
U11053,S11053FA1,NA,NA,Raw,
U11059,S11059FA1,NA,NA,Raw,
U12615,S12615FA1,NA,NA,Raw,
U12612,S12612FA1,NA,NA,Raw,
U12613,S12613FA1,NA,NA,Raw,
U12618,S12618FA1,NA,NA,Raw,
U12620,S12620FA1,NA,NA,Raw,
U12611,S12611FA1,NA,NA,Raw,
U12616,S12616FA1,NA,NA,Raw,
U12617,S12617FA1,NA,NA,Raw,
U12619,S12619FA1,NA,NA,Raw,
U12614,S12614FA1,NA,NA,Raw,
U10781,S10781FA1,Sample accidentally left in coolbox overnight in -20 freezer,NA,Raw,
U10782,S10782FA1,Sample accidentally left in coolbox overnight in -20 freezer,NA,Raw,
U10701,S10701FA1,Sample accidentally left in coolbox overnight in -20 freezer,NA,Raw,
U10623,S10623FA1,NA,NA,Raw,
U10621,S10621FA1,NA,NA,Raw,
U10622,S10622FA1,NA,NA,Raw,
U10301,S10301FA1,NA,NA,Raw,
U10593,S10593FA1,NA,NA,Raw,
U10592,S10592FA1,NA,NA,Raw,
U10591,S10591FA1,NA,NA,Raw,
U10594,S10594FA1,NA,NA,Raw,
U10595,S10595FA1,NA,NA,Raw,
U10752,S10752FA1,NA,NA,Raw,
U10751,S10751FA1,NA,NA,Raw,
U11311,S11311FA1,NA,NA,Raw,
U10961,S10961FA1,NA,NA,Raw,
U10962,S10962FA1,NA,NA,Raw,
U10964,S10964FA1,NA,NA,Raw,
U10969,S10969FA1,NA,NA,Raw,
U10970,S10970FA1,NA,NA,Raw,
U10409,S10409FA1,NA,NA,Raw,
U10406,S10406FA1,NA,NA,Raw,
U10410,S10410FA1,NA,NA,Raw,
U10404,S10404FA1,NA,NA,Raw,
U10407,S10407FA1,NA,NA,Raw,
U10403,S10403FA1,NA,NA,Raw,
U10405,S10405FA1,NA,NA,Raw,
U10495,S10495FA1,NA,NA,Raw,
U12699,S12699FA1,NA,NA,Raw,
U12700,S12700FA1,NA,NA,Raw,
U12694,S12694FA1,NA,NA,Raw,
U12696,S12696FA1,NA,NA,Raw,
U12697,S12697FA1,NA,NA,Raw,
U12692,S12692FA1,NA,NA,Raw,
U12691,S12691FA1,NA,NA,Raw,
U10725,S10725FA1,NA,NA,Raw,
U10724,S10724FA1,NA,NA,Raw,
U10729,S10729FA1,NA,NA,Raw,
U10726,S10726FA1,NA,NA,Raw,
U10728,S10728FA1,NA,NA,Raw,
U10723,S10723FA1,NA,NA,Raw,
U10804,S10804FA1,NA,NA,Raw,
U10802,S10802FA1,NA,NA,Raw,
U12647,S12647FA1,NA,NA,Raw,
U12649,S12649FA1,NA,NA,Raw,
U12643,S12643FA1,NA,NA,Raw,
U12642,S12642FA1,NA,NA,Raw,
U12641,S12641FA1,NA,NA,Raw,
U12967,S12967FA1,NA,NA,Raw,
U12963,S12963FA1,NA,NA,Raw,
U12968,S12968FA1,NA,NA,Raw,
U12965,S12965FA1,NA,NA,Raw,
U12962,S12962FA1,NA,NA,Raw,
U12565,S12565FA1,NA,NA,Raw,
U12570,S12570FA1,NA,NA,Raw,
U10966,S10966FA1,NA,NA,Raw,
U10163,S10163FA1,NA,NA,Raw,
U10170,S10170FA1,NA,NA,Raw,
U10248,S10248FA1,NA,NA,Raw,
U10246,S10246FA1,NA,NA,Raw,
U10243,S10243FA1,NA,NA,Raw,
U10242,S10242FA1,NA,NA,Raw,
U12650,S12650FA1,NA,NA,Raw,
U12648,S12648FA1,NA,NA,Raw,
U12645,S12645FA1,NA,NA,Raw,
U12646,S12646FA1,NA,NA,Raw,
U11128,S11128FA1,NA,NA,Raw,
U11122,S11122FA1,NA,NA,Raw,
U11121,S11121FA1,NA,NA,Raw,
U11129,S11129FA1,NA,NA,Raw,
U11123,S11123FA1,NA,NA,Raw,
U11125,S11125FA1,NA,NA,Raw,
U10650,S10650FA1,NA,NA,Raw,
U10642,S10642FA1,NA,NA,Raw,
U10641,S10641FA1,NA,NA,Raw,
U10648,S10648FA1,NA,NA,Raw,
U12567,S12567FA1,NA,NA,Raw,
U12563,S12563FA1,NA,NA,Raw,
U12569,S12569FA1,NA,NA,Raw,
U12566,S12566FA1,NA,NA,Raw,
U10090,S10090FA1,NA,NA,Raw,
U10087,S10087FA1,NA,NA,Raw,
U10081,S10081FA1,NA,NA,Raw,
U10088,S10088FA1,NA,NA,Raw,
U10082,S10082FA1,NA,NA,Raw,
U10563,S10563FA1,NA,NA,Raw,
U10568,S10568FA1,NA,NA,Raw,
U10561,S10561FA1,NA,NA,Raw,
U10567,S10567FA1,NA,NA,Raw,
U10570,S10570FA1,NA,NA,Raw,
U12803,S12803FA1,NA,NA,Raw,
U12805,S12805FA1,NA,NA,Raw,
U12807,S12807FA1,NA,NA,Raw,
U12698,S12698FA1,NA,NA,Raw,
U12695,S12695FA1,NA,NA,Raw,
U12693,S12693FA1,NA,NA,Raw,
U10132,S10132FA1,NA,NA,Raw,
U10131,S10131FA1,NA,NA,Raw,
U10133,S10133FA1,NA,NA,Raw,
U10134,S10134FA1,NA,NA,Raw,
U10129,S10129FA1,NA,NA,Raw,
U11167,S11167FA1,NA,NA,Raw,
U11168,S11168FA1,NA,NA,Raw,
U11169,S11169FA1,NA,NA,Raw,
U11163,S11163FA1,NA,NA,Raw,
U11164,S11164FA1,NA,NA,Raw,
U11161,S11161FA1,NA,NA,Raw,
U11165,S11165FA1,NA,NA,Raw,
U11322,S11322FA1,NA,NA,Raw,
U11323,S11323FA1,NA,NA,Raw,
U11321,S11321FA1,NA,NA,Raw,
U10601,S10601FA1,NA,NA,Raw,
U12808,S12808FA1,NA,NA,Raw,
U10244,S10244FA1,NA,NA,Raw,
U10963,S10963FA1,NA,NA,Raw,
U10481,S10481FA1,NA,NA,Raw,
U10482,S10482FA1,NA,NA,Raw,
U10483,S10483FA1,NA,NA,Raw,
U10484,S10484FA1,NA,NA,Raw,
U10130,S10130FA1,NA,NA,Raw,
U10127,S10127FA1,NA,NA,Raw,
U10605,S10605FA1,NA,NA,Raw,
U10126,S10126FA1,NA,NA,Raw,
U11052,S11052FA1,NA,NA,Raw,
U11055,S11055FA1,NA,NA,Raw,
U10121,S10121FA1,NA,NA,Raw,
U10123,S10123FA1,NA,NA,Raw,
U10128,S10128FA1,NA,NA,Raw,
U10122,S10122FA1,NA,NA,Raw,
U10124,S10124FA1,NA,NA,Raw,
U10112,S10112FA1,NA,NA,Raw,
U10111,S10111FA1,NA,NA,Raw,
U10271,S10271FA1,NA,NA,Raw,
U5073,S5073FA1,NA,NA,Raw,
U5074,S5074FA1,NA,NA,Raw,
U5075,S5075FA1,NA,NA,Raw,
U10606,S10606FA1,NA,NA,Raw,
U10562,S10562FA1,NA,NA,Raw,
U10564,S10564FA1,NA,NA,Raw,
U10569,S10569FA1,NA,NA,Raw,
U10565,S10565FA1,NA,NA,Raw,
U10566,S10566FA1,NA,NA,Raw,
U10125,S10125FA1,NA,NA,Raw,
U10604,S10604FA1,NA,NA,Raw,
U10603,S10603FA1,NA,NA,Raw,
U10602,S10602FA1,NA,NA,Raw,
U10485,S10485FA1,NA,NA,Raw,
U10490,S10490FA1,NA,NA,Raw,
U10486,S10486FA1,NA,NA,Raw,
U10487,S10487FA1,NA,NA,Raw,
U10488,S10488FA1,NA,NA,Raw,
U10489,S10489FA1,NA,NA,Raw,
U12801,S12801FA1,NA,NA,Raw,
U12804,S12804FA1,NA,NA,Raw,
U12802,S12802FA1,NA,NA,Raw,
U12806,S12806FA1,NA,NA,Raw,
U12809,S12809FA1,NA,NA,Raw,
U12810,S12810FA1,NA,NA,Raw,
U11162,S11162FA1,NA,NA,Raw,
U11170,S11170FA1,NA,NA,Raw,
U11166,S11166FA1,NA,NA,Raw,
U10083,S10083FA1,NA,NA,Raw,
U10089,S10089FA1,NA,NA,Raw,
U10086,S10086FA1,NA,NA,Raw,
U10085,S10085FA1,NA,NA,Raw,
U10084,S10084FA1,NA,NA,Raw,
U12721,S12721FA1,NA,NA,Raw,
U12728,S12728FA1,NA,NA,Raw,
U12727,S12727FA1,NA,NA,Raw,
U12725,S12725FA1,NA,NA,Raw,
U12724,S12724FA1,NA,NA,Raw,
U12722,S12722FA1,NA,NA,Raw,
U12726,S12726FA1,NA,NA,Raw,
U12730,S12730FA1,NA,NA,Raw,
U12729,S12729FA1,NA,NA,Raw,
U12723,S12723FA1,NA,NA,Raw,
U10722,S10722FA1,NA,NA,Raw,
U10730,S10730FA1,NA,NA,Raw,
U10721,S10721FA1,NA,NA,Raw,
U10727,S10727FA1,NA,NA,Raw,
U11043,S11043FA1,NA,NA,Raw,
U11042,S11042FA1,NA,NA,Raw,
U11046,S11046FA1,NA,NA,Raw,
U11044,S11044FA1,NA,NA,Raw,
U11047,S11047FA1,NA,NA,Raw,
U11050,S11050FA1,NA,NA,Raw,
U11049,S11049FA1,NA,NA,Raw,
U11048,S11048FA1,NA,NA,Raw,
U11041,S11041FA1,NA,NA,Raw,
U11045,S11045FA1,NA,NA,Raw,
U10796,S10796FA1,NA,NA,Raw,
U10795,S10795FA1,NA,NA,Raw,
U10794,S10794FA1,NA,NA,Raw,
U10165,S10165FA1,NA,NA,Raw,
U10168,S10168FA1,NA,NA,Raw,
U10169,S10169FA1,NA,NA,Raw,
U10164,S10164FA1,NA,NA,Raw,
U10161,S10161FA1,NA,NA,Raw,
U10167,S10167FA1,NA,NA,Raw,
U10162,S10162FA1,NA,NA,Raw,
U10166,S10166FA1,NA,NA,Raw,
U12969,S12969FA1,NA,NA,Raw,
U12961,S12961FA1,NA,NA,Raw,
U12966,S12966FA1,NA,NA,Raw,
U12964,S12964FA1,NA,NA,Raw,
U12970,S12970FA1,NA,NA,Raw,
U10241,S10241FA1,NA,NA,Raw,
U10247,S10247FA1,NA,NA,Raw,
U10245,S10245FA1,NA,NA,Raw,
U12561,S12561FA1,NA,NA,Raw,
U12562,S12562FA1,NA,NA,Raw,
U10792,S10792FA1,NA,NA,Raw,
U10797,S10797FA1,NA,NA,Raw,
U10791,S10791FA1,NA,NA,Raw,
U10793,S10793FA1,NA,NA,Raw,
U10798,S10798FA1,NA,NA,Raw,
U10810,S10810FA1,NA,NA,Raw,
U10807,S10807FA1,NA,NA,Raw,
U10809,S10809FA1,NA,NA,Raw,
U10805,S10805FA1,Slightly thawed,NA,Raw,
U10806,S10806FA1,NA,NA,Raw,
U11130,S11130FA1,NA,NA,Raw,
U11124,S11124FA1,NA,NA,Raw,
U11126,S11126FA1,NA,NA,Raw,
U11127,S11127FA1,NA,NA,Raw,
U10882,S10882FA1,NA,NA,Raw,
U10883,S10883FA1,NA,NA,Raw,
U12403,S12403FA1,NA,NA,Raw,
U12409,S12409FA1,NA,NA,Raw,
U12401,S12401FA1,NA,NA,Raw,
U12402,S12402FA1,NA,NA,Raw,
U12406,S12406FA1,NA,NA,Raw,
U12404,S12404FA1,NA,NA,Raw,
U12410,S12410FA1,NA,NA,Raw,
U12408,S12408FA1,NA,NA,Raw,
U12407,S12407FA1,NA,NA,Raw,
U12405,S12405FA1,NA,NA,Raw,
U12564,S12564FA1,NA,NA,Raw,
U12568,S12568FA1,NA,NA,Raw,
U10967,S10967FA1,NA,NA,Raw,
U10968,S10968FA1,NA,NA,Raw,
U10965,S10965FA1,NA,NA,Raw,
U12644,S12644FA1,NA,NA,Raw,
U10408,S10408FA1,NA,NA,Raw,
U10402,S10402FA1,NA,NA,Raw,
U10401,S10401FA1,NA,NA,Raw,
U10803,S10803FA1,NA,NA,Raw,
U10801,S10801FA1,NA,NA,Raw,
U10808,S10808FA1,NA,NA,Raw,
U10645,S10645FA1,NA,NA,Raw,
U10644,S10644FA1,NA,NA,Raw,
U10646,S10646FA1,NA,NA,Raw,
U10649,S10649FA1,NA,NA,Raw,
U10643,S10643FA1,NA,NA,Raw,
U10647,S10647FA1,NA,NA,Raw,
U12999,S12999FA1,NA,NA,Raw,
U12998,S12998FA1,Sample split with extra muscle,NA,Raw,
U13201,S13201FA1,NA,NA,Raw,
U10522,S10522FA1,NA,NA,Raw,
U10521,S10521FA1,NA,NA,Raw,
U10530,S10530FA1,NA,NA,Raw,
U10524,S10524FA1,NA,NA,Raw,
U10529,S10529FA1,NA,NA,Raw,
U10528,S10528FA1,NA,NA,Raw,
U10523,S10523FA1,NA,NA,Raw,
U13000,S13000FA1,NA,NA,Raw,
U12991,S12991FA1,NA,NA,Raw,
U12997,S12997FA1,NA,NA,Raw,
U12992,S12992FA1,NA,NA,Raw,
U12996,S12996FA1,NA,NA,Raw,
U12993,S12993FA1,NA,NA,Raw,
U12995,S12995FA1,NA,NA,Raw,
U12994,S12994FA1,NA,NA,Raw,
U10514,S10514FA1,NA,NA,Raw,
U10517,S10517FA1,NA,NA,Raw,
U10511,S10511FA1,NA,NA,Raw,
U10518,S10518FA1,NA,NA,Raw,
