ufn,survey_date,site_id,species,motile_lep,motile_caligus,all_lice
U48,2015-05-23T00:00:00Z,J10,SO,2,1,3
U30,2015-05-23T00:00:00Z,J10,SO,1,0,1
U27,2015-05-23T00:00:00Z,J10,SO,1,1,2
U40,2015-05-23T00:00:00Z,J10,SO,0,0,0
U47,2015-05-23T00:00:00Z,J10,SO,2,1,3
U26,2015-05-23T00:00:00Z,J10,SO,1,1,2
U29,2015-05-23T00:00:00Z,J10,SO,0,1,1
U46,2015-05-23T00:00:00Z,J10,SO,0,0,0
U126,2015-05-23T00:00:00Z,J10,SO,0,0,0
U38,2015-05-23T00:00:00Z,J10,SO,1,1,2
U183,2015-05-23T00:00:00Z,J10,SO,0,0,0
U166,2015-05-23T00:00:00Z,J10,SO,0,0,0
U177,2015-05-23T00:00:00Z,J10,SO,0,0,0
U167,2015-05-23T00:00:00Z,J10,SO,1,0,1
U176,2015-05-23T00:00:00Z,J10,SO,0,0,0
U468,2015-05-24T00:00:00Z,D11,SO,0,1,1
U466,2015-05-24T00:00:00Z,D11,SO,0,0,0
U408,2015-05-24T00:00:00Z,D11,SO,0,0,0
U467,2015-05-24T00:00:00Z,D11,SO,0,0,0
U328,2015-05-24T00:00:00Z,D11,SO,0,1,1
U409,2015-05-24T00:00:00Z,D11,SO,0,0,0
U469,2015-05-24T00:00:00Z,D11,SO,0,1,1
U491,2015-05-24T00:00:00Z,D11,SO,0,0,0
U410,2015-05-24T00:00:00Z,D11,SO,0,0,0
U470,2015-05-24T00:00:00Z,D11,SO,0,0,0
U492,2015-05-24T00:00:00Z,D11,SO,0,0,0
U319,2015-05-24T00:00:00Z,D09,SO,0,1,1
U331,2015-05-24T00:00:00Z,D09,SO,0,2,2
U308,2015-05-24T00:00:00Z,D09,SO,0,1,1
U318,2015-05-24T00:00:00Z,D09,SO,0,1,1
U332,2015-05-24T00:00:00Z,D09,SO,0,0,0
U299,2015-05-24T00:00:00Z,D09,SO,0,1,1
U307,2015-05-24T00:00:00Z,D09,SO,0,3,3
U317,2015-05-24T00:00:00Z,D09,SO,0,0,0
U333,2015-05-24T00:00:00Z,D09,SO,0,0,0
U300,2015-05-24T00:00:00Z,D09,SO,0,1,1
U2647,2015-05-24T00:00:00Z,J02,CO,0,0,0
U2921,2015-05-24T00:00:00Z,J02,CU,0,0,0
U2833,2015-05-24T00:00:00Z,J02,CU,0,0,0
U2832,2015-05-24T00:00:00Z,J02,CU,0,0,0
U2922,2015-05-24T00:00:00Z,J02,CU,0,3,3
U2923,2015-05-24T00:00:00Z,J02,CU,0,0,0
U1206,2015-05-24T00:00:00Z,J02,SO,0,1,1
U1207,2015-05-24T00:00:00Z,J02,SO,0,0,0
U1216,2015-05-24T00:00:00Z,J02,SO,0,0,0
U1208,2015-05-24T00:00:00Z,J02,SO,0,0,0
U1214,2015-05-24T00:00:00Z,J02,SO,0,1,1
U1213,2015-05-24T00:00:00Z,J02,SO,0,0,0
U1215,2015-05-24T00:00:00Z,J02,SO,0,1,1
U1221,2015-05-24T00:00:00Z,J02,SO,0,1,1
U1222,2015-05-24T00:00:00Z,J02,SO,0,0,0
U1180,2015-05-24T00:00:00Z,J02,SO,0,0,0
U1374,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1186,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1187,2015-05-24T00:00:00Z,J06,SO,0,1,1
U1391,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1373,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1120,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1372,2015-05-24T00:00:00Z,J06,SO,0,1,1
U1384,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1383,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1119,2015-05-24T00:00:00Z,J06,SO,0,0,0
U1296,2015-05-25T00:00:00Z,D08,SO,0,0,0
U483,2015-05-25T00:00:00Z,D08,SO,0,0,0
U484,2015-05-25T00:00:00Z,D08,SO,0,1,1
U494,2015-05-25T00:00:00Z,D08,SO,0,1,1
U496,2015-05-25T00:00:00Z,D08,SO,0,0,0
U485,2015-05-25T00:00:00Z,D08,SO,0,0,0
U486,2015-05-25T00:00:00Z,D08,SO,0,2,2
U495,2015-05-25T00:00:00Z,D08,SO,0,1,1
U497,2015-05-25T00:00:00Z,D08,SO,0,0,0
U493,2015-05-25T00:00:00Z,D08,SO,0,0,0
U482,2015-05-25T00:00:00Z,D08,SO,0,0,0
U1182,2015-05-25T00:00:00Z,J05,SO,0,1,1
U1181,2015-05-25T00:00:00Z,J05,SO,0,0,0
U977,2015-05-25T00:00:00Z,J05,SO,0,1,1
U979,2015-05-25T00:00:00Z,J05,SO,0,0,0
U1115,2015-05-25T00:00:00Z,J05,SO,0,0,0
U610,2015-05-25T00:00:00Z,J05,SO,0,0,0
U1116,2015-05-25T00:00:00Z,J05,SO,0,2,2
U748,2015-05-25T00:00:00Z,J05,SO,0,1,1
U978,2015-05-25T00:00:00Z,J05,SO,0,3,3
U980,2015-05-25T00:00:00Z,J05,SO,0,0,0
U1112,2015-05-25T00:00:00Z,J04,SO,0,2,2
U747,2015-05-25T00:00:00Z,J04,SO,0,2,2
U607,2015-05-25T00:00:00Z,J04,SO,0,3,3
U1114,2015-05-25T00:00:00Z,J04,SO,0,0,0
U976,2015-05-25T00:00:00Z,J04,SO,0,0,0
U699,2015-05-25T00:00:00Z,J04,SO,0,2,2
U700,2015-05-25T00:00:00Z,J04,SO,1,2,3
U975,2015-05-25T00:00:00Z,J04,SO,0,2,2
U973,2015-05-25T00:00:00Z,J04,SO,0,1,1
U606,2015-05-25T00:00:00Z,J04,SO,0,0,0
U608,2015-05-25T00:00:00Z,J08,SO,0,0,0
U609,2015-05-25T00:00:00Z,J08,SO,0,1,1
U744,2015-05-25T00:00:00Z,J08,SO,0,0,0
U974,2015-05-25T00:00:00Z,J08,SO,0,0,0
U1113,2015-05-25T00:00:00Z,J08,SO,0,3,3
U746,2015-05-25T00:00:00Z,J08,SO,0,0,0
U745,2015-05-25T00:00:00Z,J08,SO,0,0,0
U1111,2015-05-25T00:00:00Z,J08,SO,0,1,1
U743,2015-05-25T00:00:00Z,J08,SO,0,0,0
U698,2015-05-25T00:00:00Z,J08,SO,0,0,0
U605,2015-05-25T00:00:00Z,J08,SO,0,0,0
U414,2015-05-26T00:00:00Z,D10,SO,0,2,2
U423,2015-05-26T00:00:00Z,D10,SO,0,0,0
U415,2015-05-26T00:00:00Z,D10,SO,0,0,0
U416,2015-05-26T00:00:00Z,D10,SO,0,0,0
U413,2015-05-26T00:00:00Z,D10,SO,0,1,1
U422,2015-05-26T00:00:00Z,D10,SO,0,5,5
U412,2015-05-26T00:00:00Z,D10,SO,0,1,1
U421,2015-05-26T00:00:00Z,D10,SO,0,0,0
U400,2015-05-26T00:00:00Z,D10,SO,0,4,4
U424,2015-05-26T00:00:00Z,D10,SO,0,1,1
U3124,2015-05-26T00:00:00Z,D09,CU,0,0,0
U3117,2015-05-26T00:00:00Z,D09,CU,0,0,0
U3120,2015-05-26T00:00:00Z,D09,CU,0,0,0
U3125,2015-05-26T00:00:00Z,D09,CU,0,0,0
U3123,2015-05-26T00:00:00Z,D09,CU,0,0,0
U335,2015-05-26T00:00:00Z,D09,SO,1,0,1
U310,2015-05-26T00:00:00Z,D09,SO,0,1,1
U342,2015-05-26T00:00:00Z,D09,SO,0,1,1
U351,2015-05-26T00:00:00Z,D09,SO,0,1,1
U343,2015-05-26T00:00:00Z,D09,SO,0,0,0
U336,2015-05-26T00:00:00Z,D09,SO,0,3,3
U309,2015-05-26T00:00:00Z,D09,SO,0,0,0
U341,2015-05-26T00:00:00Z,D09,SO,0,1,1
U320,2015-05-26T00:00:00Z,D09,SO,0,2,2
U334,2015-05-26T00:00:00Z,D09,SO,0,1,1
U749,2015-05-26T00:00:00Z,J07,SO,0,2,2
U1184,2015-05-26T00:00:00Z,J07,SO,0,0,0
U750,2015-05-26T00:00:00Z,J07,SO,0,1,1
U1117,2015-05-26T00:00:00Z,J07,SO,0,0,0
U1381,2015-05-26T00:00:00Z,J07,SO,0,0,0
U1371,2015-05-26T00:00:00Z,J07,SO,0,1,1
U1382,2015-05-26T00:00:00Z,J07,SO,0,0,0
U1183,2015-05-26T00:00:00Z,J07,SO,0,0,0
U1185,2015-05-26T00:00:00Z,J07,SO,0,0,0
U1118,2015-05-26T00:00:00Z,J07,SO,0,0,0
U4043,2015-05-26T00:00:00Z,J03,CO,1,0,1
U3750,2015-05-26T00:00:00Z,J03,CU,0,1,1
U4060,2015-05-26T00:00:00Z,J03,CU,0,0,0
U4073,2015-05-26T00:00:00Z,J03,CU,0,0,0
U3749,2015-05-26T00:00:00Z,J03,CU,1,1,2
U4075,2015-05-26T00:00:00Z,J03,CU,0,0,0
U4076,2015-05-26T00:00:00Z,J03,CU,0,0,0
U4042,2015-05-26T00:00:00Z,J03,CU,0,2,2
U4074,2015-05-26T00:00:00Z,J03,CU,1,0,1
U4078,2015-05-26T00:00:00Z,J03,CU,1,0,1
U4077,2015-05-26T00:00:00Z,J03,CU,0,0,0
U1347,2015-05-26T00:00:00Z,J03,SO,0,0,0
U603,2015-05-26T00:00:00Z,J03,SO,0,0,0
U477,2015-05-26T00:00:00Z,J03,SO,0,1,1
U692,2015-05-26T00:00:00Z,J03,SO,0,0,0
U691,2015-05-26T00:00:00Z,J03,SO,0,0,0
U475,2015-05-26T00:00:00Z,J03,SO,0,1,1
U1348,2015-05-26T00:00:00Z,J03,SO,0,0,0
U476,2015-05-26T00:00:00Z,J03,SO,0,0,0
U601,2015-05-26T00:00:00Z,J03,SO,0,1,1
U602,2015-05-26T00:00:00Z,J03,SO,0,0,0
U2636,2015-05-26T00:00:00Z,J09,CU,0,1,1
U3018,2015-05-26T00:00:00Z,J09,CU,0,1,1
U3012,2015-05-26T00:00:00Z,J09,CU,0,0,0
U2933,2015-05-26T00:00:00Z,J09,CU,0,1,1
U3011,2015-05-26T00:00:00Z,J09,CU,0,0,0
U3189,2015-05-26T00:00:00Z,J09,HE,0,1,1
U3239,2015-05-26T00:00:00Z,J09,PI,0,0,0
U695,2015-05-26T00:00:00Z,J09,SO,0,2,2
U1350,2015-05-26T00:00:00Z,J09,SO,0,0,0
U478,2015-05-26T00:00:00Z,J09,SO,0,1,1
U694,2015-05-26T00:00:00Z,J09,SO,0,0,0
U480,2015-05-26T00:00:00Z,J09,SO,0,1,1
U697,2015-05-26T00:00:00Z,J09,SO,0,1,1
U696,2015-05-26T00:00:00Z,J09,SO,0,0,0
U479,2015-05-26T00:00:00Z,J09,SO,0,1,1
U693,2015-05-26T00:00:00Z,J09,SO,0,1,1
U1349,2015-05-26T00:00:00Z,J09,SO,0,3,3
U1142,2015-05-27T00:00:00Z,J10,SO,0,0,0
U1138,2015-05-27T00:00:00Z,J10,SO,0,0,0
U1106,2015-05-27T00:00:00Z,J10,SO,0,0,0
U1107,2015-05-27T00:00:00Z,J10,SO,0,2,2
U1137,2015-05-27T00:00:00Z,J10,SO,0,2,2
U1141,2015-05-27T00:00:00Z,J10,SO,0,2,2
U1143,2015-05-27T00:00:00Z,J10,SO,0,0,0
U1139,2015-05-27T00:00:00Z,J10,SO,0,0,0
U1136,2015-05-27T00:00:00Z,J10,SO,0,2,2
U1105,2015-05-27T00:00:00Z,J10,SO,0,1,1
U3064,2015-05-27T00:00:00Z,J09,CO,0,1,1
U3057,2015-05-27T00:00:00Z,J09,CO,1,0,1
U3054,2015-05-27T00:00:00Z,J09,CO,0,1,1
U3061,2015-05-27T00:00:00Z,J09,CO,1,0,1
U3055,2015-05-27T00:00:00Z,J09,CO,0,1,1
U3053,2015-05-27T00:00:00Z,J09,CO,0,0,0
U3172,2015-05-27T00:00:00Z,J09,HE,0,2,2
U3175,2015-05-27T00:00:00Z,J09,HE,0,0,0
U406,2015-05-28T00:00:00Z,D10,SO,0,0,0
U404,2015-05-28T00:00:00Z,D10,SO,0,0,0
U462,2015-05-28T00:00:00Z,D10,SO,0,1,1
U463,2015-05-28T00:00:00Z,D10,SO,0,1,1
U405,2015-05-28T00:00:00Z,D10,SO,0,2,2
U464,2015-05-28T00:00:00Z,D10,SO,0,0,0
U407,2015-05-28T00:00:00Z,D10,SO,0,1,1
U403,2015-05-28T00:00:00Z,D10,SO,0,0,0
U461,2015-05-28T00:00:00Z,D10,SO,0,2,2
U465,2015-05-28T00:00:00Z,D10,SO,0,0,0
U3115,2015-05-28T00:00:00Z,D09,CU,0,1,1
U3098,2015-05-28T00:00:00Z,D09,CU,0,0,0
U3119,2015-05-28T00:00:00Z,D09,CU,0,0,0
U3097,2015-05-28T00:00:00Z,D09,CU,0,1,1
U3116,2015-05-28T00:00:00Z,D09,CU,1,0,1
U3271,2015-05-28T00:00:00Z,D09,HE,0,0,0
U3256,2015-05-28T00:00:00Z,D09,HE,0,0,0
U3248,2015-05-28T00:00:00Z,D09,HE,0,1,1
U444,2015-05-28T00:00:00Z,D09,SO,0,0,0
U438,2015-05-28T00:00:00Z,D09,SO,0,1,1
U439,2015-05-28T00:00:00Z,D09,SO,0,0,0
U327,2015-05-28T00:00:00Z,D09,SO,0,0,0
U445,2015-05-28T00:00:00Z,D09,SO,0,0,0
U436,2015-05-28T00:00:00Z,D09,SO,0,0,0
U443,2015-05-28T00:00:00Z,D09,SO,0,0,0
U442,2015-05-28T00:00:00Z,D09,SO,0,0,0
U437,2015-05-28T00:00:00Z,D09,SO,0,1,1
U441,2015-05-28T00:00:00Z,D09,SO,0,2,2
U953,2015-05-29T00:00:00Z,J06,SO,0,1,1
U966,2015-05-29T00:00:00Z,J06,SO,0,0,0
U981,2015-05-29T00:00:00Z,J06,SO,0,2,2
U967,2015-05-29T00:00:00Z,J06,SO,0,0,0
U1317,2015-05-29T00:00:00Z,J06,SO,0,0,0
U955,2015-05-29T00:00:00Z,J06,SO,0,0,0
U968,2015-05-29T00:00:00Z,J06,SO,0,0,0
U943,2015-05-29T00:00:00Z,J06,SO,0,0,0
U930,2015-05-29T00:00:00Z,J06,SO,0,1,1
U954,2015-05-29T00:00:00Z,J06,SO,0,0,0
U4072,2015-05-30T00:00:00Z,D06,CU,0,0,0
U4069,2015-05-30T00:00:00Z,D06,CU,0,0,0
U4057,2015-05-30T00:00:00Z,D06,CU,0,2,2
U4056,2015-05-30T00:00:00Z,D06,CU,0,2,2
U4058,2015-05-30T00:00:00Z,D06,CU,0,0,0
U4055,2015-05-30T00:00:00Z,D06,CU,0,2,2
U3748,2015-05-30T00:00:00Z,D06,CU,0,2,2
U4059,2015-05-30T00:00:00Z,D06,CU,0,0,0
U4071,2015-05-30T00:00:00Z,D06,CU,0,0,0
U4070,2015-05-30T00:00:00Z,D06,CU,0,1,1
U432,2015-05-30T00:00:00Z,D06,SO,0,0,0
U325,2015-05-30T00:00:00Z,D06,SO,0,2,2
U430,2015-05-30T00:00:00Z,D06,SO,0,0,0
U433,2015-05-30T00:00:00Z,D06,SO,0,0,0
U434,2015-05-30T00:00:00Z,D06,SO,0,0,0
U429,2015-05-30T00:00:00Z,D06,SO,0,0,0
U428,2015-05-30T00:00:00Z,D06,SO,0,0,0
U326,2015-05-30T00:00:00Z,D06,SO,0,2,2
U427,2015-05-30T00:00:00Z,D06,SO,0,0,0
U435,2015-05-30T00:00:00Z,D06,SO,0,0,0
U922,2015-05-30T00:00:00Z,J05,SO,0,0,0
U921,2015-05-30T00:00:00Z,J05,SO,0,0,0
U880,2015-05-30T00:00:00Z,J05,SO,0,0,0
U938,2015-05-30T00:00:00Z,J05,SO,0,0,0
U918,2015-05-30T00:00:00Z,J05,SO,0,0,0
U1091,2015-05-30T00:00:00Z,J05,SO,0,1,1
U920,2015-05-30T00:00:00Z,J05,SO,0,1,1
U856,2015-05-30T00:00:00Z,J05,SO,0,0,0
U923,2015-05-30T00:00:00Z,J05,SO,0,0,0
U936,2015-05-30T00:00:00Z,J05,SO,0,0,0
U919,2015-05-30T00:00:00Z,J05,SO,0,2,2
U937,2015-05-30T00:00:00Z,J05,SO,0,0,0
U474,2015-05-30T00:00:00Z,J07,SO,0,0,0
U1358,2015-05-30T00:00:00Z,J07,SO,0,2,2
U1359,2015-05-30T00:00:00Z,J07,SO,0,0,0
U1345,2015-05-30T00:00:00Z,J07,SO,0,0,0
U1346,2015-05-30T00:00:00Z,J07,SO,0,0,0
U1368,2015-05-30T00:00:00Z,J07,SO,0,0,0
U1369,2015-05-30T00:00:00Z,J07,SO,0,2,2
U1370,2015-05-30T00:00:00Z,J07,SO,0,1,1
U1360,2015-05-30T00:00:00Z,J07,SO,0,0,0
U1344,2015-05-30T00:00:00Z,J07,SO,0,0,0
U1385,2015-05-30T00:00:00Z,J08,PI,0,0,0
U1080,2015-05-30T00:00:00Z,J08,SO,0,1,1
U1101,2015-05-30T00:00:00Z,J08,SO,0,1,1
U1098,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1090,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1099,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1121,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1100,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1089,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1065,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1097,2015-05-30T00:00:00Z,J08,SO,0,0,0
U1096,2015-05-30T00:00:00Z,J08,SO,0,0,0
U4152,2015-05-31T00:00:00Z,D08,CU,0,0,0
U4154,2015-05-31T00:00:00Z,D08,CU,0,0,0
U4150,2015-05-31T00:00:00Z,D08,CU,0,0,0
U4151,2015-05-31T00:00:00Z,D08,CU,0,0,0
U4166,2015-05-31T00:00:00Z,D08,CU,2,5,7
U4169,2015-05-31T00:00:00Z,D08,CU,0,0,0
U4153,2015-05-31T00:00:00Z,D08,CU,0,0,0
U4165,2015-05-31T00:00:00Z,D08,CU,0,1,1
U4167,2015-05-31T00:00:00Z,D08,CU,1,0,1
U4168,2015-05-31T00:00:00Z,D08,CU,0,0,0
U1401,2015-05-31T00:00:00Z,D08,PI,0,0,0
U546,2015-05-31T00:00:00Z,D08,SO,0,2,2
U526,2015-05-31T00:00:00Z,D08,SO,0,0,0
U1175,2015-05-31T00:00:00Z,J04,SO,0,1,1
U1202,2015-05-31T00:00:00Z,J04,SO,0,1,1
U1204,2015-05-31T00:00:00Z,J04,SO,0,1,1
U1174,2015-05-31T00:00:00Z,J04,SO,0,1,1
U1194,2015-05-31T00:00:00Z,J04,SO,0,0,0
U1201,2015-05-31T00:00:00Z,J04,SO,0,2,2
U1196,2015-05-31T00:00:00Z,J04,SO,0,1,1
U1203,2015-05-31T00:00:00Z,J04,SO,0,0,0
U1195,2015-05-31T00:00:00Z,J04,SO,0,0,0
U1170,2015-05-31T00:00:00Z,J04,SO,0,1,1
U4082,2015-05-31T00:00:00Z,J03,CU,0,0,0
U4116,2015-05-31T00:00:00Z,J03,CU,0,0,0
U4119,2015-05-31T00:00:00Z,J03,CU,0,3,3
U4083,2015-05-31T00:00:00Z,J03,CU,0,1,1
U4125,2015-05-31T00:00:00Z,J03,CU,0,3,3
U4117,2015-05-31T00:00:00Z,J03,CU,0,1,1
U4081,2015-05-31T00:00:00Z,J03,CU,0,3,3
U4045,2015-05-31T00:00:00Z,J03,CU,0,1,1
U4124,2015-05-31T00:00:00Z,J03,CU,0,1,1
U4118,2015-05-31T00:00:00Z,J03,CU,0,0,0
U5012,2015-05-31T00:00:00Z,J03,HE,0,1,1
U5008,2015-05-31T00:00:00Z,J03,HE,0,1,1
U5009,2015-05-31T00:00:00Z,J03,HE,0,0,0
U5010,2015-05-31T00:00:00Z,J03,HE,0,0,0
U4955,2015-05-31T00:00:00Z,J03,HE,0,0,0
U4956,2015-05-31T00:00:00Z,J03,HE,0,0,0
U5000,2015-05-31T00:00:00Z,J03,HE,0,0,0
U5013,2015-05-31T00:00:00Z,J03,HE,0,0,0
U4954,2015-05-31T00:00:00Z,J03,HE,0,0,0
U5011,2015-05-31T00:00:00Z,J03,HE,0,0,0
U1031,2015-05-31T00:00:00Z,J03,SO,0,2,2
U1016,2015-05-31T00:00:00Z,J03,SO,0,0,0
U1017,2015-05-31T00:00:00Z,J03,SO,0,0,0
U1010,2015-05-31T00:00:00Z,J03,SO,0,0,0
U1015,2015-05-31T00:00:00Z,J03,SO,0,0,0
U4865,2015-05-31T00:00:00Z,J03,SO,0,0,0
U1008,2015-05-31T00:00:00Z,J03,SO,0,1,1
U4794,2015-05-31T00:00:00Z,J03,SO,0,0,0
U4795,2015-05-31T00:00:00Z,J03,SO,0,0,0
U4871,2015-05-31T00:00:00Z,J03,SO,0,1,1
U4863,2015-05-31T00:00:00Z,J03,SO,0,1,1
U4799,2015-05-31T00:00:00Z,J03,SO,0,0,0
U4864,2015-05-31T00:00:00Z,J03,SO,0,1,1
U4798,2015-05-31T00:00:00Z,J03,SO,0,0,0
U1032,2015-05-31T00:00:00Z,J03,SO,0,0,0
U4757,2015-05-31T00:00:00Z,J03,SO,0,2,2
U1009,2015-05-31T00:00:00Z,J03,SO,0,1,1
U1022,2015-05-31T00:00:00Z,J03,SO,0,1,1
U1041,2015-05-31T00:00:00Z,J03,SO,0,5,5
U950,2015-05-31T00:00:00Z,J03,SO,0,0,0
U3031,2015-05-31T00:00:00Z,J09,CO,1,1,2
U2914,2015-05-31T00:00:00Z,J09,CU,0,0,0
U3005,2015-05-31T00:00:00Z,J09,CU,0,0,0
U3001,2015-05-31T00:00:00Z,J09,CU,0,1,1
U3003,2015-05-31T00:00:00Z,J09,CU,0,1,1
U2916,2015-05-31T00:00:00Z,J09,CU,0,2,2
U4797,2015-05-31T00:00:00Z,J09,SO,0,0,0
U4869,2015-05-31T00:00:00Z,J09,SO,0,0,0
U4760,2015-05-31T00:00:00Z,J09,SO,0,0,0
U4758,2015-05-31T00:00:00Z,J09,SO,0,0,0
U1076,2015-05-31T00:00:00Z,J09,SO,0,2,2
U4870,2015-05-31T00:00:00Z,J09,SO,0,0,0
U4868,2015-05-31T00:00:00Z,J09,SO,0,1,1
U1088,2015-05-31T00:00:00Z,J09,SO,0,2,2
U1085,2015-05-31T00:00:00Z,J09,SO,0,0,0
U1079,2015-05-31T00:00:00Z,J09,SO,0,1,1
U1084,2015-05-31T00:00:00Z,J09,SO,0,3,3
U1077,2015-05-31T00:00:00Z,J09,SO,0,1,1
U1087,2015-05-31T00:00:00Z,J09,SO,0,0,0
U1086,2015-05-31T00:00:00Z,J09,SO,0,0,0
U1078,2015-05-31T00:00:00Z,J09,SO,0,2,2
U4866,2015-05-31T00:00:00Z,J09,SO,0,0,0
U1064,2015-05-31T00:00:00Z,J09,SO,0,1,1
U4796,2015-05-31T00:00:00Z,J09,SO,0,0,0
U4759,2015-05-31T00:00:00Z,J09,SO,0,1,1
U4867,2015-05-31T00:00:00Z,J09,SO,0,1,1
U452,2015-06-01T00:00:00Z,D10,SO,0,1,1
U453,2015-06-01T00:00:00Z,D10,SO,0,0,0
U450,2015-06-01T00:00:00Z,D10,SO,0,0,0
U402,2015-06-01T00:00:00Z,D10,SO,0,0,0
U449,2015-06-01T00:00:00Z,D10,SO,0,0,0
U448,2015-06-01T00:00:00Z,D10,SO,0,0,0
U451,2015-06-01T00:00:00Z,D10,SO,0,1,1
U447,2015-06-01T00:00:00Z,D10,SO,0,0,0
U446,2015-06-01T00:00:00Z,D10,SO,0,1,1
U440,2015-06-01T00:00:00Z,D10,SO,0,1,1
U488,2015-06-01T00:00:00Z,D11,SO,0,1,1
U498,2015-06-01T00:00:00Z,D11,SO,0,0,0
U489,2015-06-01T00:00:00Z,D11,SO,0,0,0
U500,2015-06-01T00:00:00Z,D11,SO,0,0,0
U490,2015-06-01T00:00:00Z,D11,SO,0,0,0
U511,2015-06-01T00:00:00Z,D11,SO,0,0,0
U512,2015-06-01T00:00:00Z,D11,SO,0,1,1
U487,2015-06-01T00:00:00Z,D11,SO,0,1,1
U501,2015-06-01T00:00:00Z,D11,SO,0,1,1
U499,2015-06-01T00:00:00Z,D11,SO,0,1,1
U502,2015-06-01T00:00:00Z,D11,SO,0,0,0
U2542,2015-06-01T00:00:00Z,D09,CU,0,1,1
U2547,2015-06-01T00:00:00Z,D09,CU,0,1,1
U2545,2015-06-01T00:00:00Z,D09,CU,0,0,0
U2546,2015-06-01T00:00:00Z,D09,CU,0,1,1
U2544,2015-06-01T00:00:00Z,D09,CU,0,0,0
U3279,2015-06-01T00:00:00Z,D09,HE,0,1,1
U3272,2015-06-01T00:00:00Z,D09,HE,0,3,3
U3273,2015-06-01T00:00:00Z,D09,HE,0,0,0
U532,2015-06-01T00:00:00Z,D09,SO,0,0,0
U523,2015-06-01T00:00:00Z,D09,SO,0,3,3
U543,2015-06-01T00:00:00Z,D09,SO,0,1,1
U534,2015-06-01T00:00:00Z,D09,SO,0,0,0
U545,2015-06-01T00:00:00Z,D09,SO,0,0,0
U544,2015-06-01T00:00:00Z,D09,SO,0,0,0
U535,2015-06-01T00:00:00Z,D09,SO,0,2,2
U524,2015-06-01T00:00:00Z,D09,SO,0,4,4
U533,2015-06-01T00:00:00Z,D09,SO,0,0,0
U525,2015-06-01T00:00:00Z,D09,SO,0,0,0
U2826,2015-06-01T00:00:00Z,J02,CU,0,2,2
U1133,2015-06-01T00:00:00Z,J02,SO,0,0,0
U1125,2015-06-01T00:00:00Z,J02,SO,0,0,0
U1122,2015-06-01T00:00:00Z,J02,SO,0,1,1
U1131,2015-06-01T00:00:00Z,J02,SO,0,1,1
U1067,2015-06-01T00:00:00Z,J02,SO,0,2,2
U1123,2015-06-01T00:00:00Z,J02,SO,0,0,0
U1134,2015-06-01T00:00:00Z,J02,SO,0,1,1
U1124,2015-06-01T00:00:00Z,J02,SO,0,0,0
U1132,2015-06-01T00:00:00Z,J02,SO,0,1,1
U1066,2015-06-01T00:00:00Z,J02,SO,0,1,1
U929,2015-06-01T00:00:00Z,J01,SO,0,2,2
U963,2015-06-01T00:00:00Z,J01,SO,0,0,0
U951,2015-06-01T00:00:00Z,J01,SO,0,0,0
U962,2015-06-01T00:00:00Z,J01,SO,0,3,3
U964,2015-06-01T00:00:00Z,J01,SO,0,1,1
U941,2015-06-01T00:00:00Z,J01,SO,0,0,0
U965,2015-06-01T00:00:00Z,J01,SO,0,2,2
U942,2015-06-01T00:00:00Z,J01,SO,0,0,0
U940,2015-06-01T00:00:00Z,J01,SO,0,2,2
U952,2015-06-01T00:00:00Z,J01,SO,0,0,0
U1102,2015-06-01T00:00:00Z,J10,SO,0,0,0
U1068,2015-06-01T00:00:00Z,J10,SO,0,0,0
U1103,2015-06-01T00:00:00Z,J10,SO,0,1,1
U1128,2015-06-01T00:00:00Z,J10,SO,0,0,0
U1104,2015-06-01T00:00:00Z,J10,SO,0,0,0
U1070,2015-06-01T00:00:00Z,J10,SO,0,0,0
U1069,2015-06-01T00:00:00Z,J10,SO,0,1,1
U1126,2015-06-01T00:00:00Z,J10,SO,0,2,2
U1135,2015-06-01T00:00:00Z,J10,SO,0,0,0
U1127,2015-06-01T00:00:00Z,J10,SO,0,2,2
U229,2015-06-03T00:00:00Z,D10,SO,0,0,0
U264,2015-06-03T00:00:00Z,D10,SO,0,0,0
U227,2015-06-03T00:00:00Z,D10,SO,0,2,2
U263,2015-06-03T00:00:00Z,D10,SO,0,0,0
U257,2015-06-03T00:00:00Z,D10,SO,0,2,2
U228,2015-06-03T00:00:00Z,D10,SO,0,2,2
U265,2015-06-03T00:00:00Z,D10,SO,0,1,1
U226,2015-06-03T00:00:00Z,D10,SO,0,0,0
U259,2015-06-03T00:00:00Z,D10,SO,0,1,1
U258,2015-06-03T00:00:00Z,D10,SO,0,0,0
U3266,2015-06-03T00:00:00Z,D09,HE,0,0,0
